CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAEM,PAN_PRI_PRD_NAEM,PAN_PRI_PRD,PAN_PRI_NAEM,PAN_PRD_NAEM,PRI_PRD_NAEM,PAN_PRI,PAN_PRD,PAN_NAEM,PRI_PRD,PRI_NAEM,PRD_NAEM,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CC_PAN_PRI_PRD_NAEM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3459,3,3,0,0,0,30,16,75,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,523,0,27,550,870
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3460,2,2,0,0,0,41,16,73,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,578,1,25,604,874
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3461,2,2,0,0,0,69,25,88,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,658,0,41,699,1045
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3462,2,2,0,0,0,42,16,106,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,677,1,35,713,1110
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3463,2,2,0,0,0,30,14,103,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,776,0,35,811,1307
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3464,3,3,0,0,0,55,33,195,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,1084,2,60,1146,1846
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3465,2,2,0,0,0,36,24,109,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,761,1,58,820,1295
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3466,2,2,0,0,0,45,21,119,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,795,0,49,844,1359
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3467,2,2,0,0,0,44,28,94,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,728,0,46,774,1261
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3468,2,2,0,0,0,26,22,69,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,554,3,14,571,979
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3469,2,2,0,0,0,32,16,89,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,668,16,16,700,1033
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3470,2,2,0,0,0,23,20,100,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,584,0,14,598,887
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3471,2,2,0,0,0,19,23,68,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,549,1,26,576,939
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3472,2,2,0,0,0,36,16,112,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,631,3,20,654,1025
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3473,2,2,0,0,0,44,26,112,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,722,2,32,756,1167
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3474,2,2,0,0,0,35,26,161,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,827,3,38,868,1243
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3475,2,2,0,0,0,28,20,82,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,722,0,16,738,1102
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3476,2,2,0,0,0,31,24,100,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,650,1,24,675,1039
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3477,2,2,0,0,0,31,21,101,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,634,0,36,670,1058
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3478,2,2,0,0,0,36,17,70,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,685,0,34,719,1158
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3479,2,2,0,0,0,35,31,106,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,744,1,42,787,1343
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3480,2,2,0,0,0,39,18,109,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,851,0,29,880,1486
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3481,2,2,0,0,0,27,34,126,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,793,3,51,847,1370
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3482,2,2,0,0,0,34,38,125,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,843,0,39,882,1361
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3483,2,2,0,0,0,44,71,131,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,837,0,29,866,1245
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3484,2,2,0,0,0,17,22,106,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,794,0,38,832,1372
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3485,2,2,0,0,0,51,26,93,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,779,0,52,831,1315
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3486,2,2,0,0,0,30,31,92,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,727,4,31,762,1203
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3487,2,2,0,0,0,31,12,80,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,548,1,16,565,935
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3488,3,3,0,0,0,27,18,134,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,904,1,51,956,1601
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3489,3,3,0,0,0,42,31,161,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,937,3,42,982,1578
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3490,2,2,0,0,0,32,38,85,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,764,0,25,789,1230
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3491,2,2,0,0,0,45,29,117,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,864,0,48,912,1349
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3492,2,2,0,0,0,21,27,99,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,739,7,43,789,1247
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3493,2,2,0,0,0,48,23,96,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,879,0,41,920,1422
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3494,2,2,0,0,0,37,20,119,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,848,0,23,871,1415
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3495,2,2,0,0,0,39,32,132,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,720,0,38,758,1252
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3496,2,2,0,0,0,38,25,120,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,746,0,39,785,1280
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3497,3,3,0,0,0,55,29,119,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,978,6,47,1031,1573
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3498,3,3,0,0,0,52,36,130,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,994,1,63,1058,1580
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3499,3,3,0,0,0,55,42,168,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,1131,1,56,1188,1793
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3500,2,2,0,0,0,38,32,100,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,716,0,45,761,1161
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3501,2,2,0,0,0,38,25,107,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,760,0,28,788,1190
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3502,2,2,0,0,0,47,23,120,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,832,2,38,872,1306
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3503,2,2,0,0,0,51,33,123,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,847,0,34,881,1462
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3504,2,2,0,0,0,59,22,123,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,835,1,40,876,1320
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3505,2,2,0,0,0,32,26,143,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,841,0,34,875,1273
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3506,2,2,0,0,0,49,22,116,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,783,2,33,818,1219
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3507,2,2,0,0,0,39,17,83,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,605,0,35,640,1009
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3508,2,2,0,0,0,35,11,68,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,540,2,24,566,862
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3509,2,2,0,0,0,16,11,72,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,481,0,25,506,790
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3510,3,3,0,0,0,49,30,105,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,927,0,52,979,1511
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3511,3,3,0,0,0,55,38,160,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,1017,1,65,1083,1718
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3579,3,3,0,0,0,46,85,134,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,1136,2,74,1212,1722
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3580,2,2,0,0,0,26,9,84,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,509,0,25,534,798
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3581,2,2,0,0,0,42,16,84,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,605,0,27,632,954
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3582,2,2,0,0,0,28,18,87,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,518,0,21,539,769
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3583,2,2,0,0,0,36,26,142,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,722,1,32,755,1071
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3584,3,3,0,0,0,52,41,171,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,1065,0,49,1114,1588
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3585,2,2,0,0,0,12,21,94,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,494,1,34,529,819
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3586,2,2,0,0,0,19,17,90,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,647,0,30,677,1041
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3587,2,2,0,0,0,35,22,99,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,902,1,22,925,1461
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3588,3,3,0,0,0,42,28,128,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,1016,1,32,1049,1656
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3589,2,2,0,0,0,48,34,119,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,845,0,39,884,1325
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3590,3,3,0,0,0,29,33,129,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,926,2,51,979,1548
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3591,3,3,0,0,0,48,32,179,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,1048,1,56,1105,1676
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3614,3,3,0,0,0,31,39,118,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,1040,1,51,1092,1602
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3615,2,2,0,0,0,25,18,94,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,696,0,23,719,1009
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3616,2,2,0,0,0,20,19,63,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,572,0,19,591,875
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3617,2,2,0,0,0,32,6,87,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,582,0,40,622,981
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3618,2,2,0,0,0,33,27,107,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,811,0,44,855,1236
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3619,2,2,0,0,0,24,27,105,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,754,0,39,793,1207
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3620,2,2,0,0,0,40,14,115,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,789,0,44,833,1227
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3621,2,2,0,0,0,36,23,133,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,816,0,59,875,1321
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3622,2,2,0,0,0,34,35,108,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,799,1,30,830,1264
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3640,2,2,0,0,0,50,22,109,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,908,1,46,955,1384
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3641,2,2,0,0,0,37,21,143,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,936,1,54,991,1414
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3642,2,2,0,0,0,39,24,128,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,850,2,27,879,1371
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3643,2,2,0,0,0,38,27,96,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,770,1,36,807,1446
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3644,2,2,0,0,0,42,23,132,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,977,0,51,1028,1485
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3645,2,2,0,0,0,43,26,62,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,728,0,39,767,1084
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3646,2,2,0,0,0,37,19,87,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,771,0,38,809,1152
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3647,2,2,0,0,0,32,14,82,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,691,2,48,741,1085
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3648,2,2,0,0,0,26,19,91,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,640,1,29,670,930
5,15,MEXICO,25,CD. NEZAHUALCOYOTL,60,NEZAHUALCOYOTL,3649,1,1,0,0,0,22,14,38,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,310,0,11,321,505
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,255,5,5,450,140,20,94,37,107,838,25,6,20,3,0,0,7,0,0,2,0,0,66,4,17,7,0,0,0,0,0,0,0,0,0,0,1843,44,42,1929,3163
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,256,5,5,614,199,14,116,32,106,949,18,7,14,1,0,1,7,1,0,1,0,0,63,1,12,18,0,0,0,0,0,0,0,0,0,0,2174,7,48,2229,3486
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,257,6,6,520,185,25,101,36,134,966,20,3,20,0,0,0,11,3,0,0,0,0,82,1,18,6,0,0,0,0,0,0,0,0,0,0,2131,16,57,2204,3755
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,258,9,9,1057,281,28,130,58,261,1452,34,7,51,2,0,0,8,0,0,0,0,0,127,10,28,13,0,0,0,0,0,0,0,0,0,0,3547,11,108,3666,6103
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,259,2,2,360,68,7,21,10,53,209,7,1,21,0,0,0,7,2,0,0,0,0,15,0,1,2,0,0,0,0,0,0,0,0,0,0,784,3,9,796,1183
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,260,2,2,533,72,11,13,6,50,168,3,0,19,0,0,0,3,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,900,0,13,913,1169
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,261,7,7,752,203,22,91,46,193,982,218,9,23,4,0,0,3,1,0,2,0,0,99,3,16,21,0,0,0,0,0,0,0,0,0,0,2688,78,82,2848,5026
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,263,7,7,607,204,23,113,52,163,1233,27,2,123,0,1,0,5,1,0,0,1,0,83,5,28,13,0,0,0,0,0,0,0,0,0,0,2684,49,84,2817,4839
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,264,4,4,526,99,9,47,25,108,615,10,4,23,2,0,1,5,2,0,0,0,0,31,1,11,4,0,0,0,0,0,0,0,0,0,0,1523,20,34,1577,2357
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,265,2,2,569,89,4,11,9,35,170,11,1,15,0,0,0,3,0,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,932,0,11,943,1145
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,266,2,2,337,48,0,12,7,39,147,6,1,13,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,619,1,10,630,785
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,267,2,2,478,60,5,16,9,47,211,11,2,20,0,0,0,3,0,1,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,21,902,1178
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,268,2,2,304,77,8,21,7,48,164,6,0,16,1,0,0,6,1,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,670,2,15,687,1016
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,269,1,1,227,37,3,15,4,28,131,2,2,8,0,0,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,470,0,7,477,641
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,270,4,4,430,100,25,245,24,84,500,5,2,9,0,0,0,7,2,0,0,0,0,56,2,22,11,0,0,0,0,0,0,0,0,0,0,1524,5,34,1563,2640
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,271,7,7,611,172,34,116,49,188,1001,25,4,20,1,1,0,20,0,1,0,1,16,93,3,27,12,0,0,0,0,0,0,0,0,0,0,2395,31,95,2521,4696
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,289,5,5,654,130,26,70,28,124,910,12,7,19,1,1,0,4,2,0,0,0,0,51,2,6,6,0,0,0,0,0,0,0,0,0,0,2053,20,62,2135,3614
5,15,MEXICO,26,CUAUTITLAN IZCALLI,13,ATIZAPAN DE ZARAGOZA,290,4,4,587,126,17,58,28,106,738,20,4,16,0,2,0,5,2,3,1,0,1,53,2,15,9,0,0,0,0,0,0,0,0,0,0,1793,10,52,1855,2877
