CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2075,B,1,0,B,0,130,13,3,11,2,133,77,3,1,2,1,1,7,1,0,0,6,391,0,19,410,637,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2075,C,1,0,C01,0,120,12,1,12,8,132,89,3,1,3,6,0,9,2,2,0,3,403,0,13,416,637,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2075,C,2,0,C02,0,126,8,2,13,11,128,72,3,1,1,5,0,3,3,1,0,2,379,0,18,397,636,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2076,B,1,0,B,0,126,6,3,9,7,120,69,1,0,2,3,1,2,1,0,0,4,354,0,18,372,665,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2076,C,1,0,C01,0,85,6,2,13,12,131,82,8,0,0,1,0,5,1,0,0,3,349,0,13,362,664,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2077,B,1,0,B,0,146,17,2,12,6,120,69,5,2,0,0,1,3,1,0,0,2,386,0,14,400,654,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2077,C,1,0,C01,0,129,17,2,9,9,138,66,3,1,3,2,1,2,2,0,1,2,387,0,13,400,654,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2077,C,2,0,C02,0,153,11,0,8,7,114,60,0,1,0,3,0,8,1,0,0,0,366,0,22,388,654,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2078,B,1,0,B,0,118,8,0,10,9,150,86,2,0,1,2,0,0,0,0,0,0,386,0,21,407,696,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2078,C,1,0,C01,0,108,17,2,14,5,149,106,1,1,5,10,0,3,1,0,0,2,424,0,17,441,695,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2079,B,1,0,B,0,254,34,3,5,4,92,33,3,0,2,1,3,14,1,0,0,0,449,0,6,455,651,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2079,C,1,0,C01,0,287,20,1,5,3,88,28,2,0,2,1,0,9,1,0,0,3,450,0,0,450,650,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2079,C,2,0,C02,0,252,19,2,11,2,87,31,1,0,1,1,0,11,0,2,0,0,420,1,8,429,650,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2079,C,3,0,C03,0,213,35,0,4,2,89,48,0,2,0,0,1,8,6,0,0,0,408,0,14,422,650,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2079,C,4,0,C04,0,265,22,1,5,4,94,35,3,0,0,4,0,4,3,1,0,0,441,0,8,449,650,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2084,B,1,0,B,0,84,19,4,16,5,54,27,2,0,1,0,0,1,1,0,0,0,214,0,12,226,383,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2085,B,1,0,B,0,7,13,1,0,1,1,4,1,0,0,0,0,0,1,0,0,0,29,0,8,37,112,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2786,B,1,0,B,0,107,12,3,9,4,124,72,5,0,1,5,0,2,1,0,0,3,348,0,9,357,639,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2786,C,1,0,C01,0,101,11,1,6,5,134,83,4,0,0,2,1,3,0,1,0,1,353,0,15,368,639,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2786,C,2,0,C02,0,125,12,2,4,2,126,71,6,0,0,2,1,5,1,0,0,3,360,1,10,371,639,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2786,E,1,0,E01,0,73,10,2,15,11,168,94,4,2,1,1,0,5,1,0,0,1,388,0,10,398,722,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2786,E,2,0,E02,0,77,6,3,1,5,150,70,1,0,3,2,0,1,1,1,0,1,322,0,13,335,697,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2787,B,1,0,B,0,117,12,2,5,1,117,78,5,0,0,1,1,2,1,0,0,1,343,0,5,348,525,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2787,C,1,0,C01,0,85,8,3,8,1,122,62,6,0,0,1,0,1,0,0,0,1,298,1,6,305,525,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2787,C,2,0,C02,0,97,8,0,6,3,125,57,4,1,1,2,0,3,0,0,0,0,307,0,4,311,524,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2788,B,1,0,B,0,94,15,4,11,1,132,80,3,1,3,1,1,1,2,0,0,0,349,1,10,360,698,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2788,C,1,0,C01,0,113,16,0,10,4,110,84,4,1,1,3,0,1,1,0,0,2,350,0,6,356,698,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2788,C,2,0,C02,0,105,18,4,10,11,123,81,9,0,2,0,0,3,1,0,0,2,369,1,10,380,698,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2788,C,3,0,C03,0,101,8,0,6,6,129,83,5,1,1,2,0,3,0,0,0,0,345,1,15,361,697,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2789,B,1,0,B,0,91,5,2,3,8,105,57,7,0,1,3,1,4,2,0,0,2,291,0,2,293,532,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2789,C,1,0,C01,0,85,6,1,8,0,114,64,10,0,2,3,0,3,1,0,0,1,298,0,8,306,532,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2789,C,2,0,C02,0,99,11,1,2,5,107,72,2,0,1,1,1,4,1,0,0,1,308,0,1,309,531,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2790,B,1,0,B,0,86,8,2,13,3,110,58,4,0,2,0,1,1,1,0,0,0,289,0,7,296,556,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2790,C,1,0,C01,0,85,6,2,14,7,124,65,3,1,0,1,1,3,3,0,0,0,315,0,5,320,555,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2790,C,2,0,C02,0,95,8,2,2,1,120,63,3,0,2,0,0,4,2,0,0,0,302,0,7,309,555,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2791,B,1,0,B,0,96,7,2,6,4,138,45,7,0,2,1,0,2,0,0,0,2,312,0,9,321,501,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2791,C,1,0,C01,0,72,8,1,5,5,137,52,7,2,0,1,1,4,0,0,0,0,295,0,3,298,501,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2791,C,2,0,C02,0,105,5,1,9,3,133,44,4,0,0,1,1,2,0,1,0,0,309,0,4,313,500,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2792,B,1,0,B,0,84,10,1,7,6,113,61,2,0,3,0,0,2,0,0,0,1,290,0,6,296,583,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2792,C,1,0,C01,0,80,6,0,6,6,118,50,5,0,1,1,1,4,1,0,0,0,279,0,8,287,583,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2792,C,2,0,C02,0,72,9,2,4,3,115,65,4,0,2,2,0,2,1,0,0,1,282,1,5,288,583,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2793,B,1,0,B,0,92,15,2,8,4,137,71,3,1,3,4,0,4,0,0,0,1,345,0,7,352,648,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2793,C,1,0,C01,0,108,12,2,5,2,145,72,9,1,2,0,0,8,0,0,0,0,366,0,6,372,648,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2793,C,2,0,C02,0,89,10,1,5,2,145,57,5,1,1,1,1,2,1,0,0,0,321,2,2,325,647,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2793,C,3,0,C03,0,116,9,3,6,4,150,67,5,0,0,0,0,4,0,1,0,0,365,0,7,372,647,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2793,C,4,0,C04,0,125,9,0,6,8,126,54,7,0,2,1,0,0,1,0,0,1,340,0,5,345,647,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2794,B,1,0,B,0,169,28,0,6,6,208,53,2,1,0,6,0,10,0,0,0,1,490,0,7,497,702,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2795,B,1,0,B,0,108,8,1,14,3,176,64,4,0,5,4,2,4,0,0,0,0,393,1,12,406,702,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2795,C,1,0,C01,0,134,10,1,8,2,180,62,2,0,2,0,1,3,0,0,0,1,406,0,10,416,701,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2796,B,1,0,B,0,111,7,2,10,4,143,75,3,0,6,2,0,3,0,0,0,2,368,0,8,376,624,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2796,C,1,0,C01,0,113,12,1,8,7,125,63,5,0,1,0,1,3,1,0,0,2,342,1,7,350,624,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2796,C,2,0,C02,0,98,11,2,10,0,140,65,8,0,2,3,0,4,1,1,0,2,347,0,5,352,624,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2796,C,3,0,C03,0,111,13,0,8,2,124,74,6,1,2,1,0,5,0,0,0,2,349,0,12,361,624,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2796,C,4,0,C04,0,130,6,1,12,3,133,65,4,0,2,3,0,3,1,1,0,2,366,0,5,371,623,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2797,B,1,0,B,0,120,15,1,7,0,173,51,3,2,1,3,1,4,0,1,0,2,384,0,7,391,641,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2797,C,1,0,C01,0,134,9,2,11,10,160,52,10,2,3,2,0,5,0,0,0,1,401,2,8,411,641,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2797,C,2,0,C02,0,142,12,0,8,4,171,67,4,1,1,2,1,6,1,0,0,2,422,0,7,429,640,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2797,C,3,0,C03,0,141,19,1,6,12,159,60,4,2,1,2,1,5,1,0,0,0,414,0,11,425,640,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2797,C,4,0,C04,0,137,21,4,7,3,171,42,7,0,2,2,2,3,4,0,0,0,405,0,10,415,640,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2798,B,1,0,B,0,74,6,2,12,8,134,61,8,2,4,0,1,8,2,0,0,3,325,0,8,333,607,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2798,C,1,0,C01,0,77,9,2,10,7,136,67,3,0,2,1,0,1,0,0,0,3,318,0,7,325,606,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2911,B,1,0,B,0,193,18,2,7,5,178,55,6,0,4,3,2,7,0,0,0,1,481,0,10,491,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2911,C,1,0,C01,0,185,19,3,8,4,188,59,6,3,3,0,1,10,3,0,0,1,493,0,9,502,722,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2911,C,2,0,C02,0,204,19,3,1,3,178,56,4,3,1,0,0,3,2,0,0,1,478,0,10,488,722,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2911,C,3,0,C03,0,182,25,2,4,8,190,74,5,3,4,0,0,7,1,0,0,2,507,0,13,520,722,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2912,B,1,0,B,0,106,22,1,4,11,142,78,2,0,4,0,0,5,2,0,0,3,380,0,20,400,676,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2912,C,1,0,C01,0,121,8,1,15,9,158,71,7,2,3,1,2,2,0,1,0,0,401,0,10,411,676,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2912,C,2,0,C02,0,143,13,3,8,11,137,80,1,4,3,0,0,0,0,0,0,0,403,0,16,419,675,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2913,B,1,0,B,0,308,36,4,11,6,175,33,4,0,2,2,1,7,1,0,0,2,592,0,10,602,750,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2913,C,1,0,C01,0,302,26,3,9,5,155,28,5,0,1,8,0,6,2,0,0,2,552,0,4,556,750,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2914,B,1,0,B,0,242,31,3,5,4,156,49,0,1,3,3,2,7,4,0,0,0,510,0,6,516,711,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2914,C,1,0,C01,0,222,30,2,5,4,175,38,3,2,9,6,3,13,1,0,0,0,513,1,6,520,711,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2914,C,2,0,C02,0,265,22,1,3,4,166,40,5,0,1,4,0,7,0,0,0,0,518,0,7,525,710,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2914,S,1,0,S01,0,7,0,0,0,0,6,7,0,0,0,1,0,0,0,0,0,0,21,0,0,21,0,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2915,B,1,0,B,0,95,14,1,3,6,148,66,2,1,1,4,1,6,0,0,0,2,350,0,14,364,605,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2915,C,1,0,C01,0,77,6,1,7,5,134,53,3,0,2,5,1,2,1,0,0,1,298,0,9,307,605,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2916,B,1,0,B,0,126,8,5,6,7,135,59,1,0,0,4,1,5,3,0,0,2,362,0,17,379,651,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2916,C,1,0,C01,0,147,14,1,7,6,100,50,7,1,3,3,0,0,0,0,0,0,339,0,13,352,651,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2916,C,2,0,C02,0,135,14,1,14,5,115,54,4,4,0,2,3,1,5,3,1,0,361,0,9,370,650,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2966,B,1,0,B,0,121,13,2,10,9,135,76,2,1,1,0,0,2,1,1,0,2,376,0,8,384,675,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2966,C,1,0,C01,0,104,9,0,4,8,160,63,3,4,1,1,1,4,2,1,0,0,365,0,7,372,674,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2966,C,2,0,C02,0,102,17,2,10,10,154,69,2,0,3,0,0,4,3,0,0,3,379,0,9,388,674,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2967,B,1,0,B,0,111,12,6,6,3,141,78,2,1,0,3,0,2,0,0,0,1,366,0,12,378,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2967,C,1,0,C01,0,103,12,1,9,5,157,85,7,0,3,2,1,3,3,0,0,1,392,0,10,402,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2967,C,2,0,C02,0,126,6,1,8,7,146,74,5,0,1,2,2,4,2,0,0,5,389,0,12,401,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2967,C,3,0,C03,0,102,12,0,8,6,167,51,1,2,3,0,0,3,1,0,0,1,357,0,11,368,659,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2968,B,1,0,B,0,119,11,2,9,9,132,93,5,0,3,2,0,2,0,0,0,1,388,0,10,398,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2968,C,1,0,C01,0,92,4,6,7,9,152,89,7,2,3,0,2,3,0,0,0,1,377,0,11,388,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2968,C,2,0,C02,0,98,10,4,10,12,153,79,3,2,1,1,0,1,2,1,0,2,379,0,15,394,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2968,C,3,0,C03,0,97,10,6,14,11,139,82,6,3,1,5,1,4,0,0,0,1,380,0,9,389,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2969,B,1,0,B,0,133,14,1,19,4,125,72,5,0,1,2,0,5,1,0,0,2,384,0,15,399,647,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2969,C,1,0,C01,0,123,16,1,10,12,139,79,9,1,0,6,2,5,2,0,0,1,406,0,17,423,646,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2970,B,1,0,B,0,76,7,2,12,8,100,97,4,3,3,0,1,3,0,0,0,4,320,0,16,336,680,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2970,C,1,0,C01,0,78,10,3,12,7,113,76,2,1,2,3,1,0,1,0,0,3,312,0,27,339,679,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2971,B,1,0,B,0,103,7,3,9,6,151,75,3,1,1,6,2,1,1,0,0,1,370,0,10,380,719,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2971,C,1,0,C01,0,91,9,0,11,6,137,94,7,1,3,3,0,5,0,0,0,1,368,0,5,373,719,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2971,C,2,0,C02,0,82,12,3,7,4,142,72,0,2,0,1,0,1,0,0,0,0,326,0,6,332,719,ACTA CASILLA,,,
2,19,NUEVO LEON,19,SANTA CATARINA,48,SANTA CATARINA,2971,C,3,0,C03,0,109,10,1,10,6,128,100,8,3,2,2,3,0,0,0,0,1,383,0,8,391,718,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,0,A,29,0,VA29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,B,1,0,B,0,39,21,1,42,18,92,107,18,6,4,2,5,1,0,0,0,0,356,0,8,364,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,C,1,0,C01,0,28,19,3,39,9,112,111,9,5,6,1,1,3,0,0,0,0,346,0,8,354,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,C,2,0,C02,0,35,18,1,37,12,92,103,16,3,5,0,1,4,1,0,0,0,328,0,7,335,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,C,3,0,C03,0,24,17,3,41,16,103,121,17,2,7,1,0,2,1,0,0,0,355,0,9,364,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,C,4,0,C04,0,23,13,1,45,9,131,99,15,2,4,2,1,2,2,0,0,0,349,0,6,355,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,C,5,0,C05,0,29,25,0,37,10,98,120,11,7,6,1,1,2,1,0,0,0,348,0,6,354,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,C,6,0,C06,0,25,10,1,53,7,104,107,11,2,6,1,1,1,0,0,0,0,329,0,9,338,685,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,C,7,0,C07,0,32,24,0,48,13,99,93,13,7,4,1,4,5,2,0,0,0,345,0,11,356,685,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,E,1,0,E01,0,10,8,2,42,9,85,85,10,1,1,0,0,1,1,0,0,0,255,0,14,269,543,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,E,1,1,E01C01,0,20,11,2,28,6,74,86,12,5,4,2,0,1,0,0,0,0,251,0,9,260,542,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,E,2,0,E02,0,5,8,0,41,8,70,104,6,0,0,2,1,1,0,0,0,0,246,0,9,255,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,E,2,1,E02C01,0,6,3,1,49,8,70,111,11,1,2,1,1,0,1,0,0,0,265,0,4,269,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,E,2,2,E02C02,0,6,6,0,37,7,63,135,5,0,2,0,0,0,0,0,0,0,261,0,8,269,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,E,2,3,E02C03,0,6,2,1,38,6,65,122,8,2,0,1,0,1,0,0,0,0,252,1,7,260,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,E,2,4,E02C04,0,4,6,0,48,9,69,122,1,2,2,0,1,0,1,0,0,0,265,0,6,271,733,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2550,B,1,0,B,0,14,9,0,55,14,60,95,6,0,4,2,0,1,0,0,0,0,260,0,7,267,622,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2550,C,1,0,C01,0,11,8,0,41,13,55,110,7,1,2,0,2,1,0,0,0,0,251,0,7,258,622,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2550,C,2,0,C02,0,11,6,0,46,17,61,66,13,0,1,0,0,0,0,0,0,0,221,0,8,229,622,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2551,B,1,0,B,0,12,7,0,73,35,52,112,5,1,2,1,0,0,0,0,0,0,300,0,6,306,524,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,B,1,0,B,0,9,4,1,45,11,52,80,7,1,1,0,2,0,0,0,0,0,213,0,11,224,667,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,C,1,0,C01,0,7,8,0,36,11,52,87,13,2,3,0,0,3,1,0,0,0,223,0,8,231,667,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,C,2,0,C02,0,1,6,0,49,17,65,73,10,3,6,0,0,0,0,0,0,0,230,0,8,238,667,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,C,3,0,C03,0,6,7,1,34,12,67,85,5,1,0,3,0,2,0,0,0,0,223,0,1,224,667,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,C,4,0,C04,0,8,7,0,33,11,76,84,2,3,1,1,1,1,0,0,0,0,228,0,10,238,666,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,C,5,0,C05,0,12,7,0,57,14,60,79,5,3,2,0,0,0,0,0,0,0,239,1,6,246,666,GRUPO DE RECUENTO,,,
