CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,891,3,3,123,85,14,26,18,467,286,14,32,,,9,2,1,0,14,0,4,9,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1111,0,34,1145,1977
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,892,2,2,89,58,6,11,9,365,170,13,20,,,7,4,0,0,2,0,4,5,0,0,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,0,0,3,0,0,773,0,20,793,1160
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,893,4,4,113,95,11,42,31,466,424,22,39,,,11,6,0,0,10,2,4,31,0,0,3,9,0,0,0,12,0,0,1,1,0,3,6,0,0,0,1,2,3,0,1348,0,25,1373,2389
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,894,3,3,121,97,10,50,23,491,365,23,30,,,15,5,0,0,6,0,2,12,0,0,0,0,1,1,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1260,1,19,1280,2245
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,895,4,4,100,96,7,56,25,419,463,18,24,,,7,3,0,0,8,1,2,23,0,0,1,1,1,0,2,10,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1273,2,36,1311,2302
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,896,2,2,42,47,7,26,16,310,265,13,16,,,1,0,0,0,0,1,1,5,1,0,0,0,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,759,0,21,780,1291
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,897,2,2,44,26,8,15,12,209,228,10,19,,,6,0,1,0,5,1,1,6,0,0,0,1,0,1,0,1,0,0,0,2,1,0,3,1,0,0,0,1,0,2,604,0,12,616,1013
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,898,2,2,49,34,3,27,15,214,240,18,12,,,3,1,0,0,1,1,0,8,0,0,0,2,0,0,1,4,0,0,0,0,0,0,2,0,0,1,1,0,0,0,637,1,15,653,1270
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,899,3,3,80,45,10,35,24,280,365,14,23,,,7,6,0,0,1,1,0,27,0,0,0,1,0,0,3,12,0,0,0,0,0,4,1,0,0,0,1,0,2,0,942,1,26,969,1671
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,900,3,3,54,51,2,49,45,286,385,13,26,,,1,1,0,0,2,0,1,20,1,0,0,2,1,0,0,4,0,0,0,0,1,1,3,0,0,0,1,0,3,1,954,0,27,981,1891
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,901,3,3,49,62,4,35,49,292,420,8,26,,,3,3,1,0,6,0,4,20,1,0,0,5,1,2,0,11,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1008,0,26,1034,1930
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,902,5,5,93,78,14,69,51,471,615,34,36,,,2,3,1,4,9,1,5,18,1,7,1,2,1,7,1,9,0,1,0,0,0,0,5,1,0,0,1,1,1,1,1544,1,40,1585,3017
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,903,3,3,46,61,5,32,48,268,368,16,12,,,5,1,1,1,2,0,2,16,1,0,0,0,1,1,0,8,0,0,0,0,0,0,5,0,0,0,1,1,0,0,902,0,28,930,1746
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,904,3,3,35,26,5,32,19,241,349,6,17,,,2,3,0,0,5,2,3,15,0,1,0,0,0,0,0,6,0,0,0,0,0,1,4,0,0,0,1,1,0,0,774,0,17,791,2232
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,905,2,2,28,43,2,31,25,214,295,7,11,,,2,0,0,1,6,1,2,10,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,1,0,0,0,687,0,22,709,1339
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,906,2,2,35,35,4,20,15,200,229,11,10,,,3,3,0,0,1,1,3,13,0,0,0,2,0,1,0,3,0,1,0,0,0,0,3,0,0,0,1,1,0,0,595,0,22,617,1165
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,907,3,3,97,72,12,56,19,347,453,16,28,,,7,8,0,0,10,0,4,22,0,0,1,5,0,0,1,10,0,0,0,0,0,1,1,0,0,1,0,0,3,0,1174,3,29,1206,2135
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,908,2,2,39,48,4,26,15,208,257,12,13,,,5,2,0,0,6,1,2,12,0,0,1,1,0,0,1,7,0,0,0,0,0,0,4,0,0,0,1,3,0,0,668,0,25,693,1317
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,909,2,2,27,29,8,23,11,176,202,4,11,,,2,2,0,0,2,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,509,0,14,523,1025
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,910,3,3,89,87,14,33,24,440,359,17,39,,,7,2,0,0,4,0,5,15,0,0,0,2,1,1,2,6,0,0,0,1,0,4,0,0,0,0,0,0,1,1,1154,0,34,1188,1905
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,911,4,4,95,56,10,52,25,500,410,11,18,,,6,2,0,0,3,1,2,22,0,0,0,1,0,0,1,9,0,0,0,1,0,2,4,0,0,0,0,3,1,0,1235,1,37,1273,2306
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,912,2,2,30,20,1,9,4,164,117,3,8,,,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,11,373,1264
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,913,2,2,50,47,5,19,6,305,248,8,18,,,7,2,0,0,5,0,2,12,0,1,0,0,0,3,2,6,0,0,1,0,0,0,1,0,0,0,1,0,3,0,752,1,18,771,1299
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,914,3,3,60,56,4,27,14,398,260,15,18,,,4,1,0,0,3,0,1,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,878,1,25,904,1530
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,915,2,2,46,38,4,26,18,254,256,6,12,,,0,0,0,0,6,0,0,8,0,0,0,0,0,0,2,2,0,0,0,2,0,6,0,0,0,0,0,0,2,0,688,2,16,706,1166
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,916,5,5,277,128,15,58,44,1181,516,46,47,,,23,4,0,0,9,3,6,16,0,0,0,1,5,1,1,9,0,0,1,1,1,3,4,0,0,1,2,1,1,1,2406,1,48,2455,3540
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,917,3,3,57,55,9,43,49,322,330,17,27,,,10,2,0,1,3,1,3,17,1,0,0,7,1,0,2,6,0,1,0,0,0,0,5,0,0,0,1,0,2,0,972,0,23,995,1851
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,918,4,4,90,95,12,66,29,412,482,18,36,,,8,2,0,0,4,0,2,24,0,0,0,0,0,2,3,10,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1301,1,31,1333,2360
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,919,3,3,73,53,4,45,20,281,394,16,28,,,10,2,0,0,8,2,0,20,0,1,1,2,1,0,0,9,0,0,0,0,0,0,2,2,0,0,0,1,0,0,975,0,23,998,1911
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,920,4,4,60,74,6,48,41,380,593,12,33,,,8,7,0,0,9,0,7,31,0,0,0,1,0,0,0,10,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1325,0,31,1356,2655
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,921,3,3,45,61,8,44,18,264,398,0,13,,,5,0,0,0,2,2,2,19,0,0,0,2,0,0,0,5,0,1,0,0,0,0,6,0,0,0,0,1,1,0,897,0,21,918,1681
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,922,4,4,12,14,1,13,15,76,160,3,16,,,2,0,0,0,1,0,2,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,10,333,2589
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,923,4,4,91,83,13,39,41,432,594,16,37,,,7,5,1,3,9,0,9,21,1,1,0,0,2,0,1,10,0,0,0,2,2,1,2,0,0,1,0,0,5,0,1429,1,47,1477,2564
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,924,2,2,33,28,5,14,21,111,225,5,7,,,5,5,0,0,2,0,0,8,0,0,0,0,0,3,1,7,0,0,0,1,0,1,3,0,0,0,0,0,0,0,485,0,5,490,873
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,925,4,4,110,84,6,48,38,413,572,16,31,,,10,4,0,0,3,2,10,15,0,0,0,2,0,0,1,10,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1381,0,36,1417,2899
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,926,4,4,80,74,8,45,19,410,444,18,24,,,12,3,0,0,6,1,2,7,0,0,0,0,0,1,1,7,0,0,0,1,1,0,6,0,0,0,2,0,1,0,1173,0,23,1196,2842
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,927,3,3,118,81,5,26,21,458,410,24,32,,,8,3,0,0,1,0,0,5,0,0,1,0,1,0,0,2,0,0,0,2,0,0,1,2,0,0,0,1,2,0,1204,0,28,1232,1955
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,928,4,4,126,81,11,47,12,471,465,17,33,,,9,4,0,0,6,1,2,27,0,0,0,2,0,1,0,6,0,0,0,2,0,2,3,0,0,0,0,2,2,0,1332,1,33,1366,2372
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,2599,2,2,20,44,5,32,20,200,267,7,19,,,3,4,0,0,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,0,0,0,0,0,1,0,651,2,8,661,1386
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,2600,2,2,38,25,2,26,17,193,276,6,24,,,1,1,0,0,4,0,4,20,0,0,1,2,0,0,2,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,650,0,23,673,1254
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,3315,2,2,34,43,3,35,26,177,345,5,12,,,1,1,0,0,3,0,1,12,0,0,0,1,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,1,707,1,18,726,1465
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,0,0,1,1,1,0,0,0,1,4,1,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,9
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2571,2,2,25,27,0,11,13,170,193,7,12,,,0,0,0,0,8,0,1,9,0,0,0,1,1,0,2,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,487,0,10,497,786
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2572,1,1,42,25,1,18,12,151,136,10,8,,,2,2,0,0,2,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,421,0,16,437,682
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2573,2,2,42,41,5,26,8,199,218,9,7,,,4,2,0,0,2,0,1,7,0,0,0,1,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,580,2,6,588,899
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2574,2,2,39,44,2,26,12,292,250,18,11,,,5,2,0,0,0,3,0,18,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,728,0,21,749,1166
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2575,2,2,35,51,1,17,15,210,219,12,11,,,3,0,0,0,3,0,5,11,0,0,1,2,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,2,0,606,0,6,612,985
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2576,3,3,48,61,8,33,37,392,454,20,24,,,7,3,0,0,8,0,2,18,0,0,0,0,2,0,0,9,0,0,0,1,0,1,4,0,0,0,2,6,1,0,1141,0,38,1179,2113
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2577,3,3,40,43,5,30,9,406,368,25,16,,,2,3,0,0,1,0,1,16,0,0,0,0,2,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,977,1,15,993,2171
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2578,3,3,75,69,6,44,19,506,435,26,25,,,9,2,1,1,3,1,4,17,0,0,0,1,0,0,1,6,0,0,0,1,0,2,4,0,0,0,0,1,1,0,1260,1,31,1292,2067
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2579,2,2,56,46,4,23,8,263,271,16,20,,,4,2,0,0,1,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,729,0,13,742,1159
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2580,5,5,224,127,17,46,27,1204,544,54,55,,,20,4,0,0,3,3,3,19,0,0,1,0,0,1,0,7,0,0,0,1,0,1,2,0,0,0,0,2,1,1,2367,8,17,2392,3348
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2581,2,2,38,40,6,10,10,210,181,27,15,,,7,1,0,0,1,0,2,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,563,1,15,579,923
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2582,3,3,48,64,8,38,13,394,488,7,17,,,4,2,0,0,6,3,0,21,0,0,0,0,1,0,0,8,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1126,7,4,1137,1909
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2583,5,5,95,98,9,60,21,476,712,24,29,,,7,3,0,0,4,0,1,17,0,0,0,3,0,1,1,6,0,0,0,1,2,1,8,0,0,1,0,3,2,0,1585,1,34,1620,3200
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2584,3,3,60,39,7,42,28,300,468,20,15,,,6,2,0,0,6,1,2,21,0,0,0,0,2,0,0,7,0,0,0,1,0,0,1,0,0,0,3,1,1,0,1033,2,32,1067,2230
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2594,6,6,93,88,8,61,36,539,677,41,25,,,2,0,0,0,3,1,2,22,0,0,1,1,0,0,3,5,0,0,0,2,0,3,2,0,0,0,1,1,4,2,1623,19,16,1658,4341
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2595,6,6,48,95,5,56,31,584,756,14,24,,,11,5,0,1,10,1,8,47,0,1,1,4,0,1,2,18,2,0,0,1,1,1,4,2,0,0,0,3,4,0,1741,0,44,1785,3991
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2596,6,6,109,129,12,71,123,589,601,17,28,,,5,5,0,0,7,6,4,23,0,0,1,2,0,0,2,13,0,1,0,3,0,0,8,0,0,0,2,1,4,1,1767,0,67,1834,4368
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2597,4,4,58,57,12,59,27,445,595,12,19,,,4,4,1,0,4,2,2,15,0,0,0,1,1,0,2,6,0,1,0,0,0,1,8,0,0,0,0,2,2,1,1341,1,49,1391,2960
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2598,4,4,34,58,3,35,28,312,395,11,7,,,2,2,0,0,0,0,1,14,1,0,0,2,0,1,0,4,0,0,0,0,0,1,4,0,0,0,1,1,1,0,918,0,28,946,2254
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2601,3,3,40,29,25,27,18,193,353,159,14,,,6,4,2,0,4,0,2,8,2,0,0,0,1,0,1,7,4,0,0,0,1,1,2,1,0,0,1,1,1,0,907,2,27,936,1686
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2602,4,4,56,81,6,57,30,440,599,16,23,,,1,2,0,0,7,1,1,21,1,0,1,3,0,1,5,5,0,0,0,0,2,1,5,0,0,0,0,1,2,1,1369,0,39,1408,2893
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2603,5,5,59,48,7,45,20,400,496,8,27,,,2,2,0,1,8,4,4,18,0,1,0,0,1,0,3,9,0,1,0,2,0,0,2,0,0,0,1,1,0,0,1170,2,42,1214,3044
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2605,7,7,77,105,10,61,21,855,751,19,39,,,8,2,0,0,7,2,1,37,1,0,2,1,2,0,1,8,0,0,1,0,0,2,0,0,1,0,0,0,0,2,2016,0,36,2052,4612
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2606,8,8,167,100,9,60,50,905,784,21,41,,,13,5,0,0,13,2,5,31,1,0,1,2,1,1,3,6,2,0,0,2,2,2,11,0,0,0,0,1,1,1,2243,3,38,2284,5495
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,11,11,642,181,22,101,40,1863,1098,61,86,,,39,14,0,1,15,0,9,40,0,0,1,3,0,0,2,13,0,0,0,2,0,1,7,0,0,1,0,1,2,0,4245,1,66,4312,7757
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,9,9,615,195,19,61,44,1892,766,42,68,,,43,11,4,4,9,1,4,19,1,0,0,1,1,0,1,4,0,0,0,2,1,1,6,0,0,1,3,2,1,0,3822,3,47,3872,6272
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,16,16,581,320,40,176,68,2791,1849,77,121,,,36,20,1,1,14,1,10,52,1,1,2,3,6,1,3,24,0,0,0,2,1,6,6,0,0,1,9,4,4,3,6235,3,80,6318,11586
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,10,10,531,184,15,69,39,2220,814,40,73,,,37,11,1,0,7,0,5,14,0,0,0,1,3,0,1,5,1,0,0,0,1,1,6,0,0,0,0,0,1,0,4080,1,69,4150,6932
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2620,6,6,245,119,7,66,22,1122,690,51,34,,,15,6,1,1,8,2,1,16,0,0,1,1,1,2,2,8,0,0,0,2,1,1,2,0,1,0,2,3,0,2,2435,1,46,2482,3957
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,7,7,375,145,25,56,19,1512,621,56,36,,,21,6,2,0,2,2,1,10,1,0,0,2,1,1,0,9,0,0,0,0,2,0,7,0,0,0,0,2,2,2,2918,1,53,2972,4755
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2622,2,2,35,16,0,8,2,156,114,14,5,,,4,1,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,364,0,14,378,1392
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2623,3,3,121,51,3,21,19,700,302,17,11,,,2,3,0,0,1,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1268,0,14,1282,2097
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,8,8,253,139,14,86,35,1529,848,70,57,,,12,5,0,0,5,1,8,25,1,1,0,4,0,0,0,4,0,0,0,1,1,1,11,1,0,0,0,1,4,0,3117,3,48,3168,5591
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3172,3,3,155,69,7,25,12,587,263,14,33,,,15,3,0,0,10,1,1,8,1,0,0,1,1,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1214,1,17,1232,1704
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3199,4,4,133,84,12,38,29,564,535,28,41,,,6,3,1,0,6,0,6,14,0,1,1,0,1,1,2,2,0,0,2,2,4,0,9,0,0,0,2,2,2,0,1531,2,40,1573,2734
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3201,5,5,148,113,13,74,52,884,648,36,72,,,17,4,1,1,9,1,7,30,1,0,0,0,0,2,1,7,1,0,0,1,0,1,12,0,0,0,1,0,3,0,2140,1,52,2193,3626
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3202,3,3,57,59,6,36,19,337,375,5,22,,,2,3,0,0,6,0,2,12,0,0,0,1,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,0,2,0,960,0,26,986,1642
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3203,2,2,39,20,3,28,12,223,204,9,16,,,4,2,0,0,4,3,0,5,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,580,0,19,599,1011
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3204,4,4,136,86,7,32,15,707,408,24,35,,,11,5,0,0,8,0,3,13,0,0,0,1,0,0,1,2,0,0,0,1,0,1,3,0,0,1,2,0,0,0,1502,0,25,1527,2362
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3312,3,3,62,56,9,43,28,293,500,11,19,,,5,1,0,1,6,0,1,13,1,0,0,1,0,1,1,11,0,0,0,0,0,0,5,1,0,0,1,0,0,0,1070,0,19,1089,2178
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3313,4,4,66,45,3,36,19,259,384,10,15,,,4,2,0,0,1,0,2,12,0,0,0,0,1,0,1,8,0,0,0,0,0,0,3,0,1,0,1,0,2,1,876,0,17,893,2333
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3314,2,2,40,32,8,16,14,169,224,10,7,,,6,0,0,1,0,0,4,2,0,0,1,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,540,0,19,559,1044
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3316,1,1,33,9,1,2,4,91,43,1,8,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,8,203,283
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3317,10,10,454,245,22,122,71,2317,1200,75,128,,,31,8,0,0,22,2,3,38,0,0,0,2,2,0,1,9,0,0,2,4,1,2,7,1,0,0,2,1,5,0,4777,4,66,4847,7303
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3318,2,2,67,52,3,28,15,268,237,5,18,,,8,2,0,0,5,0,1,9,0,0,1,2,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,1,0,1,733,0,18,751,1412
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3319,1,1,6,4,1,2,2,18,34,1,6,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,2,79,117
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3320,1,1,27,17,2,4,5,89,59,3,4,,,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,4,221,359
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3321,2,2,77,60,4,23,21,339,293,5,14,,,6,3,0,0,2,0,0,12,0,0,0,1,0,0,1,2,0,0,0,0,0,2,4,0,0,0,0,1,2,0,872,0,15,887,1403
