CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2162,C,2,0,C02,0,18,36,6,11,18,180,96,5,5,,,4,0,0,2,2,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,393,0,7,400,735,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2163,C,1,0,C01,0,19,29,7,7,16,172,88,7,2,,,0,2,0,0,4,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,359,0,9,368,677,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2164,C,2,0,C02,0,12,41,3,5,11,118,99,1,4,,,5,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,308,0,8,316,516,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2165,C,1,0,C01,0,26,38,3,7,16,168,114,2,5,,,2,1,0,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,10,400,710,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2168,B,1,0,B,0,23,33,5,7,21,149,86,7,2,,,6,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,347,2,7,356,598,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2168,C,2,0,C02,0,11,28,2,5,11,142,65,4,1,,,7,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,287,0,10,297,597,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2169,C,1,0,C01,0,16,28,2,4,32,118,82,5,7,,,1,0,0,1,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,309,0,8,317,491,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2172,B,1,0,B,0,24,35,3,5,12,91,59,4,5,,,5,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,252,0,4,256,385,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2173,B,1,0,B,0,18,28,3,5,11,181,113,6,7,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,378,0,6,384,663,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2174,B,1,0,B,0,19,35,4,2,19,170,101,5,0,,,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,9,369,590,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2176,C,1,0,C01,0,8,30,5,10,7,239,49,0,1,,,4,1,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,368,0,11,379,728,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2177,C,2,0,C02,0,15,49,5,7,12,144,41,1,1,,,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,5,287,528,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2178,C,2,0,C02,0,13,25,4,9,5,109,92,2,1,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,264,0,2,266,525,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2179,C,2,0,C02,0,11,42,1,3,4,168,55,3,1,,,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,299,0,9,308,612,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2223,C,1,0,C01,0,44,19,3,24,51,78,36,60,2,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,13,333,580,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2224,C,1,0,C01,0,47,23,2,17,53,109,50,56,9,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,376,0,14,390,676,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2224,C,2,0,C02,0,55,32,4,25,46,87,67,65,8,,,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,14,412,675,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2226,C,1,0,C01,0,33,15,2,23,32,82,34,33,4,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,262,0,11,273,508,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2228,B,1,0,B,0,50,19,3,29,32,87,39,57,4,,,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,327,1,11,339,637,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2230,B,1,0,B,0,47,12,2,44,28,87,39,53,5,,,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,322,0,11,333,618,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2232,C,1,0,C01,0,32,19,1,25,28,67,18,64,7,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,0,264,485,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2234,C,2,0,C02,0,46,15,2,19,35,77,51,53,8,,,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0,9,320,614,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2235,B,1,0,B,0,82,16,6,24,36,136,22,53,5,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0,10,392,662,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2238,C,1,0,C01,0,9,7,2,11,106,62,73,69,6,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0,24,370,632,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2239,B,1,0,B,0,12,15,3,23,95,72,71,65,3,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,18,377,681,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2243,B,1,0,B,0,18,9,1,11,22,31,61,61,15,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,230,0,16,246,666,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2247,E,1,0,E01,0,6,5,2,8,321,29,10,12,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,393,0,17,410,717,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2249,B,1,0,B,0,13,2,0,10,8,36,40,5,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,10,125,261,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,108,TUXCUECA,2768,C,1,0,C01,0,39,5,0,120,0,250,11,0,0,,,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,13,445,695,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,108,TUXCUECA,2769,C,2,0,C02,0,7,7,0,120,4,158,18,0,0,,,1,0,0,0,2,0,2,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,3,332,516,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,108,TUXCUECA,2770,E,1,0,E01,0,12,2,0,136,1,197,14,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,6,373,536,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,109,TUXPAN,2773,B,1,0,B,0,8,3,9,,,50,205,,20,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,13,311,568,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,109,TUXPAN,2774,B,1,0,B,0,4,10,8,,,68,211,,31,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,14,347,579,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,109,TUXPAN,2775,C,1,0,C01,0,14,15,8,,,61,204,,25,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,328,0,9,337,546,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,109,TUXPAN,2778,C,2,0,C02,0,0,6,12,,,67,169,,11,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,15,281,527,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,51,JILOTLAN DE LOS DOLORES,1661,B,1,0,B,0,215,,,4,4,191,16,17,0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,450,0,21,471,2844,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,51,JILOTLAN DE LOS DOLORES,1668,B,1,0,B,0,92,,,1,1,120,4,6,1,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,7,233,352,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,51,JILOTLAN DE LOS DOLORES,1669,B,1,0,B,0,168,,,1,1,115,12,27,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,12,338,483,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2269,B,1,0,B,0,18,17,3,94,3,157,89,6,1,,,1,1,0,0,3,1,0,5,0,0,0,1,1,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,407,0,13,420,715,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2270,C,1,0,C01,0,9,3,1,67,1,146,65,3,1,,,0,0,0,0,4,1,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,308,0,6,314,508,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2271,C,1,0,C01,0,18,12,1,49,0,136,49,5,1,,,3,1,0,0,1,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,8,291,505,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2272,C,1,0,C01,0,13,3,1,61,3,89,36,7,3,,,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,7,228,394,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2273,B,1,0,B,0,16,7,1,82,1,108,34,5,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,10,266,475,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2274,B,1,0,B,0,10,13,1,92,4,164,66,15,3,,,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,382,0,8,390,624,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2274,C,1,0,C01,0,18,13,2,84,1,177,52,18,2,,,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,377,2,5,384,623,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2275,B,1,0,B,0,13,8,3,61,2,127,65,13,0,,,0,1,0,0,1,1,1,4,1,0,0,1,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,309,0,12,321,538,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2275,C,1,0,C01,0,18,12,1,65,3,117,58,14,0,,,2,0,0,0,3,1,0,7,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,13,321,537,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2283,B,1,0,B,0,0,1,0,9,2,93,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,3,111,160,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,93,TEOCUITATLAN DE CORONA,2330,C,1,0,C01,0,3,34,2,108,,58,27,77,,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,6,320,502,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,93,TEOCUITATLAN DE CORONA,2331,B,1,0,B,0,0,0,0,144,,46,25,102,,,,31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0,6,354,539,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,93,TEOCUITATLAN DE CORONA,2332,B,1,0,B,0,0,0,0,78,,18,10,41,,,,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,4,189,276,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,93,TEOCUITATLAN DE CORONA,2332,E,1,0,E01,0,0,60,1,132,,131,37,54,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,417,0,10,427,677,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,93,TEOCUITATLAN DE CORONA,2338,B,1,0,B,0,4,18,1,117,,43,60,119,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,5,369,549,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2223,B,1,0,B,0,47,19,4,24,36,86,37,55,3,,,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0,10,329,580,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2224,B,1,0,B,0,54,37,2,34,47,88,43,81,7,,,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0,11,408,676,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2227,B,1,0,B,0,26,16,1,20,29,77,40,64,6,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,282,1,10,293,541,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2227,C,1,0,C01,0,28,12,1,11,23,83,45,77,2,,,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,9,297,540,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2231,B,1,0,B,0,63,16,2,27,25,89,48,57,3,,,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0,7,343,652,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2232,B,1,0,B,0,40,15,3,28,32,63,31,38,6,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,12,268,486,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2233,B,1,0,B,0,24,6,0,18,13,41,40,43,2,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,188,0,10,198,392,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2233,C,1,0,C01,0,22,2,0,17,15,51,29,27,4,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0,11,179,392,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2234,C,1,0,C01,0,46,10,3,15,32,95,56,59,7,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325,1,12,338,615,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2246,B,1,0,B,0,2,0,2,20,21,30,54,7,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0,4,140,296,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2247,B,1,0,B,0,11,6,1,12,62,26,37,21,5,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,15,196,402,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2248,C,1,0,C01,0,31,7,3,32,43,80,41,31,4,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,273,0,11,284,484,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2252,B,1,0,B,0,74,15,2,21,47,69,42,14,1,,,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,294,1,10,305,620,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2254,C,1,0,C01,0,35,9,3,23,27,95,45,35,4,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,277,0,12,289,600,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2255,B,1,0,B,0,37,6,2,11,28,41,16,19,3,,,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,10,179,378,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2256,E,1,0,E01,0,56,5,2,13,8,16,21,38,1,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0,2,163,319,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2257,C,1,0,C01,0,12,7,1,40,18,49,45,80,1,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,255,0,13,268,515,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2257,C,2,0,C02,0,17,3,2,37,16,59,38,47,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0,12,231,514,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2259,B,1,0,B,0,24,13,5,34,46,69,45,43,5,,,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,289,17,0,306,558,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,333,C,1,0,C01,0,61,36,4,13,28,136,136,9,3,,,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,435,0,2,437,746,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,333,C,2,0,C02,0,63,14,3,9,20,167,103,9,3,,,5,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,408,0,7,415,745,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,333,C,6,0,C06,0,60,18,1,4,17,174,143,7,4,,,7,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,445,0,4,449,745,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,334,C,2,0,C02,0,73,23,3,5,18,154,99,14,4,,,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,400,0,7,407,597,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,335,C,3,0,C03,0,25,16,3,11,22,81,99,5,6,,,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,278,0,8,286,570,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,336,B,1,0,B,0,57,23,2,15,4,152,104,3,3,,,2,4,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,377,0,10,387,748,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,337,B,1,0,B,0,35,9,5,7,22,111,78,8,2,,,3,1,0,0,3,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,293,0,12,305,484,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,337,C,1,0,C01,0,32,8,2,10,10,107,100,7,3,,,2,0,0,0,0,0,2,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,298,0,5,303,484,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,338,C,2,0,C02,0,70,25,5,10,5,83,73,1,3,,,1,3,0,0,4,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,293,0,7,300,516,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,340,B,1,0,B,0,68,23,3,9,14,101,102,5,4,,,2,0,0,1,2,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,347,0,7,354,554,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,341,C,1,0,C01,0,38,36,1,9,11,104,80,6,0,,,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,291,0,6,297,472,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,342,C,2,0,C02,0,53,35,4,8,16,174,145,5,2,,,3,1,0,0,1,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,459,0,4,463,703,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,344,B,1,0,B,0,56,26,3,6,15,130,107,2,3,,,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,359,0,6,365,589,Grupo de recuento,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,348,B,1,0,B,0,44,10,3,17,9,134,112,3,1,,,2,2,0,0,0,1,1,3,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,350,0,12,362,616,Acta casilla,Anulada,Declaracion de nulidad de votacion. Expediente: JIN-080/2024 del TEEJ,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,348,C,1,0,C01,0,42,17,2,10,7,130,116,1,2,,,2,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,340,0,11,351,616,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,350,B,1,0,B,0,37,11,1,7,10,106,92,1,3,,,4,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,279,0,8,287,489,Acta casilla,Anulada,Declaracion de nulidad de votacion. Expediente: JIN-080/2024 del TEEJ,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,351,C,1,0,C01,0,55,24,5,9,8,123,73,6,1,,,6,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,322,0,4,326,541,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,353,B,1,0,B,0,55,31,4,15,12,142,85,7,2,,,3,2,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,374,0,13,387,683,Grupo de recuento,,,
