CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,193,C,1,0,C01,0,120,16,3,8,3,21,76,4,2,0,0,253,0,8,261,439,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,194,B,1,0,B,0,187,20,4,13,4,28,99,6,3,0,1,365,0,11,376,586,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,194,C,1,0,C01,0,181,19,6,17,1,31,110,9,2,0,0,376,0,15,391,586,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,194,C,2,0,C02,0,153,21,5,8,9,10,121,0,2,0,0,329,0,13,342,586,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,195,B,1,0,B,0,209,20,6,11,7,24,77,4,1,0,0,359,0,8,367,505,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,195,C,1,0,C01,0,192,17,3,7,4,21,77,1,1,0,0,323,0,12,335,504,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,196,B,1,0,B,0,240,32,4,10,4,30,97,11,2,0,1,431,0,14,445,672,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,197,B,1,0,B,0,173,18,3,4,7,8,51,4,2,0,0,270,0,8,278,387,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,197,C,1,0,C01,0,156,18,4,5,5,17,64,3,1,0,0,273,0,10,283,387,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,200,B,1,0,B,0,185,18,5,4,5,21,73,9,0,0,0,320,0,17,337,505,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,200,C,1,0,C01,0,220,16,1,9,3,16,77,7,1,7,0,357,0,4,361,505,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,201,B,1,0,B,0,202,19,10,5,2,15,58,5,2,0,0,318,0,10,328,444,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,201,C,1,0,C01,0,180,24,1,6,1,18,74,2,0,1,0,307,0,12,319,443,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,202,B,1,0,B,0,90,11,18,3,7,16,56,4,1,1,0,207,0,17,224,399,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,202,C,1,0,C01,0,82,8,25,5,4,23,60,2,3,0,1,213,0,9,222,398,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,203,B,1,0,B,0,137,29,12,18,8,33,140,3,6,0,1,387,0,23,410,644,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,204,B,1,0,B,0,127,16,13,11,4,21,92,2,3,0,0,289,0,20,309,526,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,204,C,1,0,C01,0,133,22,14,13,8,20,82,2,2,0,0,296,0,19,315,526,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,205,B,1,0,B,0,90,10,2,15,10,31,115,4,2,0,0,279,0,17,296,459,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,205,C,1,0,C01,0,104,20,1,5,8,30,74,5,0,0,0,247,0,19,266,459,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,206,B,1,0,B,0,87,19,28,14,4,14,97,4,3,2,0,272,0,5,277,550,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,207,B,1,0,B,0,116,11,11,15,6,28,113,0,11,0,0,311,1,9,321,498,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,207,C,1,0,C01,0,107,12,8,12,4,22,88,8,5,2,0,268,0,22,290,497,Grupo de recuento,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,0,A,17,0,VA17,0,2,2,0,1,1,1,3,0,1,0,0,11,0,0,11,12,Acta casilla,,,
2,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,0,A,18,0,VA18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,84,B,1,0,B,0,120,24,9,10,8,29,131,0,0,0,0,331,0,25,356,704,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,84,C,1,0,C01,0,112,24,5,10,9,23,157,5,3,0,0,348,0,21,369,704,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,84,C,2,0,C02,0,126,14,15,12,6,14,153,1,1,1,0,343,0,31,374,704,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,B,1,0,B,0,105,40,3,9,3,22,121,3,3,0,1,310,0,17,327,607,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,C,1,0,C01,0,97,32,7,14,10,28,131,5,4,0,0,328,0,14,342,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,C,2,0,C02,0,132,31,5,9,5,22,144,0,0,0,0,348,0,10,358,606,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,C,3,0,C03,0,82,32,7,7,5,26,139,4,5,1,0,308,0,21,329,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,C,4,0,C04,0,115,29,9,6,4,13,151,6,5,0,0,338,0,16,354,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,B,1,0,B,0,142,24,8,9,7,21,135,8,2,0,0,356,0,22,378,659,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,C,1,0,C01,0,151,26,3,9,4,22,130,3,2,0,1,351,0,15,366,659,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,C,2,0,C02,0,132,26,7,13,8,22,130,3,0,0,0,341,0,9,350,659,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,E,1,0,E01,0,155,30,8,32,7,20,125,10,7,0,0,394,0,22,416,741,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,493,B,1,0,B,0,91,32,4,10,5,13,101,2,0,0,0,258,0,9,267,555,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,493,C,1,0,C01,0,80,17,12,10,6,15,79,5,5,0,1,230,0,13,243,555,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,493,C,2,0,C02,0,82,10,7,11,2,17,93,3,0,0,0,225,0,18,243,554,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,494,B,1,0,B,0,74,12,5,8,7,18,102,3,0,0,0,229,0,11,240,529,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,494,C,1,0,C01,0,88,8,8,10,7,23,116,0,0,1,0,261,0,15,276,528,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,495,B,1,0,B,0,111,24,7,8,6,31,112,9,3,0,0,311,1,16,328,664,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,495,C,1,0,C01,0,100,23,2,8,6,24,121,4,1,0,0,289,0,11,300,664,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,496,B,1,0,B,0,102,14,3,10,10,18,141,0,3,0,0,301,1,18,320,576,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,496,C,1,0,C01,0,95,10,2,7,7,15,110,7,1,0,0,254,3,5,262,575,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,496,C,2,0,C02,0,97,12,8,15,5,24,105,2,2,0,0,270,0,21,291,575,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,496,C,3,0,C03,0,90,8,8,13,4,11,119,1,1,0,0,255,0,15,270,575,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,497,B,1,0,B,0,93,13,4,4,3,18,95,3,2,0,0,235,0,11,246,417,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,497,C,1,0,C01,0,105,13,7,13,6,19,85,6,0,0,0,254,0,8,262,416,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,509,B,1,0,B,0,89,13,43,16,6,29,123,3,3,2,0,327,0,19,346,743,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,509,C,1,0,C01,0,98,11,20,9,4,20,115,4,2,0,0,283,6,25,314,742,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,509,C,2,0,C02,0,117,13,32,8,6,23,114,5,6,1,0,325,0,20,345,742,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,608,B,1,0,B,0,129,18,12,4,4,4,72,2,6,0,0,251,0,10,261,491,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,608,C,1,0,C01,0,123,14,21,7,4,8,74,6,3,0,0,260,0,18,278,490,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,608,E,1,0,E01,0,152,34,19,8,3,13,79,3,4,3,0,318,0,9,327,612,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,609,B,1,0,B,0,73,11,13,9,5,18,94,3,0,0,0,226,0,19,245,645,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,609,C,1,0,C01,0,99,12,10,3,5,18,92,2,1,1,0,243,0,13,256,645,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,609,C,2,0,C02,0,66,9,11,14,8,19,96,2,0,1,0,226,0,7,233,644,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,609,C,3,0,C03,0,93,12,17,7,7,17,91,4,1,0,0,249,0,10,259,644,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,610,B,1,0,B,0,77,5,8,15,5,23,107,4,0,0,0,244,0,14,258,603,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,610,C,1,0,C01,0,61,6,9,7,5,25,94,2,0,1,0,210,0,16,226,602,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,610,C,2,0,C02,0,63,8,8,7,7,30,111,9,2,1,0,246,0,13,259,602,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,611,B,1,0,B,0,106,13,8,11,6,25,135,4,0,2,0,310,0,13,323,693,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,611,C,1,0,C01,0,103,19,10,18,9,22,123,6,0,4,0,314,0,15,329,693,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,611,C,2,0,C02,0,103,22,8,11,4,25,123,4,1,0,0,301,0,10,311,692,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,612,B,1,0,B,0,77,9,8,11,11,22,124,3,3,0,0,268,0,6,274,612,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,612,C,1,0,C01,0,74,5,5,13,2,30,117,4,2,0,0,252,0,8,260,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,612,C,2,0,C02,0,72,11,14,10,9,13,110,1,2,0,1,243,0,19,262,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,612,C,3,0,C03,0,78,14,6,11,7,25,107,3,1,0,0,252,0,14,266,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,612,C,4,0,C04,0,82,2,8,5,6,18,104,4,2,0,0,231,1,14,246,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,615,B,1,0,B,0,88,12,22,10,9,21,93,2,1,0,0,258,0,9,267,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,615,C,1,0,C01,0,81,9,19,8,6,22,113,2,5,0,0,265,1,13,279,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,617,B,1,0,B,0,107,14,6,9,6,41,141,3,2,0,0,329,0,23,352,627,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,617,C,1,0,C01,0,104,10,7,13,5,26,125,5,1,0,0,296,2,17,315,627,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,617,C,2,0,C02,0,117,8,16,10,7,34,125,7,1,1,0,326,0,14,340,627,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,617,C,3,0,C03,0,114,18,10,12,4,22,142,5,0,1,0,328,1,6,335,626,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,B,1,0,B,0,101,7,6,13,4,24,124,4,1,0,0,284,2,10,296,662,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,1,0,C01,0,89,6,18,10,4,26,119,7,0,0,0,279,0,8,287,662,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,2,0,C02,0,94,17,11,9,3,22,101,2,3,0,0,262,1,11,274,662,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,3,0,C03,0,59,12,13,14,5,28,137,8,2,0,0,278,0,17,295,661,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,4,0,C04,0,96,9,23,13,6,25,124,3,2,0,0,301,0,14,315,661,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,663,B,1,0,B,0,124,10,6,9,5,20,72,6,6,0,0,258,1,23,282,566,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,663,C,1,0,C01,0,106,9,10,5,1,7,69,6,2,0,0,215,0,16,231,565,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,664,B,1,0,B,0,68,4,8,4,3,17,79,1,2,0,0,186,0,5,191,523,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,664,C,1,0,C01,0,69,11,10,9,1,14,95,1,3,0,1,214,0,23,237,522,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,B,1,0,B,0,77,9,9,9,4,18,88,2,1,0,0,217,0,10,227,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,C,1,0,C01,0,64,10,14,4,2,19,88,0,1,0,0,202,0,13,215,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,C,2,0,C02,0,74,10,8,3,3,7,76,2,0,0,0,183,2,16,201,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,C,3,0,C03,0,66,10,15,2,3,18,100,1,1,0,0,216,3,9,228,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,666,B,1,0,B,0,46,10,1,5,3,18,76,1,0,0,0,160,0,5,165,398,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,666,C,1,0,C01,0,49,3,3,2,6,16,72,3,0,0,0,154,1,4,159,397,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,B,1,0,B,0,68,5,3,9,7,24,122,2,0,0,0,240,0,7,247,607,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,1,0,C01,0,73,9,5,7,5,15,104,0,1,0,0,219,1,9,229,607,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,2,0,C02,0,62,11,15,9,4,28,115,4,5,0,1,254,0,7,261,607,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,3,0,C03,0,76,10,19,14,6,22,107,0,2,0,0,256,0,13,269,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,4,0,C04,0,67,4,5,12,3,20,113,3,1,0,0,228,0,12,240,606,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,B,1,0,B,0,97,18,18,6,4,18,112,2,5,2,0,282,0,14,296,624,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,C,1,0,C01,0,82,7,25,3,15,20,102,1,1,0,0,256,0,12,268,624,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,C,2,0,C02,0,113,20,9,9,9,19,107,9,1,1,0,297,0,12,309,623,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,C,3,0,C03,0,109,12,20,11,5,23,125,5,3,1,0,314,1,23,338,623,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,669,B,1,0,B,0,60,6,9,4,4,30,98,2,2,0,0,215,1,10,226,698,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,669,C,1,0,C01,0,67,12,2,7,4,22,82,2,2,0,0,200,0,14,214,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,669,C,2,0,C02,0,67,9,4,6,5,23,98,1,2,0,0,215,0,8,223,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,670,B,1,0,B,0,76,9,10,8,2,34,139,6,1,0,0,285,0,9,294,711,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,670,C,1,0,C01,0,90,12,7,13,9,32,99,2,1,0,0,265,0,19,284,711,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,670,C,2,0,C02,0,84,10,11,13,2,28,91,9,4,0,0,252,0,7,259,710,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,670,C,3,0,C03,0,89,10,3,6,3,26,98,1,2,0,0,238,0,11,249,710,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,85,B,1,0,B,0,104,28,11,14,5,25,128,9,4,0,0,328,0,19,347,736,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,85,C,1,0,C01,0,105,17,7,15,3,20,121,3,4,0,0,295,0,23,318,736,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,85,C,2,0,C02,0,97,17,13,14,7,23,113,6,4,0,0,294,0,20,314,736,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,85,C,3,0,C03,0,103,25,9,11,5,27,115,5,3,0,0,303,0,28,331,736,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,85,C,4,0,C04,0,129,23,9,15,11,35,121,7,0,2,0,352,0,6,358,735,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,85,C,5,0,C05,0,118,19,14,15,11,23,135,6,2,0,0,343,0,11,354,735,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,B,1,0,B,0,136,12,11,26,2,19,114,8,5,1,0,334,0,26,360,688,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,C,1,0,C01,0,139,19,11,25,7,40,106,0,4,0,0,351,0,24,375,688,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,C,2,0,C02,0,145,16,16,13,4,30,123,10,0,0,0,357,0,15,372,688,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,C,3,0,C03,0,119,20,8,14,6,27,112,7,3,0,0,316,0,24,340,688,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,C,4,0,C04,0,127,12,14,16,3,19,98,8,2,0,0,299,0,23,322,688,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,C,5,0,C05,0,148,8,11,17,6,30,116,6,2,2,0,346,0,18,364,688,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,C,6,0,C06,0,130,23,21,18,6,27,107,6,0,0,0,338,0,17,355,688,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,C,7,0,C07,0,124,21,21,25,8,34,106,2,1,1,0,343,0,7,350,688,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,0,E01,0,130,8,13,12,12,28,135,3,1,0,0,342,1,17,360,685,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,1,E01C01,0,131,16,9,15,4,27,122,7,2,0,0,333,1,16,350,685,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,2,E01C02,0,136,16,4,20,6,30,138,5,2,0,0,357,0,21,378,685,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,3,E01C03,0,136,19,7,14,11,29,120,4,2,0,0,342,0,24,366,685,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,4,E01C04,0,133,14,5,14,14,28,131,11,5,1,0,356,0,17,373,685,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,5,E01C05,0,128,19,3,18,8,30,124,4,2,0,0,336,0,24,360,685,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,6,E01C06,0,142,6,9,18,1,25,135,7,2,0,0,345,0,24,369,684,Acta casilla,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,7,E01C07,0,151,27,14,14,3,28,119,8,3,0,0,367,0,17,384,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,8,E01C08,0,150,17,4,15,9,33,132,6,4,0,0,370,0,17,387,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,9,E01C09,0,143,16,4,21,5,31,150,12,3,0,0,385,0,18,403,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,86,E,1,10,E01C10,0,128,16,19,17,5,24,135,7,0,0,0,351,0,21,372,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,87,B,1,0,B,0,196,20,11,13,6,49,163,4,0,2,0,464,0,22,486,737,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,87,C,1,0,C01,0,181,21,7,14,10,39,153,7,2,0,0,434,1,13,448,736,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,87,C,2,0,C02,0,185,30,6,18,7,47,173,4,1,0,0,471,0,23,494,736,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,88,B,1,0,B,0,171,14,6,10,8,24,119,4,3,1,0,360,1,14,375,649,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,88,C,1,0,C01,0,156,20,13,14,8,30,143,3,1,0,0,388,0,15,403,648,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,89,B,1,0,B,0,102,8,15,14,4,22,121,5,3,1,0,295,1,23,319,586,Grupo de recuento,,,
2,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,89,C,1,0,C01,0,113,18,24,12,10,22,106,2,1,0,0,308,0,20,328,586,Grupo de recuento,,,
