CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,544,1,1,35,15,2,78,8,3,3,24,5,0,4,7,0,0,0,3,7,2,2,198,0,30,228,530
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,545,2,2,62,34,4,121,21,4,4,66,38,2,2,4,0,0,0,8,7,5,1,383,0,36,419,943
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,546,1,1,26,13,1,58,9,2,3,32,19,1,3,3,1,0,1,6,1,1,0,180,0,19,199,344
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,547,1,1,66,15,3,60,15,1,8,28,23,1,3,5,3,0,0,2,0,7,4,244,0,11,255,465
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,548,1,1,37,7,0,38,8,2,4,23,8,0,3,1,0,0,0,0,0,0,0,131,0,14,145,317
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,549,1,1,63,23,2,109,5,0,5,26,7,0,3,1,6,1,0,5,3,7,1,267,0,18,285,603
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,550,1,1,34,18,0,43,6,13,1,34,1,0,1,3,1,0,0,4,1,1,2,163,0,18,181,419
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,551,1,1,28,2,0,34,4,0,0,9,1,0,2,2,1,0,0,4,1,0,0,88,0,6,94,214
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,552,2,2,84,27,3,103,12,0,3,23,1,0,4,6,8,0,0,5,1,5,0,285,0,15,300,795
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,553,1,1,56,33,2,143,9,2,2,25,2,0,1,6,1,1,0,4,3,4,0,294,0,20,314,555
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,554,1,1,34,14,0,149,8,0,2,31,8,1,2,3,0,0,0,4,1,1,0,258,0,8,266,442
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,555,3,3,105,132,7,376,15,19,225,260,42,19,6,10,0,0,0,15,4,11,1,1247,0,132,1379,1932
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,556,3,3,44,286,6,230,18,7,185,146,1,11,1,13,10,1,0,9,3,1,0,972,0,95,1067,1834
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,557,2,2,14,59,1,197,14,2,88,55,4,5,1,0,4,0,0,9,6,8,1,468,1,48,517,1032
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,558,2,2,28,54,0,116,9,4,73,77,1,4,2,0,2,0,0,8,0,2,0,380,0,27,407,924
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,559,3,3,32,158,12,414,27,11,226,170,24,8,5,4,4,1,0,21,7,16,3,1143,0,86,1229,1944
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,560,2,2,9,67,0,341,18,4,110,131,12,7,2,6,1,0,0,18,5,9,1,741,1,29,771,1238
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,561,2,2,31,82,4,256,11,6,167,172,9,43,1,5,0,0,0,8,2,11,0,808,0,58,866,1440
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,562,2,2,24,59,0,230,14,8,113,133,13,9,6,4,0,0,0,11,5,9,1,639,3,35,677,1094
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,563,1,1,2,35,0,47,1,1,35,40,1,1,1,1,0,0,0,3,0,3,0,171,0,16,187,349
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,564,1,1,1,19,0,67,1,3,33,31,3,4,0,0,0,0,0,5,0,1,0,168,0,11,179,379
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,565,3,3,26,56,2,350,18,6,205,139,9,15,1,1,1,1,0,17,7,15,1,870,0,76,946,1797
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,566,2,2,26,68,3,222,9,9,163,104,10,4,5,1,0,0,1,9,6,4,0,644,0,56,700,1392
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,567,1,1,10,11,1,121,7,0,73,78,4,3,0,0,0,0,0,8,0,0,0,316,0,23,339,513
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,568,2,2,26,53,2,198,10,4,91,98,11,2,2,1,2,0,0,11,5,10,4,530,1,56,587,1082
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,569,1,1,10,42,1,107,0,0,24,53,1,1,1,0,0,0,0,3,0,0,0,243,0,18,261,388
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,570,1,1,26,72,1,155,6,3,65,63,4,2,1,1,0,0,0,5,1,6,0,411,0,55,466,720
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,571,1,1,17,42,2,200,7,2,46,52,21,5,2,4,0,0,6,2,2,0,0,410,2,26,438,672
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,572,4,4,44,84,3,459,24,10,260,266,31,21,5,8,0,0,0,39,6,10,7,1277,1,87,1365,2143
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,573,4,4,46,60,4,451,26,12,459,280,19,7,12,5,3,0,0,34,7,12,3,1440,0,109,1549,2444
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,574,2,2,14,30,0,199,13,4,99,97,4,1,2,5,0,0,0,6,2,5,0,481,0,47,528,811
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,575,1,1,5,39,1,88,6,0,87,46,3,3,0,2,2,0,0,2,0,1,0,285,0,16,301,415
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,576,1,1,7,18,0,35,2,3,48,30,1,1,0,0,1,0,0,2,0,2,0,150,0,21,171,252
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,577,2,2,41,33,1,277,8,3,43,29,5,0,2,1,0,1,0,5,2,8,0,459,0,46,505,917
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,578,2,2,14,57,2,292,10,5,151,110,6,8,2,0,1,0,0,10,4,10,0,682,0,81,763,1175
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,579,2,2,29,94,4,242,24,13,212,199,9,7,7,6,0,0,0,12,6,7,1,872,0,50,922,1281
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,580,3,3,66,117,5,412,24,13,245,277,20,16,12,1,0,0,0,11,7,17,3,1246,1,75,1322,2105
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,581,2,2,47,93,3,301,17,10,170,198,17,2,5,5,2,0,0,16,5,13,2,906,1,69,976,1460
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,582,3,3,48,108,5,348,24,20,239,136,17,6,5,6,1,0,0,17,2,9,0,991,1,60,1052,1427
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,583,1,1,15,15,0,146,7,3,79,100,6,5,1,0,0,0,0,5,0,8,1,391,0,40,431,680
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,584,2,2,13,41,1,179,14,3,50,148,32,8,2,0,1,0,0,14,6,8,4,524,0,32,556,829
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,585,3,3,37,99,6,245,22,15,220,199,19,13,12,9,5,0,1,6,4,8,2,922,1,70,993,1562
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,586,4,4,66,140,5,396,32,10,313,305,27,19,21,7,0,0,0,23,10,11,1,1386,1,87,1474,2459
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,587,3,3,50,171,5,239,25,8,246,232,19,18,8,9,0,0,0,17,3,5,5,1060,4,61,1125,1556
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,588,3,3,51,184,2,352,47,19,200,324,17,12,6,9,2,1,0,21,4,16,3,1270,0,71,1341,2091
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,589,4,4,239,166,15,541,52,12,292,299,20,11,18,20,16,0,0,28,1,11,2,1743,2,88,1833,2889
2,24,SAN LUIS POTOSI,2,SALINAS,21,MEXQUITIC DE CARMONA,590,3,3,63,75,7,242,22,13,139,255,11,6,6,4,3,1,0,15,5,14,6,887,0,63,950,1562
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,591,2,2,25,12,3,228,15,21,26,79,67,15,4,0,0,0,0,8,4,3,0,510,0,33,543,792
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,592,3,3,58,27,5,417,27,62,51,147,73,29,11,6,0,0,0,16,2,3,0,934,1,81,1016,1521
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,593,4,4,43,24,5,588,166,66,48,253,291,36,19,1,2,1,5,12,11,9,0,1580,1,141,1722,2482
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,594,1,1,6,2,3,31,2,8,4,36,2,2,0,0,0,0,0,0,0,0,0,96,0,4,100,140
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,596,1,1,3,1,0,59,2,8,3,23,28,0,0,0,0,0,0,2,1,1,2,133,0,14,147,215
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,597,1,1,17,14,3,150,16,35,15,59,22,2,2,0,0,0,0,3,1,11,0,350,0,40,390,539
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,598,1,1,7,3,1,121,14,28,13,99,35,3,3,0,0,0,0,3,3,3,2,338,0,25,363,497
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,599,1,1,2,2,1,75,12,20,7,60,31,3,0,0,1,0,0,2,0,1,1,218,0,19,237,314
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,600,1,1,4,3,0,90,9,8,4,30,10,5,0,0,0,0,0,7,0,0,0,170,0,23,193,287
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,601,1,1,11,13,1,229,13,14,9,91,51,2,2,0,0,0,0,0,0,1,0,437,0,44,481,736
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,602,1,1,12,10,1,130,8,12,10,64,20,10,3,0,1,0,1,7,2,4,1,296,0,23,319,465
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,603,1,1,9,9,1,204,18,19,7,76,78,4,6,0,0,0,0,17,0,0,0,448,0,23,471,656
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,604,1,1,13,8,2,267,12,4,11,58,21,7,0,1,0,0,0,11,6,10,0,431,0,21,452,648
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,605,1,1,8,8,0,132,15,4,7,70,39,4,2,1,0,0,0,3,5,1,1,300,0,28,328,468
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,606,1,1,9,16,3,172,11,5,2,54,16,5,1,1,1,0,0,5,2,3,0,306,0,17,323,523
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,607,1,1,8,7,1,157,12,15,10,70,37,17,1,0,0,0,0,3,1,3,0,342,0,40,382,634
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,608,2,2,8,9,0,283,19,20,14,72,110,7,34,1,0,0,0,8,4,0,1,590,0,71,661,945
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,609,1,1,3,4,0,116,10,6,12,38,28,2,1,1,0,0,1,4,1,6,2,235,0,20,255,427
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,610,1,1,7,2,0,139,13,5,5,33,9,3,3,0,0,1,0,6,1,7,0,234,0,34,268,463
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,611,1,1,3,7,2,56,5,0,3,25,14,1,0,0,0,0,0,0,2,3,0,121,0,13,134,228
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,612,1,1,11,4,2,194,10,8,10,41,56,4,2,0,0,0,0,6,4,2,0,354,0,31,385,696
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,613,2,2,3,9,1,251,16,7,12,59,57,4,3,0,0,0,0,5,2,8,0,437,0,58,495,848
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,614,1,1,5,2,0,101,10,5,7,37,17,1,1,0,0,0,0,0,0,2,0,188,0,13,201,323
2,24,SAN LUIS POTOSI,2,SALINAS,22,MOCTEZUMA,615,1,1,6,6,2,78,9,3,4,38,23,2,2,0,0,0,0,2,0,3,0,178,1,22,201,361
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,616,3,3,41,53,12,195,29,45,19,307,6,188,8,6,4,0,0,4,1,4,1,923,0,77,1000,1638
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,617,2,2,61,36,11,113,42,42,29,273,13,113,7,4,2,0,0,5,0,5,1,757,0,52,809,1337
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,618,4,4,90,45,14,376,70,83,54,406,16,214,14,5,0,0,6,10,2,5,4,1414,0,126,1540,2530
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,619,1,1,26,14,3,24,8,20,6,89,4,64,1,1,0,0,0,0,0,1,1,262,0,30,292,529
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,620,1,1,13,17,1,92,11,5,6,104,3,19,1,0,1,0,0,8,4,4,2,291,0,27,318,597
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,621,1,1,13,8,4,103,18,8,7,132,7,28,3,2,0,1,0,6,2,3,1,346,1,46,393,695
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,622,1,1,8,8,4,91,8,3,1,102,2,24,2,0,0,0,0,3,0,0,0,256,0,21,277,423
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,623,2,2,30,26,12,165,30,17,24,209,22,95,0,2,4,1,0,4,2,4,2,649,1,140,790,1223
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,624,1,1,6,9,1,40,11,2,5,73,1,15,2,0,0,0,0,3,2,3,1,174,0,17,191,362
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,625,1,1,7,9,1,35,6,4,6,77,1,17,2,0,0,0,0,0,0,1,0,166,0,15,181,269
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,626,2,2,42,55,16,165,28,17,25,190,8,112,5,6,3,0,0,6,5,5,0,688,3,121,812,1080
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,627,1,1,7,15,4,74,26,8,10,110,6,34,6,0,0,0,0,1,0,3,0,304,0,70,374,660
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,628,1,1,5,6,2,35,10,5,6,130,1,14,2,0,1,0,0,2,0,2,0,221,0,24,245,427
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,629,1,1,0,5,1,0,0,3,3,43,0,3,3,0,0,0,0,0,0,0,0,61,0,10,71,155
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,630,1,1,2,1,0,19,1,0,4,48,1,11,0,0,0,0,0,0,0,1,1,89,0,18,107,170
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,631,1,1,3,0,0,10,1,0,0,36,1,6,1,0,1,0,0,2,0,0,1,62,0,7,69,104
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,632,1,1,3,1,0,25,4,1,2,47,0,6,1,0,0,0,0,0,0,1,0,91,0,8,99,142
2,24,SAN LUIS POTOSI,12,CARDENAS,23,RAYON,633,2,2,9,15,6,72,15,6,11,224,33,26,2,0,1,0,0,1,0,1,0,422,0,53,475,876
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,634,3,3,104,23,13,343,16,27,58,102,10,5,6,7,1,1,0,13,1,11,0,741,1,42,784,1546
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,635,2,2,138,39,6,318,10,10,77,102,12,2,19,1,7,0,0,8,3,4,2,758,0,32,790,1466
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,636,3,3,175,35,12,209,12,22,51,97,88,22,9,15,8,2,0,3,7,3,3,773,3,47,823,2046
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,637,2,2,160,42,8,214,16,36,81,102,13,4,24,5,6,0,0,9,3,6,0,729,0,34,763,1385
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,638,3,3,280,67,9,252,13,25,123,157,69,7,33,20,3,2,0,8,2,6,0,1076,1,41,1118,1871
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,639,2,2,169,29,11,138,5,26,48,89,19,4,20,11,3,1,0,7,0,6,0,586,0,23,609,1135
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,640,2,2,168,24,1,133,4,17,71,90,22,6,14,7,1,1,0,9,2,2,1,573,0,23,596,911
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,641,4,4,262,72,19,366,23,35,139,228,49,6,48,19,1,3,0,23,4,2,5,1304,0,54,1358,2527
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,642,2,2,126,35,10,172,12,9,79,100,19,3,15,15,4,4,0,7,0,5,0,615,0,27,642,1223
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,643,2,2,150,38,7,110,4,15,39,66,46,0,2,8,0,0,0,4,0,0,0,489,0,16,505,780
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,644,1,1,113,34,5,82,5,6,23,27,9,1,6,4,2,1,2,3,0,1,0,324,1,6,331,536
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,645,2,2,149,27,8,84,5,20,36,78,15,2,8,17,5,0,0,8,1,1,0,464,0,15,479,802
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,646,3,3,184,43,14,284,17,19,197,133,34,5,20,12,2,0,0,12,3,13,1,993,0,40,1033,1705
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,647,3,3,215,52,10,215,10,30,98,122,57,6,22,22,1,1,1,4,5,10,2,883,0,28,911,1523
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,648,2,2,167,42,4,124,7,14,58,73,24,7,15,13,0,0,0,7,0,3,1,559,1,16,576,984
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,649,2,2,189,47,8,100,7,14,39,77,14,2,18,16,1,0,0,7,0,2,1,542,0,13,555,870
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,650,2,2,162,18,7,128,7,29,57,102,25,4,28,11,2,0,0,6,0,3,2,591,0,23,614,1018
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,651,2,2,154,10,8,100,8,11,55,126,9,2,26,16,2,0,0,6,3,5,2,543,0,25,568,1011
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,652,2,2,141,15,9,55,6,11,57,75,26,2,23,18,2,0,0,3,0,3,4,450,0,19,469,922
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,653,2,2,213,45,8,133,7,13,97,88,23,4,20,16,0,1,0,12,1,0,0,681,1,23,705,1160
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,654,2,2,177,27,14,182,11,39,91,135,56,23,40,18,2,0,0,16,3,12,0,846,0,29,875,1492
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,656,2,2,110,108,7,271,10,23,56,100,26,6,11,7,3,0,0,4,5,1,1,749,0,34,783,1357
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,657,6,7,582,155,37,652,37,88,201,424,99,16,55,35,6,2,0,33,7,16,5,2450,4,164,2618,3045
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,658,3,3,157,48,16,217,13,31,62,152,33,6,35,19,2,1,0,6,8,5,1,812,2,43,857,1629
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,659,3,3,220,44,23,235,17,29,76,152,36,3,30,1,2,0,1,7,2,2,4,884,0,52,936,1543
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,660,3,3,254,40,11,270,14,16,92,138,21,4,18,13,0,3,0,7,4,5,1,911,2,49,962,1557
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,661,5,5,462,77,20,456,17,14,127,189,15,4,23,46,10,4,18,24,6,14,3,1529,0,82,1611,3107
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,662,5,5,357,69,30,426,20,25,141,230,33,7,23,28,8,3,0,16,7,13,5,1441,1,85,1527,3078
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,663,1,1,51,32,2,140,2,4,9,76,6,4,2,0,1,0,0,2,0,9,2,342,1,18,361,632
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,664,1,1,23,6,2,107,1,1,10,30,0,4,2,3,0,0,0,6,0,7,1,203,0,23,226,375
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,665,2,2,46,13,4,251,1,4,22,80,6,15,0,0,3,0,0,9,0,3,0,457,0,22,479,907
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,666,2,2,41,24,4,182,7,6,34,69,4,15,2,5,3,0,0,3,1,8,1,409,0,31,440,912
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,667,1,1,6,9,0,104,1,3,11,29,0,0,1,1,0,0,0,1,3,2,0,171,0,18,189,324
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,668,2,2,41,35,6,210,5,9,31,94,6,5,5,2,5,0,0,6,0,7,0,467,0,36,503,1118
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,670,2,2,53,36,3,271,15,5,63,108,2,2,2,8,2,0,0,5,2,4,0,581,0,71,652,1371
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,671,1,1,8,8,1,48,3,2,77,22,2,0,1,0,1,0,0,3,2,1,0,179,0,11,190,474
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,672,1,1,8,7,0,79,2,0,3,19,0,0,1,0,0,0,0,2,0,0,0,121,0,5,126,238
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,673,1,1,25,19,6,95,3,2,5,24,0,0,2,0,0,0,0,0,0,2,0,183,0,13,196,359
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,674,1,1,23,11,3,59,2,1,8,15,0,0,0,0,0,0,0,1,0,1,1,125,0,8,133,267
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,675,1,1,54,14,13,49,6,2,11,28,1,0,2,7,3,1,0,0,0,4,0,195,0,20,215,397
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,676,1,1,25,28,7,78,4,3,21,26,6,0,2,1,0,0,1,0,0,0,0,202,1,7,210,427
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,677,1,1,91,19,8,61,5,3,9,44,0,1,0,4,1,0,0,4,0,0,0,250,0,20,270,537
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,678,2,2,13,15,3,115,5,0,11,66,1,0,1,0,0,0,0,0,0,0,0,230,0,59,289,1000
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,679,1,1,41,9,4,70,2,1,13,52,4,0,0,1,1,1,0,1,3,2,1,206,0,4,210,468
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,680,1,1,27,3,0,9,1,0,2,11,1,0,1,0,2,1,0,1,0,0,0,59,0,8,67,129
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,681,1,1,30,23,6,152,12,5,17,47,5,1,1,1,1,0,0,9,3,3,1,317,0,29,346,672
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,682,1,1,4,8,1,39,2,3,7,20,2,1,0,0,0,0,0,1,0,2,1,91,0,8,99,201
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,683,1,1,32,18,5,159,3,2,19,21,5,2,2,1,1,0,0,7,1,5,0,283,0,31,314,655
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,684,1,1,30,14,1,28,3,1,8,23,2,0,0,1,1,0,0,0,0,0,0,112,0,15,127,262
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,685,1,1,22,11,5,66,4,1,5,45,2,0,0,0,0,0,0,6,0,0,0,167,0,21,188,433
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,686,1,1,40,29,4,138,7,7,15,37,8,0,2,1,1,0,0,5,1,7,1,303,0,31,334,721
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,687,1,1,32,5,3,34,2,1,0,4,0,0,1,1,0,0,0,2,1,0,0,86,0,7,93,177
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,688,1,1,49,9,9,73,3,0,10,12,0,0,0,5,1,0,0,1,2,6,1,181,0,21,202,379
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,689,2,2,62,33,4,213,10,3,60,80,8,2,1,4,1,1,0,3,4,6,0,495,2,41,538,1066
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,690,1,1,51,18,11,137,4,5,32,44,3,0,3,0,1,0,0,4,2,1,0,316,0,29,345,666
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,691,1,1,21,10,2,47,1,4,6,25,4,0,1,1,0,1,0,1,2,6,1,133,0,7,140,291
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,692,1,1,118,16,11,76,7,2,27,47,1,1,0,9,1,2,0,2,0,2,0,322,0,26,348,713
2,24,SAN LUIS POTOSI,11,RIOVERDE,24,RIOVERDE,693,1,1,37,26,3,178,12,1,14,41,2,1,0,1,4,0,1,11,5,7,1,345,0,26,371,669
