CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,730,C,1,0,C01,0,109,31,6,1,9,52,90,0,4,3,0,0,0,305,0,8,313,531,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,731,B,1,0,B,0,127,33,3,5,12,46,114,0,5,3,0,1,1,350,0,13,363,684,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,732,B,1,0,B,0,128,26,3,6,14,55,140,0,0,4,1,0,1,378,0,11,389,727,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,733,B,1,0,B,0,146,30,5,9,13,48,116,0,2,2,1,2,2,376,1,12,389,665,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,733,C,1,0,C01,0,142,29,7,3,19,48,131,0,5,2,0,0,1,387,0,2,389,665,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,733,E,1,0,E01,0,86,14,2,8,10,33,80,0,1,3,1,1,2,241,0,8,249,399,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,733,E,1,1,E01C01,0,113,11,2,5,4,34,64,0,5,3,0,0,1,242,0,18,260,399,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,734,B,1,0,B,0,98,24,3,5,8,40,107,0,3,2,2,0,2,294,0,7,301,543,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,734,C,1,0,C01,0,110,22,4,3,4,40,104,0,2,2,0,2,0,293,0,12,305,542,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,735,B,1,0,B,0,138,37,9,9,15,69,126,0,6,4,0,0,0,413,0,8,421,683,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,735,C,1,0,C01,0,135,35,11,5,21,58,125,0,4,8,0,1,2,405,0,15,420,682,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,736,B,1,0,B,0,85,21,5,7,6,30,90,0,8,5,1,0,1,259,1,4,264,459,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,736,C,1,0,C01,0,88,21,7,3,12,37,97,0,7,2,1,1,2,278,0,9,287,459,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,737,B,1,0,B,0,165,23,3,9,17,45,126,0,6,9,4,0,6,413,0,16,429,749,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,737,C,1,0,C01,0,151,22,5,4,17,50,151,0,6,4,2,3,5,420,0,21,441,748,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,738,B,1,0,B,0,64,19,3,1,7,24,65,0,4,1,0,0,0,188,0,6,194,417,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,738,C,1,0,C01,0,49,15,4,7,5,22,59,0,2,0,0,0,0,163,0,7,170,417,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,739,B,1,0,B,0,72,14,7,3,8,50,72,0,3,4,0,0,1,234,0,13,247,536,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,739,C,1,0,C01,0,71,19,2,5,7,33,82,0,2,4,0,1,2,228,0,9,237,536,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,739,C,2,0,C02,0,76,6,3,5,10,30,74,0,4,3,0,0,0,211,0,12,223,535,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,740,B,1,0,B,0,122,22,4,5,10,36,111,0,1,2,0,2,1,316,0,5,321,513,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,742,B,1,0,B,0,18,2,0,0,3,12,41,0,0,0,1,0,1,78,0,2,80,128,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,743,B,1,0,B,0,25,5,1,2,14,7,55,0,0,5,1,0,1,116,0,3,119,276,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,744,B,1,0,B,0,34,10,0,3,4,2,45,0,2,1,1,0,0,102,0,8,110,302,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,B,1,0,B,0,190,13,0,5,12,6,156,0,17,5,0,2,3,409,1,15,425,684,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,C,1,0,C01,0,198,10,3,6,7,15,149,0,13,10,0,2,4,417,0,12,429,683,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,0,E01,0,124,13,2,8,8,25,226,0,5,5,0,0,2,418,0,9,427,697,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,1,E01C01,0,111,11,1,4,11,32,231,0,14,4,0,0,0,419,0,10,429,697,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,10,E01C10,0,131,10,0,9,13,14,219,0,7,6,0,0,1,410,0,4,414,696,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,11,E01C11,0,154,10,2,7,13,3,206,0,6,4,1,0,1,407,0,7,414,696,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,12,E01C12,0,131,10,2,5,7,18,228,0,12,0,5,1,3,422,0,13,435,696,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,13,E01C13,0,148,15,1,5,7,16,228,0,8,3,0,3,0,434,0,7,441,696,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,2,E01C02,0,106,13,0,7,6,15,234,0,7,5,0,0,1,394,1,11,406,697,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,3,E01C03,0,130,13,0,4,9,31,235,0,5,3,0,0,2,432,0,8,440,697,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,4,E01C04,0,134,16,1,8,8,16,218,0,3,2,0,0,2,408,0,16,424,697,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,5,E01C05,0,144,10,1,3,4,27,200,0,8,10,0,0,2,409,0,12,421,697,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,6,E01C06,0,110,13,0,3,10,11,212,0,7,6,0,2,0,374,0,7,381,697,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,7,E01C07,0,143,17,1,8,10,18,209,0,6,5,0,1,1,419,0,10,429,697,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,8,E01C08,0,111,10,1,5,8,22,223,0,6,4,0,2,1,393,0,12,405,697,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,E,1,9,E01C09,0,128,7,2,6,10,23,231,0,10,3,0,1,0,421,0,7,428,696,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,897,B,1,0,B,0,218,16,2,7,8,19,145,0,15,4,0,1,5,440,0,12,452,737,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,897,C,1,0,C01,0,219,20,2,7,9,16,162,0,15,5,0,0,0,455,1,8,464,736,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,897,C,2,0,C02,0,201,33,3,6,10,14,166,0,16,10,0,2,1,462,0,14,476,736,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,897,C,3,0,C03,0,220,39,1,5,3,25,177,0,16,1,0,0,1,488,0,6,494,736,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,897,C,4,0,C04,0,235,18,2,9,11,31,141,0,14,10,0,0,0,471,0,8,479,736,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,B,1,0,B,0,130,12,1,5,9,24,206,0,7,4,0,2,1,401,0,8,409,724,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,1,0,C01,0,145,18,1,7,7,18,194,0,7,10,1,5,3,416,0,7,423,724,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,10,0,C10,0,144,14,1,6,3,17,176,0,11,5,0,0,1,378,0,16,394,723,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,11,0,C11,0,139,13,0,10,18,20,181,0,8,6,0,0,2,397,2,5,404,723,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,12,0,C12,0,168,9,0,5,10,23,186,0,15,4,1,0,2,423,0,12,435,723,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,13,0,C13,0,138,17,0,4,11,20,183,0,10,7,0,2,1,393,0,6,399,723,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,14,0,C14,0,144,15,1,11,6,16,170,0,18,6,0,2,2,391,0,7,398,723,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,2,0,C02,0,138,17,2,9,15,11,194,0,10,6,1,1,2,406,0,9,415,724,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,3,0,C03,0,145,23,0,7,3,11,196,0,12,5,0,2,1,405,0,11,416,724,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,4,0,C04,0,147,13,3,4,11,22,175,0,6,6,0,1,1,389,1,9,399,723,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,5,0,C05,0,140,13,0,4,10,12,185,0,13,8,0,0,0,385,0,14,399,723,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,6,0,C06,0,160,10,2,6,12,19,192,0,12,5,0,0,3,421,0,7,428,723,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,7,0,C07,0,168,15,1,6,7,20,189,0,9,5,0,0,0,420,0,10,430,723,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,8,0,C08,0,149,19,0,2,7,19,176,0,10,3,0,2,2,389,0,5,394,723,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,C,9,0,C09,0,186,0,0,0,0,22,184,0,0,4,15,0,4,415,0,0,415,723,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,SMR,1,0,SMR01,0,72,4,1,0,3,3,57,0,4,4,0,0,0,148,0,0,148,0,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,SRP,1,0,SRP01,0,134,10,2,1,10,6,127,0,0,0,0,0,0,290,0,0,290,0,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,899,B,1,0,B,0,121,9,2,1,10,7,127,0,0,0,0,0,0,277,0,15,292,571,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,899,C,1,0,C01,0,106,10,1,6,13,11,123,0,11,4,1,1,2,289,0,6,295,570,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,B,1,0,B,0,176,13,1,5,7,3,115,0,12,2,1,2,2,339,0,3,342,580,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,C,1,0,C01,0,176,8,1,2,10,10,97,0,10,7,0,1,2,324,0,9,333,579,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,C,2,0,C02,0,189,8,1,4,5,9,95,0,11,2,0,0,2,326,0,14,340,579,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,C,3,0,C03,0,168,8,2,2,7,10,108,0,11,1,1,1,0,319,0,10,329,579,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,E,1,0,E01,0,138,5,2,7,7,16,188,0,4,4,1,0,1,373,0,6,379,657,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,E,1,1,E01C01,0,131,10,1,2,7,13,182,0,8,8,0,0,0,362,0,7,369,657,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,E,1,2,E01C02,0,151,9,4,7,11,16,190,0,3,8,0,1,1,401,0,0,401,656,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,E,1,3,E01C03,0,160,11,0,4,4,20,163,0,9,1,0,0,2,374,0,14,388,656,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,E,1,4,E01C04,0,145,6,2,7,13,23,155,0,7,3,1,1,2,365,0,15,380,656,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,E,1,5,E01C05,0,131,19,0,6,7,9,190,0,9,4,1,0,1,377,0,7,384,656,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,901,B,1,0,B,0,146,8,1,4,1,4,117,0,7,5,1,1,1,296,0,4,300,692,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,901,C,1,0,C01,0,142,10,1,5,1,5,171,0,2,4,1,1,2,345,0,12,357,692,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,901,C,2,0,C02,0,163,8,1,9,7,3,140,0,6,9,0,1,2,349,0,11,360,692,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,901,C,3,0,C03,0,164,4,0,9,5,5,133,0,5,3,0,3,4,335,0,11,346,691,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,901,C,4,0,C04,0,147,4,0,5,11,6,136,0,8,3,0,1,3,324,0,7,331,691,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,901,C,5,0,C05,0,140,12,1,3,11,6,147,0,6,8,0,1,3,338,0,10,348,691,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,902,B,1,0,B,0,139,4,1,6,7,10,139,0,4,0,1,1,2,314,0,6,320,594,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,902,C,1,0,C01,0,141,7,0,3,4,8,135,0,10,2,0,0,3,313,0,5,318,594,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,902,C,2,0,C02,0,136,15,0,5,4,14,128,0,2,3,0,0,1,308,0,6,314,594,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,902,C,3,0,C03,0,156,0,0,0,0,13,126,0,0,0,0,0,0,295,1,9,305,593,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,B,1,0,B,0,165,1,0,3,6,2,91,0,3,4,0,1,0,276,0,7,283,648,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,C,1,0,C01,0,161,3,0,6,9,7,109,0,0,0,0,0,0,295,0,2,297,647,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,C,2,0,C02,0,150,8,0,3,4,5,96,0,7,5,2,1,4,285,0,10,295,647,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,C,3,0,C03,0,195,0,0,0,7,9,69,0,0,0,0,0,0,280,0,0,280,647,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,0,E01,0,95,6,2,3,11,12,197,0,6,5,0,1,2,340,0,5,345,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,1,E01C01,0,122,13,1,8,2,13,197,0,7,10,0,2,2,377,0,9,386,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,2,E01C02,0,111,13,2,4,5,7,200,0,7,4,0,2,1,356,0,7,363,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,3,E01C03,0,80,11,0,2,11,15,222,0,1,6,1,2,1,352,0,15,367,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,4,E01C04,0,113,3,1,4,11,9,217,0,4,8,0,2,2,374,0,6,380,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,5,E01C05,0,103,12,0,10,6,12,174,0,9,6,0,0,1,333,0,7,340,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,6,E01C06,0,112,11,1,0,6,10,207,0,5,6,0,3,1,362,0,4,366,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,7,E01C07,0,103,6,2,1,8,7,170,0,6,0,0,0,2,305,0,0,305,669,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,E,1,8,E01C08,0,103,8,0,4,7,8,188,0,13,7,0,0,1,339,0,10,349,668,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1837,B,1,0,B,0,92,5,0,1,4,6,124,0,2,2,0,2,1,239,0,7,246,384,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1837,C,1,0,C01,0,70,1,1,1,4,5,138,0,1,4,0,0,3,228,0,5,233,383,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1843,B,1,0,B,0,126,3,0,6,10,13,182,0,6,9,0,1,0,356,0,4,360,630,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1846,B,1,0,B,0,158,9,1,6,2,12,169,0,10,7,0,1,3,378,0,6,384,662,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1846,C,1,0,C01,0,141,8,2,4,7,9,180,0,5,4,0,1,0,361,0,6,367,661,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1847,B,1,0,B,0,71,5,1,2,3,4,152,0,5,3,0,0,0,246,0,10,256,435,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1847,C,1,0,C01,0,79,6,0,0,6,4,130,0,8,4,0,2,2,241,0,7,248,435,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1848,B,1,0,B,0,105,11,0,3,4,11,204,0,1,7,0,2,1,349,0,13,362,593,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1848,C,1,0,C01,0,114,6,2,4,8,3,196,0,4,4,1,1,0,343,0,0,343,593,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1849,B,1,0,B,0,94,4,1,2,7,7,146,0,6,2,0,1,3,273,0,7,280,448,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1849,C,1,0,C01,0,99,6,2,4,5,8,147,0,3,2,0,1,1,278,0,2,280,447,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1850,B,1,0,B,0,102,4,1,4,5,11,227,0,2,9,0,2,1,368,0,9,377,632,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1851,B,1,0,B,0,106,10,1,7,5,5,165,0,6,4,0,0,3,312,0,4,316,569,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1851,C,1,0,C01,0,88,9,1,0,0,5,181,0,7,10,0,0,0,301,0,5,306,569,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2082,B,1,0,B,0,118,10,1,3,8,16,159,0,9,5,0,4,2,335,0,17,352,613,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2082,C,1,0,C01,0,148,13,0,2,4,3,154,0,10,2,0,1,1,338,0,12,350,613,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2082,C,2,0,C02,0,116,7,1,3,6,8,163,0,9,10,0,0,2,325,0,17,342,612,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2082,C,3,0,C03,0,113,16,1,8,12,17,160,0,5,4,1,0,1,338,0,11,349,612,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2082,C,4,0,C04,0,132,11,1,9,5,13,157,0,6,6,1,2,1,344,0,0,344,612,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2083,B,1,0,B,0,146,6,0,6,8,11,98,0,11,1,0,1,2,290,0,0,290,525,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2083,C,1,0,C01,0,130,11,0,8,2,3,104,0,5,4,0,0,3,270,0,14,284,525,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2083,C,2,0,C02,0,131,7,0,3,6,3,113,0,14,4,1,0,1,283,0,8,291,524,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2084,B,1,0,B,0,176,9,1,2,11,14,134,0,13,0,0,0,3,363,0,9,372,708,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2084,C,1,0,C01,0,180,16,1,4,8,8,141,0,14,3,0,1,2,378,0,9,387,708,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2084,C,2,0,C02,0,171,14,2,7,7,8,165,0,11,2,1,1,3,392,0,7,399,708,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2084,C,3,0,C03,0,159,18,0,6,4,15,166,0,7,6,0,1,5,387,2,16,405,707,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2085,B,1,0,B,0,106,10,0,4,7,9,123,0,6,4,0,0,4,273,0,10,283,570,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2085,C,1,0,C01,0,114,6,0,4,6,7,137,0,7,1,0,1,0,283,0,11,294,570,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2085,C,2,0,C02,0,98,6,0,4,2,9,139,0,11,9,0,1,1,280,0,4,284,569,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2085,C,3,0,C03,0,115,13,0,3,6,10,115,0,6,3,1,0,1,273,0,6,279,569,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2086,B,1,0,B,0,139,9,0,6,6,9,159,0,2,3,1,1,1,336,0,3,339,681,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2086,C,1,0,C01,0,115,6,0,4,9,5,156,0,5,4,0,0,0,304,0,17,321,681,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2087,B,1,0,B,0,132,2,1,3,5,9,144,0,13,2,0,2,0,313,0,10,323,613,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2087,C,1,0,C01,0,125,10,2,4,9,11,122,0,6,4,0,0,0,293,0,11,304,613,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2087,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2087,C,3,0,C03,0,109,8,1,7,7,7,147,0,11,3,0,2,1,303,0,1,304,612,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2087,C,4,0,C04,0,134,10,2,5,4,16,146,0,11,3,2,3,3,339,0,12,351,612,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2088,B,1,0,B,0,148,11,1,4,7,14,204,0,8,15,0,2,1,415,0,16,431,729,COTEJO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2088,C,1,0,C01,0,150,18,1,4,6,13,211,0,10,7,0,1,1,422,0,13,435,729,RECUENTO,,,
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2088,C,2,0,C02,0,157,17,1,8,5,20,161,0,14,6,0,1,1,391,0,3,394,729,RECUENTO,,,
