CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1255,1,1,77,7,2,3,27,9,106,0,3,1,0,0,2,237,1,12,250,402
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1256,2,2,108,24,0,5,11,4,149,0,5,6,2,2,5,321,0,13,334,550
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1257,1,1,126,11,1,17,20,19,142,0,5,10,1,2,3,357,0,14,371,635
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1258,2,2,135,22,2,5,16,11,152,0,2,4,1,3,5,358,0,17,375,555
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1259,2,2,142,23,2,20,39,20,322,0,2,14,1,1,6,592,0,26,618,1139
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1260,2,2,94,24,7,14,30,13,246,0,7,5,2,0,3,445,0,25,470,843
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1261,1,1,106,6,1,4,11,3,71,0,0,0,0,2,2,206,0,4,210,447
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1262,2,2,135,31,2,22,17,18,215,0,5,3,1,0,1,450,0,12,462,712
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1263,2,2,180,17,7,14,35,22,370,0,4,12,2,1,3,667,2,23,692,1173
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1264,1,1,116,17,0,8,17,18,235,0,5,9,0,0,0,425,0,4,429,724
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1265,1,1,83,16,1,9,17,8,152,0,4,8,2,4,3,307,0,13,320,591
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1268,1,1,107,6,4,8,14,18,278,0,1,10,2,2,3,453,0,18,471,726
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1269,1,1,57,16,2,7,9,3,87,0,9,4,1,2,7,204,0,10,214,348
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1270,1,1,22,3,1,0,3,2,17,0,1,0,0,0,0,49,0,5,54,106
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1271,2,2,171,22,3,20,33,12,238,0,4,6,1,2,14,526,0,13,539,871
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1272,2,2,251,19,5,22,37,27,284,0,4,13,0,7,12,681,0,24,705,1146
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1275,1,1,57,17,0,2,3,0,49,0,1,4,0,0,0,133,0,1,134,203
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1276,1,1,109,17,1,12,10,8,114,0,5,2,5,1,2,286,0,6,292,490
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1277,2,2,235,22,6,33,18,13,277,0,9,11,5,3,1,633,0,39,672,1054
2,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLAS,1278,2,2,415,1,0,0,3,3,21,0,0,0,0,0,0,443,0,3,446,612
2,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLAS,1279,1,1,229,2,0,2,1,0,8,0,2,0,0,0,1,245,0,2,247,322
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1712,2,2,15,7,5,20,19,11,603,0,3,3,1,0,2,689,0,6,695,901
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1713,3,3,23,14,2,22,15,15,590,0,0,4,1,3,3,692,0,13,705,861
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1714,2,2,6,5,2,19,7,13,298,0,0,7,4,3,11,375,0,30,405,478
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1715,2,2,8,2,2,10,17,2,432,0,1,5,2,2,1,484,0,6,490,516
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1716,1,1,10,9,2,19,13,16,454,0,0,5,3,3,4,538,0,7,545,682
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1717,1,1,6,6,3,11,19,1,298,0,1,1,3,0,3,352,0,11,363,471
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1718,2,2,1,0,2,6,9,2,458,0,0,4,0,0,1,483,0,1,484,534
2,28,TAMAULIPAS,0,VOTO ANTICIPADO,35,SAN FERNANDO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,14,14,828,348,27,79,362,573,2558,390,63,74,13,14,34,5363,3,178,5544,10248
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1563,2,2,148,65,4,14,37,68,357,29,14,5,1,1,6,749,1,27,777,1273
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1564,5,5,329,143,9,54,135,201,851,114,22,23,5,8,15,1909,0,58,1967,3261
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1565,2,2,151,44,7,10,66,56,375,39,5,13,3,0,1,770,0,33,803,1259
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1567,4,4,694,423,9,19,69,60,409,30,35,5,1,0,2,1756,0,46,1802,2393
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,5,5,517,250,6,40,120,158,841,124,26,25,3,5,7,2122,27,63,2212,3561
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,6,6,1038,577,11,27,142,174,866,99,71,28,1,2,5,3041,2,58,3101,4323
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1570,3,3,452,285,7,8,58,61,288,13,23,6,1,3,5,1210,2,18,1230,1601
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1571,2,2,322,208,7,9,24,50,282,25,20,9,0,1,0,957,0,14,971,1292
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1572,3,3,522,294,9,15,55,66,386,41,33,11,0,5,5,1442,1,18,1461,1943
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1573,9,9,1086,482,36,57,199,334,1585,148,84,52,4,6,21,4094,1,83,4178,6474
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1574,2,2,104,44,5,13,41,39,250,32,6,7,3,1,6,551,0,21,572,887
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1575,2,2,140,63,4,9,55,61,327,29,16,16,2,1,13,736,0,26,762,1172
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1576,3,3,279,132,8,9,76,93,468,54,21,16,2,1,5,1164,1,31,1196,1870
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1577,10,10,1088,516,24,74,277,362,1834,207,70,49,4,7,19,4531,0,108,4639,6950
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1579,2,2,155,50,7,10,75,61,321,30,5,10,0,1,9,734,0,21,755,1138
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1580,2,2,126,85,2,7,43,50,342,31,9,8,0,0,7,710,0,20,730,1108
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1581,2,2,129,70,4,4,37,57,301,45,8,10,1,2,8,676,0,20,696,1018
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1582,2,2,147,75,5,11,106,62,332,33,11,10,0,3,5,800,0,25,825,1177
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1583,2,2,180,94,2,11,28,34,227,23,8,10,0,0,3,620,1,16,637,835
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1584,1,1,123,64,3,11,27,28,164,7,10,2,0,1,4,444,0,8,452,615
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1585,1,1,100,73,2,5,24,28,211,18,14,7,0,4,2,488,0,16,504,705
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1586,2,2,201,70,2,7,36,36,208,13,13,5,0,1,5,597,0,24,621,862
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1587,2,2,322,197,3,12,28,42,214,20,22,17,0,0,0,877,0,19,896,1150
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1588,8,8,798,399,27,40,176,250,1204,167,232,234,0,8,10,3545,2,66,3613,5394
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1589,2,2,136,83,4,14,49,63,355,43,12,10,1,1,2,773,0,23,796,1243
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1590,5,5,355,145,7,24,124,167,789,183,16,14,5,2,15,1846,0,58,1904,3236
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1591,2,2,235,104,2,22,64,88,384,67,10,18,0,2,6,1002,0,22,1024,1459
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1592,2,2,156,86,6,20,66,60,365,37,9,11,2,6,2,826,0,29,855,1280
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1593,2,2,386,219,5,13,32,45,214,16,16,10,0,3,2,961,0,17,978,1302
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1594,2,2,271,190,3,7,29,31,151,17,17,3,1,1,1,722,0,15,737,962
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1595,1,1,143,99,5,13,21,30,159,9,12,9,1,0,1,502,0,17,519,712
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1596,1,1,97,67,2,5,36,25,170,22,8,10,0,2,0,444,0,15,459,635
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1597,1,1,135,72,0,10,27,22,214,14,13,3,1,2,3,516,0,14,530,730
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1598,1,1,93,56,2,7,36,38,197,21,7,11,0,0,2,470,1,15,486,744
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1599,1,1,86,31,4,7,27,29,179,9,6,4,1,0,4,387,0,8,395,594
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1600,4,4,503,266,13,27,116,115,748,58,25,25,2,0,6,1904,2,49,1955,2685
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1601,11,11,1174,568,30,70,247,399,1809,173,60,42,3,7,18,4600,2,111,4713,7441
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1603,2,2,169,100,5,20,62,73,345,33,12,16,0,2,8,845,0,23,868,1257
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1604,2,2,109,71,3,10,35,47,235,16,2,6,1,4,4,543,0,15,558,758
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1605,1,1,89,48,3,10,29,31,190,21,7,6,0,0,3,437,0,12,449,651
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1606,2,2,247,130,6,14,62,64,337,54,15,16,1,1,4,951,1,22,974,1361
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1607,9,9,551,254,15,88,226,295,1758,262,33,40,5,8,27,3562,0,97,3659,6596
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1608,5,5,304,124,15,37,141,142,883,128,18,24,5,6,16,1843,1,54,1898,3243
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1609,2,2,175,83,5,12,61,55,405,46,5,23,5,0,5,880,0,30,910,1382
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1610,2,2,119,66,2,13,36,35,270,41,16,9,2,2,5,616,0,24,640,946
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1611,2,2,106,69,4,9,48,40,289,38,10,10,1,0,8,632,0,17,649,1090
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1612,3,4,252,120,11,26,75,101,550,40,8,9,1,2,13,1208,3,41,1252,1105
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1613,1,1,113,83,5,5,34,37,215,19,3,10,0,2,3,529,0,21,550,742
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1614,2,2,179,90,2,13,32,37,230,13,13,13,1,1,3,627,0,12,639,864
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1615,2,2,182,92,1,13,38,24,191,14,18,3,1,0,1,578,0,13,591,851
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1616,2,2,166,66,3,14,42,39,232,16,11,11,0,1,4,605,1,21,627,870
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1617,2,2,150,70,4,24,38,46,263,15,13,11,0,3,6,643,0,15,658,936
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1636,6,6,388,207,4,33,192,219,1091,177,24,27,7,21,23,2413,3,77,2493,4489
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1637,6,6,339,172,13,37,177,178,923,119,13,28,3,8,12,2022,17,69,2108,3856
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1701,3,3,117,104,6,10,60,58,293,26,7,2,0,0,3,686,0,33,719,1281
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1702,2,2,53,100,2,10,32,28,294,23,9,5,1,0,5,562,1,32,595,944
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1703,2,2,50,37,2,12,46,35,413,30,0,0,0,0,4,629,0,21,650,1068
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1704,2,2,77,50,4,9,71,28,274,52,10,3,2,1,13,594,0,31,625,966
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1705,3,3,105,59,5,18,146,63,542,44,5,5,2,2,15,1011,0,31,1042,1716
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1706,3,3,119,79,2,18,73,48,609,61,7,19,0,4,3,1042,1,30,1073,1708
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1707,2,2,168,78,3,18,61,50,342,49,8,9,1,3,8,798,0,32,830,1393
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1708,5,5,612,249,9,31,121,146,833,78,32,17,1,2,7,2138,2,69,2209,3272
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,2065,3,3,229,94,1,30,76,89,491,45,9,16,1,2,8,1091,0,27,1118,1829
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,2066,3,3,290,111,3,19,84,81,461,50,17,19,1,6,1,1143,0,32,1175,1739
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,0,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,6,0,0,6,6
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1602,2,2,145,61,10,20,33,82,419,0,9,14,1,3,6,803,4,17,824,1178
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1618,2,2,173,53,7,15,51,64,327,0,10,12,1,1,3,717,3,18,738,1049
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1619,3,3,254,100,9,22,63,138,560,0,19,19,1,2,7,1194,1,25,1220,1742
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1620,2,2,173,80,8,15,58,92,422,0,10,15,2,1,3,879,0,15,894,1408
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1621,2,2,120,53,4,14,36,61,282,0,9,5,0,4,2,590,0,11,601,841
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1622,2,2,132,54,8,11,50,82,337,0,6,21,0,1,6,708,0,23,731,1058
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1623,1,1,116,62,7,11,39,44,206,0,8,8,0,0,2,503,1,10,514,717
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1624,1,1,145,56,5,10,25,56,145,0,12,4,1,0,2,461,0,20,481,698
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1625,2,2,168,80,4,19,58,80,298,0,8,8,1,1,9,734,1,17,752,1045
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1626,1,1,119,59,4,10,28,46,179,0,6,6,2,0,3,462,0,0,462,695
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1627,1,1,125,68,1,13,13,42,150,0,5,7,1,2,1,428,0,22,450,650
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1628,1,1,100,52,2,7,25,45,104,0,6,5,1,1,0,348,0,4,352,540
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1629,2,2,157,91,4,10,24,73,191,0,11,6,0,2,3,572,0,18,590,828
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1630,1,1,73,29,2,6,10,13,91,0,5,5,0,0,2,236,1,8,245,362
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1631,1,1,133,69,4,12,21,43,168,0,8,5,1,0,1,465,1,7,473,670
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1632,3,4,285,106,10,37,95,134,639,0,11,6,2,0,5,1330,1,80,1411,1129
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1633,2,2,155,47,6,14,62,69,336,0,4,12,0,1,10,716,3,20,739,1171
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1634,2,2,135,55,8,23,62,97,430,0,7,16,4,2,9,848,0,29,877,1270
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1635,2,2,113,43,4,19,60,54,346,0,1,6,1,1,1,649,0,21,670,1063
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1638,2,2,74,40,2,14,50,68,352,0,6,7,2,4,4,623,1,23,647,1040
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1639,2,2,126,46,11,23,62,89,391,0,3,9,1,3,8,772,0,24,796,1275
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1640,2,2,128,61,7,23,50,91,378,0,8,7,0,2,6,761,3,41,805,1470
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1641,2,2,115,48,8,22,39,65,257,0,6,9,1,2,2,574,3,23,600,923
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1642,1,1,80,39,2,5,20,53,124,0,8,5,0,0,4,340,0,16,356,513
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1643,1,1,81,36,1,8,26,38,159,0,5,7,0,2,1,364,0,9,373,533
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1644,1,1,77,39,1,3,11,18,111,0,4,4,1,1,1,271,0,7,278,433
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1645,1,1,127,45,1,6,28,40,133,0,6,5,0,1,5,397,0,16,413,641
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1646,2,2,174,45,8,15,53,86,395,0,4,10,0,0,5,795,2,28,825,1187
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1647,2,2,172,72,17,12,55,76,354,0,5,11,1,0,3,778,0,34,812,1256
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1648,3,3,228,99,20,26,81,123,520,0,11,22,1,4,7,1142,1,35,1178,1815
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1650,5,5,346,161,24,56,147,258,1080,0,15,25,4,3,14,2133,2,66,2201,3399
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1651,3,3,217,82,11,28,98,116,569,0,12,17,3,4,10,1167,2,19,1188,1632
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1652,2,2,168,80,11,12,61,78,412,0,5,13,1,3,2,846,0,30,876,1324
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1653,2,2,133,71,3,10,30,72,235,0,7,7,1,3,2,574,1,26,601,826
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1654,1,1,28,10,0,3,11,10,68,0,0,3,0,2,0,135,0,1,136,188
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1655,2,2,107,48,4,5,29,56,197,0,9,10,0,1,2,468,2,16,486,753
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1656,1,1,109,40,6,4,31,52,216,0,8,5,0,3,1,475,0,11,486,703
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1657,2,2,111,40,9,9,25,51,210,0,5,2,0,2,2,466,0,15,481,771
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1658,2,2,103,37,4,13,34,59,252,0,5,6,0,0,4,517,1,15,533,810
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1659,2,2,99,35,5,24,69,64,388,0,6,14,1,15,10,730,0,12,742,1321
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1660,2,2,88,29,2,10,41,45,234,0,10,9,0,0,3,471,0,15,486,751
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1661,1,1,58,47,4,11,21,24,162,0,4,2,1,0,5,339,1,14,354,517
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1662,2,2,148,80,9,8,30,57,292,0,9,8,1,1,3,646,1,19,666,990
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1663,2,2,128,53,10,12,30,37,279,0,12,9,0,0,5,575,1,17,593,863
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1664,2,2,151,57,5,27,57,66,326,0,14,5,2,1,2,713,1,20,734,1018
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1665,2,2,115,55,4,20,59,84,300,0,8,10,0,0,8,663,0,19,682,934
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1666,5,5,260,112,10,48,186,198,1055,0,9,18,1,5,11,1913,3,73,1989,3260
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1667,6,6,420,131,11,55,161,193,998,0,23,30,5,4,14,2045,1,91,2137,3945
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1668,2,2,103,39,3,15,37,58,357,0,7,11,4,1,10,645,0,22,667,1067
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1669,4,4,227,85,18,40,135,141,875,0,9,26,2,2,14,1574,4,54,1632,2469
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1670,2,2,78,27,12,12,48,36,327,0,3,6,1,1,9,560,1,20,581,921
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1671,2,2,91,31,5,15,55,62,351,0,4,10,2,2,5,633,0,18,651,1016
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1672,1,1,67,38,5,7,21,36,279,0,5,9,0,1,4,472,0,17,489,719
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1673,6,6,470,228,26,55,167,238,1080,0,23,34,2,6,22,2351,0,87,2438,3876
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1674,2,2,101,77,7,15,35,48,256,0,6,11,0,3,2,561,0,15,576,871
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1675,2,2,140,59,10,19,50,79,307,0,11,10,1,1,3,690,0,14,704,1115
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1676,2,2,107,46,6,11,54,67,296,0,8,12,0,5,4,616,0,14,630,896
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1677,2,2,81,33,3,11,38,45,233,0,4,12,0,2,3,465,0,18,483,784
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1678,1,1,64,26,3,10,27,38,172,0,3,8,0,0,2,353,0,18,371,616
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1679,2,2,93,28,2,9,24,46,269,0,2,10,0,1,5,489,0,27,516,821
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1680,3,3,148,73,9,20,103,127,553,0,18,17,2,2,10,1082,0,38,1120,1850
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1681,7,7,298,124,28,69,210,223,1358,0,11,36,8,5,28,2398,4,93,2495,5056
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1683,7,7,529,231,33,85,199,402,1485,0,25,48,6,5,15,3063,3,98,3164,4867
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1684,3,3,211,92,11,26,97,128,484,0,16,14,2,5,4,1090,1,39,1130,1873
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1685,3,3,120,39,6,31,79,110,572,0,6,19,3,4,12,1001,0,43,1044,2076
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1686,4,4,197,93,11,41,127,138,732,0,10,25,0,1,8,1383,0,45,1428,2486
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1687,2,2,106,42,8,24,61,72,362,0,1,29,4,0,5,714,0,24,738,1168
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1688,2,2,72,36,8,22,51,63,311,0,10,10,3,3,6,595,0,28,623,1023
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1689,2,2,110,56,6,38,64,68,392,0,6,16,4,3,12,775,0,28,803,1452
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1690,3,3,109,41,4,40,92,78,451,0,7,16,3,2,6,849,0,41,890,1619
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1691,2,2,74,39,3,16,64,63,320,0,6,8,2,0,4,599,2,23,624,1076
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1692,2,2,101,44,3,22,71,78,382,0,6,8,4,3,5,727,0,39,766,1479
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1693,2,2,123,56,5,23,60,78,387,0,7,12,0,3,10,764,0,25,789,1210
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1694,4,4,227,115,9,39,121,132,825,0,14,42,5,8,27,1564,0,67,1631,2932
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1695,2,2,49,41,2,11,29,46,236,0,5,4,2,1,5,431,0,19,450,874
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1696,2,2,108,50,5,13,48,67,339,0,3,3,0,0,2,638,1,21,660,1156
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1697,2,2,86,30,5,21,61,42,322,0,7,9,2,3,15,603,1,24,628,948
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1698,5,5,182,85,9,78,172,168,945,0,9,30,2,3,20,1703,1,59,1763,3142
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1699,2,2,99,22,2,20,58,55,458,0,10,12,1,4,9,750,0,24,774,1404
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1700,2,2,54,10,3,7,23,12,153,0,2,4,0,2,5,275,0,17,292,1118
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1709,2,2,48,38,3,15,44,41,323,0,2,7,1,5,1,528,1,57,586,911
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1710,3,3,150,79,10,19,82,92,552,0,17,9,1,2,10,1023,0,29,1052,1621
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1711,1,1,15,5,3,3,9,4,47,0,1,0,0,0,0,87,0,3,90,136
