CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1093,C,1,0,C01,0,138,28,8,45,2,5,95,3,0,2,0,0,1,1,328,0,8,336,584,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1093,C,2,0,C02,0,131,15,12,44,11,11,69,4,0,7,3,0,1,0,308,1,14,323,584,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1094,B,1,0,B,0,30,9,6,69,2,20,175,2,0,1,4,0,3,0,321,0,12,333,700,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1094,C,1,0,C01,0,22,10,3,75,4,19,151,4,0,1,8,0,3,2,302,0,13,315,700,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1094,C,2,0,C02,0,25,12,6,63,9,32,158,1,0,0,8,0,2,0,316,0,12,328,700,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1094,C,3,0,C03,0,18,7,4,71,6,14,170,0,0,2,4,0,6,0,302,2,12,316,699,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1113,B,1,0,B,0,16,13,4,115,8,26,172,5,0,2,5,0,3,3,372,1,10,383,705,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1113,C,1,0,C01,0,13,2,6,91,15,18,213,1,0,1,12,3,0,0,375,0,13,388,705,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1113,C,2,0,C02,0,10,8,1,81,7,26,226,4,0,0,1,0,1,0,365,0,16,381,705,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1113,C,3,0,C03,0,14,6,3,102,3,21,160,5,0,0,20,0,0,0,334,0,15,349,705,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1114,B,1,0,B,0,4,8,4,170,7,23,164,5,0,0,11,0,1,1,398,0,17,415,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1114,C,1,0,C01,0,14,7,2,138,2,24,169,8,0,0,12,2,7,2,387,1,9,397,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1114,C,2,0,C02,0,13,8,2,134,5,15,165,4,0,0,9,0,5,1,361,0,17,378,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1114,C,3,0,C03,0,10,10,2,111,0,24,184,1,0,0,12,0,4,0,358,0,13,371,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1115,B,1,0,B,0,18,4,1,93,11,33,184,3,0,1,8,0,4,3,363,1,19,383,690,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1115,C,1,0,C01,0,14,4,4,98,4,19,175,4,0,0,11,0,5,2,340,0,16,356,690,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,1115,C,2,0,C02,0,21,9,4,79,7,37,183,8,0,0,0,15,9,0,372,0,14,386,689,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1116,B,1,0,B,0,210,28,10,21,13,18,91,11,0,2,3,0,4,0,411,0,12,423,674,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1116,C,1,0,C01,0,212,33,24,22,4,19,78,9,0,9,5,0,0,0,415,0,7,422,674,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1117,B,1,0,B,0,131,24,8,12,9,17,97,7,0,1,12,0,1,0,319,0,10,329,525,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1118,B,1,0,B,0,124,30,6,23,8,39,168,9,0,6,8,0,0,2,423,5,9,437,689,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1118,C,1,0,C01,0,130,30,10,24,12,46,163,6,0,8,9,0,2,1,441,1,10,452,689,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1119,B,1,0,B,0,120,22,18,30,4,11,103,3,0,4,7,1,3,1,327,0,9,336,657,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1119,C,1,0,C01,0,129,14,7,43,6,14,100,3,0,2,4,0,7,0,329,0,7,336,640,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1119,C,2,0,C02,0,94,12,5,52,4,26,111,4,0,2,5,0,3,0,318,0,3,321,640,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1119,C,3,0,C03,0,88,11,7,41,6,18,116,1,0,0,6,0,2,0,296,0,8,304,639,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1119,C,4,0,C04,0,100,13,13,58,6,13,104,4,0,2,7,0,4,3,327,0,11,338,639,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1120,B,1,0,B,0,147,32,14,18,8,36,146,4,0,6,10,2,0,0,423,2,8,433,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1120,C,1,0,C01,0,153,36,4,24,8,40,126,7,0,2,8,0,1,2,411,0,13,424,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1120,C,2,0,C02,0,150,37,9,19,7,35,126,3,0,13,4,0,1,2,406,5,7,418,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1120,C,3,0,C03,0,174,30,7,24,8,23,124,10,0,6,8,1,0,1,416,0,12,428,714,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1120,C,4,0,C04,0,143,29,9,22,8,41,148,6,0,5,5,0,1,3,420,4,12,436,714,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1121,B,1,0,B,0,225,23,9,21,4,16,55,6,0,3,1,0,0,1,364,0,11,375,615,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1121,C,1,0,C01,0,211,32,6,18,8,14,66,5,0,6,8,0,1,0,375,0,6,381,615,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1122,B,1,0,B,0,252,35,13,25,4,23,63,1,0,7,5,0,0,3,431,1,13,445,656,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1122,C,1,0,C01,0,252,42,16,27,5,11,73,8,0,5,2,0,0,2,443,0,3,446,655,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1122,C,2,0,C02,0,246,30,23,22,5,13,63,3,0,15,6,0,0,1,427,0,3,430,655,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1123,B,1,0,B,0,216,33,15,26,8,26,67,4,0,5,11,0,1,3,415,0,15,430,683,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1123,C,1,0,C01,0,213,32,10,28,9,35,101,5,0,7,4,0,0,0,444,0,6,450,683,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1123,C,2,0,C02,0,226,28,18,15,6,27,85,4,0,12,2,2,0,1,426,0,15,441,682,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1123,C,3,0,C03,0,226,32,10,28,6,22,98,4,0,8,7,1,0,1,443,0,8,451,682,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1124,B,1,0,B,0,203,26,12,11,1,13,47,2,0,5,0,1,1,0,322,0,7,329,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1124,C,1,0,C01,0,185,24,15,15,9,8,37,5,0,5,0,1,1,3,308,0,5,313,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1124,C,2,0,C02,0,190,17,15,19,3,10,53,6,0,4,3,0,1,0,321,0,9,330,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1125,B,1,0,B,0,15,3,3,61,5,10,136,2,0,0,4,0,5,0,244,0,7,251,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1125,C,1,0,C01,0,14,3,3,65,5,10,124,3,0,7,7,1,0,0,242,0,0,242,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1125,C,2,0,C02,0,17,2,0,50,3,12,138,3,0,1,6,1,1,0,234,0,12,246,505,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1126,B,1,0,B,0,10,2,3,77,6,14,183,4,0,0,6,1,6,3,315,0,10,325,646,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1126,C,1,0,C01,0,26,5,5,80,4,14,165,3,0,0,11,0,2,1,316,0,7,323,646,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1127,B,1,0,B,0,15,3,2,82,5,13,187,3,0,0,6,0,4,0,320,0,14,334,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1127,C,1,0,C01,0,13,2,4,97,0,22,179,2,0,0,1,0,5,0,325,0,17,342,666,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1127,C,2,0,C02,0,23,9,2,85,3,21,181,3,0,0,2,1,1,2,333,0,10,343,666,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,182,B,1,0,B,0,53,126,2,17,14,37,122,7,0,14,2,0,3,0,397,0,14,411,686,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,182,C,1,0,C01,0,87,120,3,18,2,34,96,2,0,10,1,0,5,0,378,0,3,381,686,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,182,C,2,0,C02,0,67,119,1,12,7,37,114,2,0,12,11,0,4,1,387,0,10,397,686,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,183,B,1,0,B,0,42,131,0,32,9,38,144,12,0,14,8,1,2,2,435,0,9,444,713,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,183,C,1,0,C01,0,46,104,2,28,5,28,130,3,0,12,6,0,0,0,364,0,16,380,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,183,C,2,0,C02,0,37,124,2,15,4,39,150,4,0,10,7,1,1,1,395,0,22,417,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,184,B,1,0,B,0,37,88,2,22,6,39,143,3,0,18,5,1,5,2,371,0,19,390,654,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,184,C,1,0,C01,0,35,67,3,34,11,37,119,6,0,14,10,3,2,4,345,0,13,358,654,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,184,C,2,0,C02,0,55,98,4,31,8,31,130,6,0,8,4,0,7,1,383,0,14,397,653,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,185,B,1,0,B,0,23,91,6,39,6,28,154,6,0,10,7,4,9,0,383,0,14,397,606,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,185,C,1,0,C01,0,32,103,6,27,8,20,154,6,0,6,5,1,4,2,374,0,11,385,606,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,185,C,2,0,C02,0,34,72,1,35,4,25,158,6,0,8,3,0,4,0,350,0,11,361,606,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,185,C,3,0,C03,0,48,82,9,35,7,36,153,1,0,12,9,1,4,3,400,0,7,407,606,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,186,B,1,0,B,0,25,87,2,26,5,29,124,4,0,9,3,0,4,0,318,0,14,332,495,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,186,C,1,0,C01,0,22,93,0,23,7,25,122,7,0,9,7,1,5,1,322,0,9,331,495,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,187,B,1,0,B,0,41,81,3,52,4,27,170,3,0,7,8,1,5,1,403,0,11,414,637,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,187,C,1,0,C01,0,29,76,1,58,6,32,147,15,0,12,12,1,1,3,393,0,14,407,636,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,187,C,2,0,C02,0,36,87,0,44,6,26,165,9,0,13,5,0,2,2,395,0,10,405,636,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,188,B,1,0,B,0,28,111,2,52,4,26,130,9,0,2,9,2,6,2,383,0,7,390,694,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,188,C,1,0,C01,0,36,101,5,36,9,29,133,7,0,11,1,0,4,2,374,0,8,382,694,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,188,C,2,0,C02,0,47,94,0,40,10,30,151,9,0,5,8,1,8,2,405,0,15,420,693,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,189,B,1,0,B,0,42,103,1,32,5,35,127,7,0,18,7,3,1,0,381,0,14,395,657,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,189,C,1,0,C01,0,44,100,6,41,9,25,129,5,0,13,4,1,0,0,377,0,8,385,656,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,189,C,2,0,C02,0,37,86,4,34,4,37,129,8,0,9,12,0,3,4,367,0,12,379,656,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,190,B,1,0,B,0,41,96,1,37,6,25,130,7,0,10,5,1,4,2,365,0,9,374,588,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,190,C,1,0,C01,0,26,87,2,30,4,28,121,0,0,8,12,1,3,2,324,0,12,336,588,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,190,C,2,0,C02,0,32,80,0,30,11,20,147,3,0,11,4,0,6,1,345,0,10,355,588,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,191,B,1,0,B,0,54,115,3,12,5,35,103,4,0,13,1,0,0,1,346,0,9,355,550,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,191,C,1,0,C01,0,43,119,2,17,4,25,103,3,0,6,4,0,1,1,328,0,10,338,549,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,192,B,1,0,B,0,30,100,1,13,3,20,82,2,0,10,10,0,0,0,271,0,9,280,525,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,192,C,1,0,C01,0,32,100,1,10,5,20,69,2,0,13,4,0,1,0,257,0,11,268,525,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,192,C,2,0,C02,0,40,103,0,20,6,28,89,3,0,7,10,0,0,1,307,0,6,313,525,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,192,S,1,0,S01,0,8,2,0,3,0,0,1,0,0,0,0,0,0,0,14,0,0,14,0,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,193,B,1,0,B,0,30,87,4,25,4,22,106,4,0,10,6,0,2,1,301,0,11,312,533,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,193,C,1,0,C01,0,37,105,5,22,3,25,112,7,0,14,0,3,0,1,334,0,7,341,532,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,193,C,2,0,C02,0,54,103,0,11,6,21,95,5,0,9,10,1,2,0,317,0,7,324,532,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,194,B,1,0,B,0,26,81,1,13,6,32,130,6,0,8,8,0,4,1,316,0,11,327,520,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,194,C,1,0,C01,0,33,79,0,11,5,26,113,5,0,12,8,0,5,1,298,0,8,306,519,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,194,C,2,0,C02,0,38,88,2,18,5,23,122,1,0,7,10,0,0,0,314,0,7,321,519,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,B,1,0,B,0,44,83,1,35,11,34,155,4,0,6,9,1,4,1,388,0,10,398,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,1,0,C01,0,53,117,2,36,10,33,138,6,0,14,5,0,2,2,418,0,12,430,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,2,0,C02,0,46,98,1,28,9,42,144,6,0,6,8,2,3,3,396,0,13,409,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,3,0,C03,0,48,98,5,23,4,44,127,7,0,5,7,1,3,2,374,0,8,382,729,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,4,0,C04,0,40,101,0,32,8,42,143,3,0,11,7,0,2,1,390,0,9,399,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,5,0,C05,0,35,102,1,32,9,32,150,10,0,7,4,1,2,1,386,0,8,394,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,6,0,C06,0,37,91,1,31,7,22,141,7,0,9,6,0,2,1,355,1,10,366,729,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,7,0,C07,0,42,93,2,24,8,32,179,8,0,8,6,1,5,2,410,0,6,416,729,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,8,0,C08,0,42,96,3,34,9,36,158,4,0,8,6,0,1,2,399,0,10,409,729,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,9,0,C09,0,38,97,2,33,3,31,145,6,0,10,4,0,4,1,374,0,13,387,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,10,0,C10,0,38,80,2,30,8,23,144,13,0,18,8,0,9,1,374,0,10,384,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,11,0,C11,0,26,98,2,35,1,29,161,10,0,6,6,0,6,1,381,1,9,391,729,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,12,0,C12,0,42,101,2,37,5,41,149,9,0,16,4,0,3,2,411,0,6,417,729,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,13,0,C13,0,41,97,3,36,5,35,127,10,0,13,6,0,7,3,383,0,8,391,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,14,0,C14,0,30,96,1,37,6,39,149,6,0,11,3,1,3,1,383,0,11,394,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,15,0,C15,0,40,118,0,24,7,35,154,10,0,11,7,0,7,0,413,0,3,416,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,16,0,C16,0,32,98,0,30,8,44,160,12,0,11,7,0,2,3,407,2,10,419,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,17,0,C17,0,42,94,1,37,10,40,147,6,0,10,5,0,2,0,394,1,12,407,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,18,0,C18,0,41,87,1,28,8,35,152,6,0,11,5,2,3,1,380,2,4,386,728,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,19,0,C19,0,40,92,1,33,8,30,165,2,0,13,8,2,3,2,399,0,9,408,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,20,0,C20,0,26,104,1,37,6,44,166,10,0,8,10,1,9,5,427,0,15,442,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,C,21,0,C21,0,30,76,2,36,4,39,166,8,0,10,3,2,6,1,383,0,15,398,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,0,A,8,0,VA08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,B,1,0,B,0,48,141,2,28,4,41,129,4,0,6,7,0,4,2,416,0,11,427,681,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,1,0,C01,0,35,121,2,33,4,42,151,6,0,11,5,0,0,0,410,0,16,426,681,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,2,0,C02,0,47,93,1,31,6,38,154,7,0,5,11,1,3,1,398,0,15,413,681,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,3,0,C03,0,47,93,1,25,5,33,140,5,0,17,5,1,4,1,377,0,19,396,681,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,4,0,C04,0,41,103,3,31,2,32,142,16,0,11,8,0,3,2,394,0,9,403,681,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,5,0,C05,0,27,107,1,28,4,39,143,5,0,14,7,1,2,4,382,0,7,389,681,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,6,0,C06,0,40,111,2,29,11,48,138,5,0,5,13,0,2,0,404,0,12,416,680,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,7,0,C07,0,41,97,4,32,8,39,141,12,0,11,8,0,6,2,401,0,14,415,680,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,8,0,C08,0,52,98,3,31,4,47,142,10,0,6,7,0,5,1,406,3,14,423,680,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C,9,0,C09,0,37,106,4,35,7,45,164,5,0,10,5,0,2,3,423,0,17,440,680,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,197,B,1,0,B,0,45,120,1,28,6,35,165,11,0,10,4,0,4,1,430,0,14,444,703,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,197,C,1,0,C01,0,44,101,0,31,12,38,130,10,0,10,4,2,1,5,388,0,11,399,702,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,197,C,2,0,C02,0,53,111,1,19,4,43,148,6,0,12,12,0,8,0,417,0,15,432,702,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,198,B,1,0,B,0,42,101,1,27,7,28,124,4,0,6,10,1,4,2,357,0,6,363,595,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,198,C,1,0,C01,0,45,80,1,11,9,41,109,7,0,14,3,0,2,0,322,0,13,335,595,RECONTADO EN GRUPO DE TRABAJO,,,
