CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,1,CARDENAS,2,CARDENAS,135,B,1,0,B,0,4,9,39,4,4,5,209,,3,277,0,19,296,511,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,2,CARDENAS,141,B,1,0,B,0,3,1,34,13,6,3,232,,1,293,0,21,314,686,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0141_B.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,141,C,1,0,C01,0,3,5,31,7,4,4,258,,4,316,0,17,333,686,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0141_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,157,B,1,0,B,0,10,4,16,18,4,4,323,,4,383,0,27,410,697,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0157_B.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,157,C,1,0,C01,0,7,2,18,19,3,4,322,,8,383,0,13,396,697,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0157_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,157,C,2,0,C02,0,27,8,15,13,2,10,307,,5,387,0,22,409,696,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0157_C02.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,158,B,1,0,B,0,7,2,10,12,10,1,208,,0,250,0,10,260,421,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0158_B.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,158,C,1,0,C01,0,22,2,14,0,6,5,194,,0,243,0,13,256,421,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0158_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,159,B,1,0,B,0,22,3,22,13,9,3,262,,1,335,0,18,353,649,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0159_B.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,159,C,1,0,C01,0,20,2,17,18,6,5,234,,9,311,0,25,336,649,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0159_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,161,B,1,0,B,0,3,9,38,11,6,10,332,,3,412,0,20,432,674,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0161_B.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,161,C,1,0,C01,0,1,5,34,10,6,21,328,,11,416,0,26,442,673,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0161_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,B,1,0,B,0,0,5,23,16,4,5,230,,0,283,0,11,294,567,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0163_B.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,C,1,0,C01,0,0,4,17,16,7,2,255,,5,306,0,6,312,567,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0163_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,C,2,0,C02,0,1,5,23,15,7,2,236,,4,293,1,19,313,567,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0163_C02.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,C,3,0,C03,0,0,4,33,10,4,5,228,,10,294,0,12,306,567,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0163_C03.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,B,1,0,B,0,2,5,22,5,4,15,264,,15,332,0,8,340,559,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0699_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,C,1,0,C01,0,2,1,32,9,6,7,242,,5,304,0,23,327,559,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0699_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,C,2,0,C02,0,0,3,22,8,9,20,261,,5,328,0,25,353,559,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0699_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,E,1,0,E01,0,3,4,32,12,5,16,192,,0,264,0,32,296,476,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0699_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,700,B,1,0,B,0,9,5,20,15,13,29,249,,4,344,0,25,369,619,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0700_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,700,C,1,0,C01,0,8,11,44,11,9,26,263,,3,375,0,20,395,618,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0700_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,701,B,1,0,B,0,7,4,19,3,9,16,191,,0,249,0,18,267,391,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0701_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,701,C,1,0,C01,0,6,3,17,8,5,18,183,,4,244,0,15,259,391,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0701_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,702,B,1,0,B,0,9,15,56,16,5,17,311,,4,433,0,26,459,712,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0702_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,702,SMR,1,0,SMR01,0,3,3,20,10,9,17,188,,6,256,0,14,270,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0702_SMR01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,702,SRP,1,0,SRP01,0,3,3,20,10,9,17,188,,,250,0,14,264,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0702_SRP01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,B,1,0,B,0,4,9,24,9,11,21,241,,1,320,1,30,351,561,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0703_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,C,1,0,C01,0,0,5,16,7,6,23,212,,4,273,0,25,298,561,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0703_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,C,2,0,C02,0,2,2,17,5,7,16,238,,1,288,0,35,323,561,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0703_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,E,1,0,E01,0,0,5,4,5,2,8,72,,0,96,0,7,103,144,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0703_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,B,1,0,B,0,3,0,31,9,9,19,222,,4,297,0,20,317,564,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0704_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,C,1,0,C01,0,3,2,38,6,3,24,251,,0,327,0,29,356,563,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0704_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,E,1,0,E01,0,1,0,21,3,7,3,202,,3,240,1,11,252,407,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0704_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,705,B,1,0,B,0,2,1,21,10,15,15,247,,0,311,0,26,337,587,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0705_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,705,C,1,0,C01,0,3,2,35,11,13,14,235,,1,314,0,22,336,587,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0705_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,B,1,0,B,0,3,17,49,11,5,11,262,,11,369,0,35,404,702,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,C,1,0,C01,0,2,7,44,11,3,21,247,,4,339,0,34,373,702,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,C,2,0,C02,0,2,8,50,11,5,21,213,,9,319,0,22,341,701,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0706_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,E,1,0,E01,0,0,0,4,3,2,2,78,,3,92,0,4,96,148,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,B,1,0,B,0,5,6,25,3,3,23,249,,1,315,0,20,335,573,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,C,1,0,C01,0,4,2,17,6,6,24,236,,3,298,0,21,319,573,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,C,2,0,C02,0,3,4,39,9,5,18,239,,5,322,0,16,338,573,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,C,3,0,C03,0,2,4,22,14,8,20,251,,1,322,1,12,335,572,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,B,1,0,B,0,1,8,25,9,2,12,242,,0,299,0,16,315,504,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0708_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,C,1,0,C01,0,1,11,30,0,7,4,246,,4,303,0,24,327,504,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0708_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,C,2,0,C02,0,2,10,35,5,7,5,211,,2,277,0,21,298,503,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,E,1,0,E01,0,2,1,11,8,1,7,147,,5,182,0,11,193,290,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0708_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,709,B,1,0,B,0,3,7,43,9,5,5,357,,3,432,0,23,455,747,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0709_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,710,B,1,0,B,0,1,2,55,2,4,15,233,,2,314,3,19,336,613,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0710_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,710,C,1,0,C01,0,2,7,62,5,3,13,258,,0,350,1,12,363,613,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0710_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,711,B,1,0,B,0,3,4,8,8,5,12,304,,1,345,0,18,363,623,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0711_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,711,C,1,0,C01,0,0,7,15,12,5,15,275,,4,333,0,21,354,622,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,B,1,0,B,0,1,5,27,9,6,18,255,,2,323,0,29,352,565,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0712_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,C,1,0,C01,0,1,3,34,13,4,16,246,,6,323,0,32,355,564,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0712_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,C,2,0,C02,0,0,6,58,13,2,10,258,,1,348,0,24,372,564,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0712_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,713,B,1,0,B,0,1,5,35,10,7,17,235,,3,313,0,23,336,558,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0713_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,713,C,1,0,C01,0,1,3,26,6,5,21,260,,0,322,0,21,343,558,Acta casilla,,,http://iepct.mx/computos/2024/DIP/1/acta_casilla_consejo/DIP_0713_C01.jpg
