CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1251,2,2,32,166,7,15,22,36,370,14,5,1,1,0,15,2,4,1,691,0,17,708,1082
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,4909,2,2,28,132,9,26,20,20,553,5,8,1,0,0,36,2,11,0,851,0,27,878,1470
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,4910,4,4,62,318,7,31,33,29,824,10,17,5,4,0,68,6,11,6,1431,1,49,1481,2935
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1390,2,2,26,143,7,23,38,31,408,21,7,6,0,0,25,1,2,3,741,0,19,760,1247
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1391,2,2,45,196,5,16,30,36,329,17,9,0,0,1,14,2,4,5,709,0,30,739,1168
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1392,2,2,18,122,5,7,17,27,254,8,10,0,0,1,12,1,1,2,485,0,25,510,797
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1393,5,5,52,281,15,48,69,86,1007,26,11,5,0,0,45,5,11,16,1677,0,54,1731,3060
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1394,2,2,49,152,5,26,36,44,496,13,4,2,0,6,18,0,9,1,861,0,36,897,1429
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1395,1,1,1,9,10,13,5,3,99,1,1,1,0,0,3,0,1,0,147,0,4,151,244
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1396,2,2,26,108,15,15,31,21,584,11,6,0,0,0,31,2,8,1,859,0,35,894,1488
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1397,2,2,23,67,4,10,16,11,208,17,6,2,0,0,6,1,5,3,379,0,13,392,770
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1398,2,2,26,83,10,19,15,15,510,5,3,1,0,0,18,2,2,1,710,0,30,740,1164
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1399,1,1,15,81,9,16,22,8,306,5,0,0,0,0,0,0,0,0,462,0,13,475,733
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1400,1,1,15,66,2,5,33,14,256,7,2,1,1,0,9,3,0,3,417,0,12,429,706
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1401,2,2,15,24,2,20,19,8,180,0,0,1,0,0,6,2,0,2,279,0,16,295,527
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1402,1,1,5,29,4,6,13,11,87,1,0,1,0,0,4,0,1,0,162,0,5,167,284
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2379,4,4,98,217,170,44,50,162,640,149,17,2,2,0,18,4,0,4,1577,0,108,1685,2801
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2380,4,4,99,133,161,49,52,124,433,59,27,1,2,2,13,2,4,2,1163,0,88,1251,2318
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2381,3,3,46,76,34,28,36,32,606,16,8,2,2,0,30,11,3,5,935,0,35,970,1515
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2383,2,2,68,62,27,21,15,6,262,12,5,2,3,0,3,0,4,0,490,0,25,515,872
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2387,4,4,58,110,24,40,39,42,619,24,10,2,2,1,21,2,5,5,1004,0,53,1057,2342
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2388,4,4,68,263,103,22,36,43,779,35,19,2,1,1,15,4,3,14,1408,0,42,1450,2497
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2389,4,4,70,104,42,45,25,51,723,36,4,3,1,1,12,3,7,2,1129,0,43,1172,1862
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2640,3,3,132,32,9,23,25,57,593,10,17,0,0,0,27,1,2,12,940,0,19,959,1682
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2641,2,2,87,23,8,26,21,32,496,7,1,1,0,0,20,0,6,0,728,1,19,748,1322
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2642,3,3,105,44,5,34,28,25,593,12,9,1,0,0,33,5,3,11,908,1,34,943,1713
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2643,2,2,75,30,4,11,10,21,340,17,5,1,1,0,16,1,2,3,537,0,15,552,859
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2644,2,2,132,33,6,18,13,27,527,8,8,3,1,0,34,2,4,1,817,0,28,845,1500
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2645,2,2,93,23,13,19,8,30,377,15,5,1,0,1,24,1,0,3,613,0,20,633,1091
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2646,3,3,135,32,5,25,14,36,480,15,11,2,0,0,25,1,6,0,787,0,33,820,1519
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2647,2,2,65,15,12,19,10,25,318,11,6,2,1,0,12,3,4,5,508,1,18,527,1069
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2648,2,2,23,12,2,17,9,12,468,13,1,0,0,0,10,0,2,0,569,0,9,578,875
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2649,1,1,11,8,6,7,3,3,101,2,5,0,0,0,4,2,3,1,156,0,4,160,311
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2805,3,3,105,67,31,36,48,70,409,102,11,2,2,1,13,4,7,0,908,0,53,961,1681
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2806,3,3,168,79,22,44,34,90,438,60,13,6,0,1,11,3,3,1,973,1,75,1049,1891
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2807,3,3,101,70,14,40,30,67,412,90,11,3,2,0,8,1,1,6,856,0,56,912,1618
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2808,3,3,203,92,18,35,38,112,492,96,17,10,1,0,16,2,6,8,1146,0,71,1217,2210
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2809,1,1,48,34,6,11,13,21,193,25,3,0,0,0,8,0,1,1,364,0,22,386,677
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2810,2,2,31,37,9,24,26,45,473,38,1,1,0,0,29,4,5,4,727,0,28,755,1419
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2811,3,3,48,31,11,34,21,71,562,33,1,2,1,0,22,3,4,6,850,1,47,898,1502
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2812,3,3,81,60,10,33,26,30,486,8,6,2,0,0,17,1,1,1,762,0,35,797,1509
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2813,2,2,60,38,4,38,18,23,414,12,5,0,0,0,14,2,2,0,630,1,19,650,1099
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3494,2,2,67,18,9,13,17,48,557,16,3,1,1,0,15,1,2,3,771,0,21,792,1328
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3495,3,3,64,29,12,19,18,60,703,14,2,0,0,0,13,2,4,7,947,1,31,979,1611
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3496,3,3,90,39,13,29,23,107,733,10,6,0,0,0,15,3,4,3,1075,1,23,1099,1823
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3497,1,1,9,17,1,15,13,10,202,6,0,0,0,0,9,0,0,2,284,0,7,291,528
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3498,1,1,17,17,1,8,7,22,185,2,1,0,0,0,5,0,4,0,269,0,12,281,593
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3499,2,2,30,8,4,22,7,18,313,6,3,2,0,0,9,0,5,1,428,0,14,442,751
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3500,1,1,21,7,1,10,7,19,340,8,0,0,0,0,4,0,0,4,421,1,12,434,657
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3501,5,5,131,48,24,38,33,128,1154,28,7,2,4,0,63,3,13,7,1683,0,60,1743,3302
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3530,3,3,135,140,8,34,33,42,556,35,7,1,0,0,27,3,6,4,1031,1,79,1111,1958
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3531,3,3,86,134,7,29,38,61,690,76,11,2,0,0,18,2,7,3,1164,0,64,1228,2142
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3532,3,3,128,188,17,36,30,54,462,14,5,4,1,0,14,1,4,4,962,0,44,1006,1745
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3536,4,4,148,330,17,59,39,46,665,29,25,11,1,1,21,1,6,5,1404,0,94,1498,2716
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3537,2,2,45,150,14,34,24,26,240,11,5,4,0,0,6,0,0,0,559,0,44,603,1036
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3538,4,4,63,317,17,37,45,32,673,26,20,9,0,0,62,7,7,5,1320,2,83,1405,2488
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3539,5,5,315,432,32,69,44,341,594,25,25,10,3,1,23,3,10,0,1927,32,95,2054,3495
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3540,4,4,163,250,29,110,58,124,733,27,10,7,0,0,25,2,4,2,1544,0,63,1607,2757
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3541,3,3,81,239,13,42,31,44,558,42,15,4,0,1,31,4,2,4,1111,2,57,1170,2111
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3542,5,5,80,221,10,51,48,28,734,18,10,14,0,1,31,2,4,2,1254,0,67,1321,2373
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,4999,1,1,15,46,2,3,9,8,41,1,6,4,0,0,2,2,1,1,141,0,19,160,328
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,5000,4,4,71,252,23,57,43,36,486,30,12,6,1,2,12,3,5,3,1042,0,57,1099,2807
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2382,2,2,52,100,7,15,16,38,103,40,8,0,1,2,5,1,2,4,394,0,41,435,770
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2384,4,4,82,357,53,24,56,77,649,98,27,9,2,3,11,1,1,8,1458,1,99,1558,2820
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2385,3,3,48,278,39,19,42,42,418,57,21,4,0,2,11,0,1,5,987,0,70,1057,1890
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2386,4,4,109,312,63,31,53,73,454,77,37,8,1,0,18,1,3,3,1243,0,63,1306,2420
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3534,3,3,57,107,20,28,46,54,409,64,14,7,1,0,27,7,4,2,847,0,56,903,1472
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3535,4,4,57,128,20,26,27,31,467,32,2,1,0,0,19,1,5,5,821,1,39,861,1702
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4717,1,1,25,53,4,12,3,22,66,10,2,1,1,0,8,1,0,2,210,0,25,235,439
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4718,1,1,23,87,7,6,5,5,170,8,4,0,0,0,0,3,1,0,319,0,11,330,472
3,30,VERACRUZ,27,ACAYUCAN,0,VOTO ANTICIPADO,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,6,0,0,6,6
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,7,5,5,159,72,137,58,32,79,945,28,12,3,1,0,46,3,12,8,1595,0,56,1651,3050
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,8,2,2,72,30,25,14,7,24,272,10,5,0,1,0,10,0,3,5,478,1,11,490,788
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,9,3,3,159,61,60,49,14,52,553,21,15,1,1,0,30,0,11,5,1032,1,24,1057,1741
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,10,3,3,87,30,88,65,16,43,630,23,7,0,0,0,28,4,9,1,1031,5,37,1073,1944
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,11,2,2,118,43,55,45,16,29,404,9,5,1,1,0,24,1,9,2,762,0,22,784,1274
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,12,2,2,68,35,39,12,13,15,320,8,8,0,1,0,10,2,3,1,535,0,20,555,845
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,13,2,2,79,45,52,27,12,19,321,9,5,0,0,0,27,2,6,1,605,0,21,626,1117
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,14,4,4,129,46,116,37,29,29,778,15,10,0,1,0,39,6,9,5,1249,2,42,1293,2573
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,15,2,2,74,35,43,34,12,33,408,20,11,1,3,0,39,3,6,2,724,1,22,747,1329
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,16,2,2,73,29,27,12,9,10,155,5,4,1,1,0,5,1,1,0,333,0,14,347,1114
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,17,1,1,107,39,35,19,3,7,176,6,9,1,0,0,11,0,2,0,415,0,4,419,697
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,18,2,2,98,38,49,26,12,22,322,10,10,0,1,0,17,1,1,3,610,0,14,624,1034
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,19,2,2,120,52,83,14,12,29,357,11,11,1,1,0,25,3,3,2,724,1,17,742,1205
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,20,2,2,72,34,23,23,10,16,262,0,12,2,0,0,11,0,4,0,469,0,9,478,781
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,21,2,2,60,18,54,18,9,16,339,7,7,0,1,0,17,2,8,0,556,0,18,574,958
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,22,3,3,79,30,98,36,23,40,607,18,10,1,1,0,32,3,7,3,988,1,29,1018,1947
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,23,3,3,69,28,51,28,9,30,600,18,10,1,0,0,24,2,12,4,886,1,25,912,1652
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,24,3,3,131,34,81,32,16,33,568,23,11,0,0,0,18,0,6,7,960,0,27,987,1598
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,25,3,4,206,110,100,35,22,55,632,34,12,1,0,0,31,2,4,4,1248,0,59,1307,1293
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,26,3,4,165,58,61,34,19,49,677,18,15,2,0,0,33,2,2,0,1135,0,48,1183,1125
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,27,3,3,139,68,110,40,21,45,578,20,16,0,3,0,24,3,7,2,1076,0,22,1098,1875
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,28,2,2,106,57,29,26,15,20,425,11,5,2,0,0,20,0,4,3,723,0,12,735,1211
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,29,2,2,111,26,58,31,16,20,416,9,5,2,2,1,30,2,2,4,735,0,17,752,1235
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,30,3,3,105,37,37,30,17,41,520,16,10,0,1,0,26,0,7,1,848,1,22,871,1506
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,31,3,3,104,32,142,61,22,49,728,14,12,1,0,1,46,1,9,5,1227,0,35,1262,2244
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,32,3,3,103,27,59,99,30,32,559,18,9,0,1,0,27,7,5,5,981,0,37,1018,1956
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,33,2,2,28,16,21,26,15,13,372,5,4,0,0,0,17,3,6,1,527,0,24,551,991
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,34,3,3,43,19,53,31,16,12,599,9,5,1,1,0,28,2,11,7,837,2,41,880,1592
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,35,2,2,31,40,94,41,12,12,322,10,7,1,2,1,18,7,6,3,607,0,38,645,1203
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,36,3,3,70,47,170,46,26,35,600,11,14,1,4,0,24,3,10,3,1064,0,66,1130,1880
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,37,3,3,66,38,182,42,22,24,576,18,16,2,0,1,32,3,7,4,1033,0,34,1067,2161
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,38,3,3,93,54,142,68,20,31,562,25,13,2,4,6,33,3,7,0,1063,0,63,1126,1989
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,39,3,3,74,43,179,40,33,27,684,29,9,5,0,2,20,5,9,0,1159,0,34,1193,2132
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,40,2,2,34,25,109,23,17,9,347,4,6,0,0,0,8,0,2,1,585,1,15,601,988
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,41,2,2,37,53,126,41,16,24,225,24,4,0,1,0,20,2,9,0,582,0,29,611,1197
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,42,4,4,65,55,183,55,25,31,727,8,9,2,2,3,22,3,8,3,1201,0,47,1248,2448
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,43,5,5,115,45,195,129,30,40,904,13,13,1,2,0,53,2,21,2,1565,0,51,1616,2982
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,44,3,3,52,3,243,46,17,11,643,10,4,1,0,0,24,1,4,1,1060,0,30,1090,1928
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,45,4,4,57,24,125,37,22,11,1044,9,5,0,1,0,31,7,7,7,1387,0,56,1443,2597
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,46,2,2,38,10,69,16,10,17,416,11,3,0,0,0,13,2,4,1,610,1,34,645,1102
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2105,1,1,14,18,3,16,17,24,293,3,0,2,0,0,14,1,5,0,410,0,5,415,658
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2106,1,1,29,17,1,9,17,23,270,3,2,0,0,0,17,1,0,1,390,0,4,394,617
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2107,2,2,55,40,6,22,25,53,431,8,2,0,0,0,23,3,6,1,675,0,17,692,1092
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2108,2,2,45,21,3,24,28,64,513,5,2,0,0,0,17,3,4,5,734,0,11,745,1146
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2109,1,1,14,14,3,14,9,34,225,5,4,2,0,0,16,0,4,0,344,0,7,351,630
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2110,2,2,25,19,6,26,17,31,349,8,2,0,0,0,23,1,9,2,518,0,13,531,885
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2111,1,1,21,11,3,17,2,20,243,3,1,1,0,0,6,3,1,2,334,0,16,350,617
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2112,2,2,46,37,1,26,17,55,564,8,3,3,0,0,25,3,4,4,796,0,21,817,1343
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2113,2,2,33,19,10,18,11,49,427,7,2,1,0,0,20,1,3,3,604,1,17,622,1048
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2114,2,2,38,50,7,26,11,54,467,2,1,0,1,0,26,1,5,2,691,0,21,712,1226
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2115,2,2,62,52,10,22,26,59,373,7,7,0,0,0,23,2,0,1,644,0,19,663,1001
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2116,2,2,76,67,5,16,16,57,344,9,14,1,0,0,17,1,1,3,627,0,9,636,936
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2117,1,1,43,23,1,15,13,36,280,5,5,2,0,0,11,1,0,0,435,0,6,441,661
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2118,3,4,93,60,4,27,20,93,602,12,6,0,0,3,19,1,1,1,942,0,36,978,821
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2119,2,2,35,25,3,27,18,41,432,11,4,0,0,0,29,2,5,4,636,0,27,663,1149
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2120,3,3,74,72,12,52,29,115,772,12,8,6,0,0,47,4,10,4,1217,0,21,1238,2147
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2121,2,2,46,57,4,14,14,39,299,10,4,0,0,0,13,1,4,3,508,0,9,517,791
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2122,2,2,30,39,3,6,12,48,387,8,6,0,0,0,19,0,2,1,561,0,14,575,811
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2123,2,2,44,21,7,18,14,47,426,3,5,0,0,0,12,1,4,4,606,0,12,618,931
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2124,2,2,75,42,4,22,20,52,434,10,4,0,1,0,11,0,0,6,681,0,8,689,1032
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2125,2,2,51,22,7,13,31,45,523,14,1,1,0,0,19,0,6,0,733,0,22,755,1140
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2126,2,2,33,24,6,23,22,46,423,9,1,0,0,15,5,4,2,2,615,0,15,630,966
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2127,2,2,42,35,2,20,20,38,448,8,2,0,0,0,24,3,0,1,643,0,15,658,969
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2128,2,2,34,24,6,25,18,59,491,6,5,2,0,0,24,4,8,0,706,0,14,720,1114
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2129,1,1,12,12,5,13,11,15,210,9,2,0,0,0,9,0,1,1,300,0,11,311,513
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2130,1,1,13,15,1,13,10,26,233,7,1,0,0,0,13,1,2,4,339,0,14,353,613
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2131,1,1,24,10,4,30,12,28,163,1,3,2,0,0,11,1,0,2,291,0,5,296,485
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2132,2,2,44,31,7,37,19,39,282,4,3,6,0,0,18,1,2,5,498,0,17,515,853
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2133,2,2,24,40,5,28,7,25,283,2,2,0,0,0,2,5,2,1,426,0,10,436,537
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2134,1,1,5,11,0,5,5,8,107,1,3,1,0,0,0,1,0,0,147,0,2,149,215
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2135,1,1,8,9,1,8,8,12,187,6,3,0,0,0,2,0,0,2,246,0,8,254,457
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2136,2,2,33,20,1,41,17,39,273,1,0,0,0,3,0,3,0,0,431,0,10,441,715
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2137,2,2,19,21,3,30,28,35,387,7,0,0,0,0,11,0,4,0,545,0,9,554,843
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2770,1,1,6,10,1,2,2,19,63,1,1,0,0,0,5,3,2,0,115,0,6,121,174
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2771,2,2,58,76,32,33,24,124,501,16,14,1,0,0,16,3,7,5,910,0,28,938,1498
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2772,3,3,41,66,15,46,32,154,596,24,2,0,1,0,33,1,2,5,1018,1,19,1038,1925
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2773,3,3,51,56,14,42,39,158,687,11,6,1,0,9,27,4,8,4,1117,0,25,1142,1954
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2774,4,4,45,71,26,64,41,165,791,16,6,3,0,0,41,4,10,4,1287,1,45,1333,2548
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2775,3,3,62,72,18,65,38,146,717,15,10,1,0,0,20,3,8,1,1176,1,40,1217,2227
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3081,5,5,318,132,19,172,22,168,435,99,11,9,2,0,42,10,7,4,1450,0,104,1554,3158
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3082,5,6,324,133,21,164,39,143,450,101,14,8,1,0,40,10,11,1,1460,2,98,1560,2378
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3083,2,2,109,59,7,52,15,46,112,34,5,4,0,0,9,1,5,0,458,0,10,468,862
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3084,2,2,119,70,12,75,7,44,118,32,8,3,7,0,17,3,5,1,521,1,36,558,1051
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3085,2,2,52,61,8,60,17,35,254,20,3,8,0,0,11,5,8,5,547,0,43,590,1163
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3086,3,3,41,44,7,80,25,22,245,31,5,4,0,0,21,4,12,5,546,0,25,571,1034
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3087,3,3,83,39,7,78,23,49,272,25,2,0,0,0,16,5,13,1,613,0,27,640,1088
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3088,2,2,38,21,7,75,16,34,144,20,1,0,0,0,10,1,8,0,375,1,17,393,755
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3089,3,3,62,28,9,186,39,55,251,39,6,1,2,0,33,6,23,8,748,0,46,794,1372
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3090,1,1,21,33,1,28,4,7,91,48,6,1,0,0,13,3,2,4,262,0,31,293,653
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3091,1,1,33,30,3,33,17,14,126,4,0,3,0,0,4,1,3,2,273,0,22,295,626
