CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESM,MM,MICH1,TMX,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PRD_PESM,C_PT_PVEM,C_PT_MORENA,C_PT_PESM,C_PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,136,2,2,5,18,30,8,557,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,651,7,50,708,1206
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,137,3,3,5,34,29,26,859,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1010,3,101,1114,2086
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,138,2,2,0,5,9,6,532,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,1,34,592,875
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,139,4,4,10,14,113,24,1320,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1613,1,142,1756,2250
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,140,3,3,2,5,24,9,1395,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,0,51,1504,1736
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,142,5,5,3,22,47,11,1590,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,0,121,1877,2658
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,143,2,2,2,8,40,7,494,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,28,602,1049
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,144,1,1,2,5,5,4,327,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,36,382,691
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,145,3,3,4,5,14,12,815,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,883,0,75,958,1511
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,146,2,2,10,27,10,9,506,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,588,0,38,626,1083
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,8,AQUILA,147,3,3,1,8,24,6,1288,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1348,0,76,1424,2114
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,190,4,4,80,576,61,58,25,0,296,0,0,7,75,0,0,0,0,0,0,26,2,5,7,0,0,0,0,0,0,0,0,0,1218,0,32,1250,2892
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,191,6,6,83,677,136,49,34,0,370,4,0,2,83,0,0,0,0,0,0,44,9,11,6,0,0,0,0,0,0,0,0,0,1508,0,65,1573,4069
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,192,2,2,16,297,49,16,9,0,127,1,0,1,35,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,560,0,14,574,1115
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,193,2,2,22,172,27,9,5,0,93,2,0,3,29,0,0,0,0,0,0,6,2,2,3,0,0,0,0,0,0,0,0,0,375,0,16,391,1040
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,194,1,1,6,31,28,14,17,0,73,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,199,0,11,210,471
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,195,1,1,12,40,48,24,10,0,82,0,0,3,41,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,272,0,7,279,651
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,196,1,1,1,13,5,1,1,0,17,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0,2,49,108
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,197,1,1,16,43,9,10,8,0,69,0,0,2,44,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,206,0,10,216,467
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,198,3,3,43,186,41,15,11,0,162,1,0,1,88,0,0,0,0,0,0,6,3,0,4,0,0,0,0,0,0,0,0,0,561,0,25,586,1508
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,199,3,3,16,168,106,24,24,0,242,2,0,2,16,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,621,1,29,651,1672
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,200,3,3,28,249,131,14,18,0,276,1,0,4,28,0,0,0,0,0,0,15,1,2,0,0,0,0,0,2,0,0,0,0,769,0,30,799,2096
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,201,3,3,9,119,15,15,6,0,86,1,0,3,413,0,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,0,0,0,679,0,43,722,2016
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,202,3,3,11,137,21,7,15,0,98,3,0,1,460,0,0,0,0,0,0,10,3,1,6,0,0,0,0,0,0,0,0,0,773,0,67,840,2182
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,203,3,3,9,165,7,4,10,0,93,1,0,0,409,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,710,0,38,748,1874
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,204,3,3,13,180,5,11,17,0,66,1,0,0,548,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,851,0,38,889,1746
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,205,3,3,8,59,239,28,26,0,179,5,0,0,11,0,0,0,0,0,0,14,0,1,7,0,0,0,0,6,0,0,0,0,583,0,28,611,1767
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,206,2,2,2,14,185,10,14,0,72,2,0,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,310,0,14,324,794
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,207,2,2,10,87,20,9,11,0,125,1,0,3,9,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,279,0,18,297,861
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,208,3,3,21,57,241,25,26,0,276,12,0,2,30,0,0,0,0,0,0,16,7,2,9,0,0,0,0,5,0,0,0,0,729,0,28,757,2414
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,209,4,4,17,182,148,18,25,0,229,8,0,4,16,0,0,0,0,0,0,9,2,4,3,0,0,0,0,4,0,0,0,0,669,1,42,712,2409
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,210,1,1,7,23,105,11,7,0,115,2,0,3,2,0,0,0,0,0,0,2,1,2,6,0,0,0,0,1,0,0,0,0,287,0,18,305,569
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,212,1,1,6,72,14,2,1,0,53,1,0,1,28,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,182,0,4,186,426
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,225,3,3,30,60,208,33,95,25,100,135,214,0,26,0,0,0,0,0,0,45,5,1,6,45,1,2,2,0,0,0,0,0,1033,0,29,1062,1896
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,226,4,4,60,45,257,29,117,15,123,154,238,0,23,0,0,0,0,0,0,39,5,1,8,41,3,7,0,0,0,0,0,0,1165,0,50,1215,2404
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,227,1,1,6,3,38,6,10,2,24,8,20,0,1,0,0,0,0,0,0,0,0,0,7,9,0,0,1,0,0,0,0,0,135,0,6,141,284
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,228,2,2,29,8,49,11,39,11,25,6,209,0,1,0,0,0,0,0,0,7,5,1,1,7,0,0,0,0,0,0,0,0,409,0,17,426,766
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,229,3,3,35,21,107,23,112,8,74,69,428,0,16,0,0,0,0,0,0,34,7,0,6,10,0,0,0,0,0,0,0,0,950,0,27,977,1802
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,230,1,1,1,3,8,0,29,13,22,15,27,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,122,0,3,125,179
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,231,2,2,8,15,128,7,46,1,20,31,94,0,3,0,0,0,0,0,0,9,1,0,0,20,0,2,2,0,0,0,0,0,387,0,23,410,756
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,232,2,2,24,41,172,23,59,39,84,66,149,0,12,0,0,0,0,0,0,15,3,1,5,23,0,1,5,0,0,0,0,0,722,0,13,735,1405
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,233,2,2,16,33,126,19,49,28,56,76,131,0,11,0,0,0,0,0,0,14,1,2,3,19,2,3,0,0,0,0,0,0,589,0,20,609,1129
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,234,1,1,14,50,71,11,49,13,67,39,68,0,13,0,0,0,0,0,0,3,0,0,2,8,2,4,0,0,0,0,0,0,414,0,10,424,707
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,235,1,1,9,7,48,13,24,4,37,8,118,0,1,0,0,0,0,0,0,7,3,0,1,7,2,0,0,0,0,0,0,0,289,0,16,305,601
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,236,1,1,1,0,8,8,22,1,22,10,6,0,0,0,0,0,0,0,0,13,2,0,1,1,1,0,0,0,0,0,0,0,96,0,5,101,172
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,397,2,2,3,26,2,14,164,0,41,375,0,0,0,0,0,0,0,0,3,25,6,0,11,5,0,0,1,0,0,0,0,0,676,0,35,711,1142
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,398,1,1,0,10,1,9,93,0,10,112,0,0,0,0,0,0,0,0,2,33,1,0,4,2,0,0,1,0,0,0,0,0,278,0,9,287,387
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,399,1,1,0,0,2,1,61,0,10,80,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,172,0,3,175,230
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,400,1,1,0,3,0,2,37,0,22,66,0,0,0,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0,0,0,0,143,0,3,146,206
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,401,1,1,0,4,1,7,39,0,3,27,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,86,0,2,88,119
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,402,1,1,4,41,5,1,138,0,22,120,0,0,0,0,0,0,0,0,0,16,3,0,5,5,2,0,0,0,0,0,0,0,362,0,16,378,602
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,403,2,2,3,1,2,7,150,0,23,102,0,0,0,0,0,0,0,0,9,12,3,1,7,3,0,0,0,0,0,0,0,0,323,1,9,333,588
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,404,2,2,5,41,15,8,42,0,28,49,0,0,0,0,0,0,0,0,0,8,3,2,0,1,0,0,0,0,0,0,0,0,202,2,11,215,583
5,16,MICHOACAN,23,APATZINGAN,6,APATZINGAN,2660,1,1,2,8,22,6,9,46,104,5,0,4,0,0,0,0,0,0,0,8,0,1,3,0,1,2,0,0,0,0,0,0,221,0,9,230,462
5,16,MICHOACAN,23,APATZINGAN,6,APATZINGAN,2661,1,1,5,20,9,9,17,50,128,1,0,1,1,0,0,0,0,0,0,4,0,1,1,3,0,0,0,0,0,0,0,0,250,0,8,258,469
5,16,MICHOACAN,23,APATZINGAN,6,APATZINGAN,2662,1,1,3,8,2,5,50,49,96,1,0,0,1,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,228,0,3,231,568
5,16,MICHOACAN,23,APATZINGAN,6,APATZINGAN,2664,1,1,1,9,2,1,35,38,34,1,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,131,0,5,136,235
5,16,MICHOACAN,23,APATZINGAN,6,APATZINGAN,2665,1,1,4,13,12,3,31,4,56,0,0,1,0,0,0,0,0,0,0,4,1,1,7,0,0,0,1,0,0,0,0,0,138,0,11,149,427
5,16,MICHOACAN,23,APATZINGAN,6,APATZINGAN,2794,4,4,44,97,117,23,41,328,389,7,0,6,1,0,0,0,0,0,0,46,1,6,9,24,2,1,1,0,0,0,0,0,1143,0,51,1194,2799
5,16,MICHOACAN,23,APATZINGAN,6,APATZINGAN,2795,4,4,31,86,102,29,26,288,376,9,0,22,2,0,0,0,0,0,0,39,0,2,6,10,1,0,0,0,0,0,0,0,1029,0,26,1055,2901
5,16,MICHOACAN,13,ZITACUARO,5,ANGANGUEO,52,3,3,10,135,15,312,17,219,111,5,2,0,0,0,0,0,0,0,0,71,25,17,9,0,26,0,0,2,0,0,0,0,976,0,42,1018,1537
5,16,MICHOACAN,13,ZITACUARO,5,ANGANGUEO,53,1,1,2,55,7,165,15,113,51,1,0,0,0,0,0,0,0,0,0,10,10,9,3,0,9,0,0,0,0,0,0,0,450,0,12,462,661
5,16,MICHOACAN,13,ZITACUARO,5,ANGANGUEO,54,1,1,8,52,12,121,7,109,30,0,3,0,0,0,0,0,0,0,0,22,5,5,0,0,9,0,0,2,0,0,0,0,385,0,15,400,644
5,16,MICHOACAN,13,ZITACUARO,5,ANGANGUEO,55,3,3,11,227,38,392,23,280,118,5,0,0,0,0,0,0,0,0,0,72,15,18,1,0,35,0,0,2,0,0,0,0,1237,0,62,1299,2082
5,16,MICHOACAN,13,ZITACUARO,5,ANGANGUEO,56,2,2,6,141,10,173,20,230,94,5,2,0,0,0,0,0,0,0,0,39,11,12,2,0,17,0,0,0,0,0,0,0,762,0,58,820,1331
5,16,MICHOACAN,13,ZITACUARO,5,ANGANGUEO,57,3,3,14,203,15,366,30,215,168,5,0,0,0,0,0,0,0,0,0,90,25,28,29,0,27,0,0,1,0,0,0,0,1216,0,51,1267,2072
5,16,MICHOACAN,3,MARAVATIO,7,APORO,132,2,2,0,0,195,13,2,319,55,8,6,0,281,0,0,0,0,0,0,8,1,0,0,0,0,0,0,30,0,0,0,0,918,0,26,944,1301
5,16,MICHOACAN,3,MARAVATIO,7,APORO,133,2,2,0,0,98,6,1,290,41,8,5,0,255,0,0,0,0,0,0,7,0,1,0,0,0,0,0,12,0,0,0,0,724,0,24,748,1047
5,16,MICHOACAN,3,MARAVATIO,7,APORO,134,1,1,0,0,15,2,0,67,2,0,1,0,72,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,166,0,20,186,263
5,16,MICHOACAN,3,MARAVATIO,7,APORO,135,1,1,0,0,38,3,1,129,16,4,2,0,96,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,301,0,19,320,410
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,286,3,3,32,558,35,53,14,0,390,20,59,0,7,0,0,0,0,0,0,47,3,19,7,65,8,2,3,0,0,0,0,0,1322,1,69,1392,2218
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,287,2,2,7,159,6,22,16,0,156,7,8,0,3,0,0,0,0,0,0,30,6,5,1,23,1,0,0,0,0,0,0,0,450,0,28,478,873
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,288,5,5,55,939,76,124,36,0,555,50,57,0,5,0,0,0,0,0,0,98,12,34,13,122,19,1,12,0,0,0,0,0,2208,0,73,2281,3608
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,289,1,1,8,154,5,7,10,0,131,0,1,0,4,0,0,0,0,0,0,5,1,1,1,9,0,0,4,0,0,0,0,0,341,0,20,361,584
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,290,3,3,12,163,18,26,18,0,176,0,2,0,3,0,0,0,0,0,0,22,9,5,5,14,1,0,1,0,0,0,0,0,475,0,42,517,933
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,291,2,2,7,168,26,18,17,0,227,9,14,0,4,0,0,0,0,0,0,18,3,1,9,22,5,0,0,0,0,0,0,0,548,0,10,558,1017
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,292,3,3,14,276,41,44,30,0,506,15,30,0,3,0,0,0,0,0,0,65,8,9,10,28,3,0,5,0,0,0,0,0,1087,0,53,1140,1873
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,293,5,5,18,433,48,83,36,0,590,24,23,0,13,0,0,0,0,0,0,75,4,21,18,84,15,3,11,0,0,0,0,0,1499,0,61,1560,3208
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,294,4,4,21,290,252,81,43,0,528,7,18,0,10,0,0,0,0,0,0,93,11,8,12,48,2,1,9,0,0,0,0,0,1434,1,73,1508,2817
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,295,3,3,14,254,90,32,20,0,320,15,13,0,9,0,0,0,0,0,0,42,15,10,4,29,5,1,7,0,0,0,0,0,880,0,64,944,1884
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,296,2,2,14,247,37,24,24,0,259,6,12,0,3,0,0,0,0,0,0,23,4,9,4,22,3,2,7,0,0,0,0,0,700,1,29,730,1500
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,297,5,5,28,811,125,103,42,0,575,36,28,0,11,0,0,0,0,0,0,71,16,20,23,132,17,3,24,0,0,0,0,0,2065,0,113,2178,3423
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,298,2,2,7,117,144,32,19,0,222,6,9,0,3,0,0,0,0,0,0,33,4,10,10,9,0,0,5,0,0,0,0,0,630,0,34,664,961
5,16,MICHOACAN,4,JIQUILPAN,11,BRISENAS,184,2,2,106,177,10,3,12,209,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,22,654,0,19,673,979
5,16,MICHOACAN,4,JIQUILPAN,11,BRISENAS,185,3,3,191,201,15,6,26,496,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,27,1122,0,32,1154,1777
5,16,MICHOACAN,4,JIQUILPAN,11,BRISENAS,186,1,1,5,55,2,1,25,225,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,441,0,18,459,665
5,16,MICHOACAN,4,JIQUILPAN,11,BRISENAS,187,2,2,7,73,4,0,16,294,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,538,0,10,548,776
5,16,MICHOACAN,4,JIQUILPAN,11,BRISENAS,188,2,2,34,436,15,5,13,132,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,17,840,1,22,863,1419
5,16,MICHOACAN,4,JIQUILPAN,11,BRISENAS,189,2,2,19,86,12,0,78,171,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,56,650,0,28,678,1032
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,305,2,2,131,11,157,4,4,137,45,0,0,0,1,0,0,0,0,0,0,4,1,1,3,0,13,0,0,0,0,0,0,0,512,0,22,534,1134
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,306,2,2,108,29,65,5,5,80,30,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,14,0,0,0,0,0,0,0,340,0,15,355,785
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,307,3,3,192,29,214,10,15,236,72,0,0,0,4,0,0,0,0,0,0,12,2,0,2,0,28,0,0,0,0,0,0,0,816,0,39,855,1714
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,308,2,2,84,13,112,8,9,137,41,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,427,0,17,444,948
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,309,1,1,121,18,61,7,9,79,46,0,0,0,1,0,0,0,0,0,0,7,0,0,2,0,14,0,0,0,0,0,0,0,365,0,18,383,743
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,310,2,2,221,39,126,10,16,133,66,0,0,0,2,0,0,0,0,0,0,8,2,1,7,0,42,0,0,0,0,0,0,0,673,0,22,695,1328
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,311,2,2,204,27,78,5,7,96,58,0,0,0,1,0,0,0,0,0,0,5,0,1,1,0,25,0,0,0,0,0,0,0,508,0,25,533,1117
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,312,3,3,371,47,237,18,34,258,168,0,0,0,1,0,0,0,0,0,0,4,0,0,13,0,32,0,0,0,0,0,0,0,1183,0,58,1241,2244
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,313,3,3,332,25,124,8,17,179,83,0,0,0,3,0,0,0,0,0,0,15,0,0,3,0,36,0,0,0,0,0,0,0,825,0,28,853,1570
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,314,2,2,166,17,80,4,13,111,51,0,0,0,0,0,0,0,0,0,0,8,2,1,4,0,24,0,0,0,0,0,0,0,481,0,22,503,940
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,315,2,2,98,11,68,6,9,57,40,0,0,0,1,0,0,0,0,0,0,6,1,0,1,0,11,0,0,0,0,0,0,0,309,0,10,319,754
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,316,1,1,34,4,12,6,2,39,12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,118,0,0,118,267
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,317,1,1,3,12,30,6,2,4,26,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,86,0,7,93,276
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,318,3,3,64,39,201,13,20,57,60,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,12,0,0,0,0,0,0,0,476,0,38,514,1570
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,319,1,1,74,9,46,7,16,62,28,0,0,0,2,0,0,0,0,0,0,3,1,1,0,0,15,0,0,0,0,0,0,0,264,0,25,289,612
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,320,1,1,33,14,23,2,11,67,23,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,10,0,0,0,0,0,0,0,188,0,7,195,346
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,321,2,2,97,26,90,11,52,101,45,0,0,0,1,0,0,0,0,0,0,10,1,0,1,0,9,0,0,0,0,0,0,0,444,0,24,468,912
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,322,1,1,86,12,10,7,9,55,39,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,11,0,0,0,0,0,0,0,235,0,14,249,456
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,361,2,2,66,71,27,4,8,151,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,470,0,18,488,911
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,362,2,2,38,89,24,3,7,143,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,418,0,15,433,932
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,363,2,2,35,40,9,1,4,112,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,378,0,16,394,809
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,364,3,3,32,72,37,5,6,231,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,677,0,22,699,1311
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,365,2,2,39,63,39,1,0,141,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,424,0,8,432,869
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,366,1,1,36,73,24,2,2,84,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,332,0,10,342,695
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,367,1,1,12,73,28,2,2,136,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,328,0,10,338,736
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,368,1,1,11,74,21,0,3,141,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,374,0,21,395,712
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,369,3,3,32,56,30,7,7,163,167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,483,0,49,532,1382
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,370,2,2,14,33,13,6,6,75,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,242,0,16,258,789
