CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1748,B,1,0,B,0,6,7,92,2,14,1,127,2,0,4,0,0,0,0,0,0,0,0,0,0,4,259,0,4,263,444,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1749,B,1,0,B,0,8,3,188,2,26,3,133,1,0,0,1,0,0,0,0,0,0,0,0,0,3,368,0,13,381,630,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1750,B,1,0,B,0,2,0,67,1,4,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,0,5,116,208,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1751,B,1,0,B,0,10,0,26,4,11,0,78,1,0,1,0,0,0,0,0,0,0,0,0,0,7,138,0,7,145,279,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1752,B,1,0,B,0,4,0,16,2,18,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102,0,2,104,191,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1753,B,1,0,B,0,3,2,51,2,10,4,35,0,0,3,0,0,0,0,0,0,0,0,0,0,3,113,0,9,122,260,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1755,B,1,0,B,0,36,4,54,2,2,3,17,0,0,1,0,0,0,0,0,0,0,0,0,0,4,123,1,8,132,237,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1757,B,1,0,B,0,5,2,47,0,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,125,0,5,130,206,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1758,B,1,0,B,0,4,5,50,1,12,4,68,0,0,18,0,0,0,0,0,0,0,0,0,0,3,165,0,4,169,314,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1760,B,1,0,B,0,4,5,51,2,2,3,35,1,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0,7,113,187,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1761,B,1,0,B,0,2,3,60,1,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,2,102,162,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1763,B,1,0,B,0,6,1,31,2,8,1,16,1,0,2,0,0,0,0,0,0,0,0,0,0,8,76,0,6,82,123,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1764,B,1,0,B,0,2,1,29,2,12,2,39,1,0,1,0,0,0,0,0,0,0,0,0,0,5,94,0,4,98,178,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,55,VILLANUEVA,1769,B,1,0,B,0,5,10,96,6,12,3,56,2,0,14,0,0,0,0,0,0,0,0,0,0,7,211,0,11,222,367,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1723,B,1,0,B,0,22,7,157,4,5,15,83,6,4,4,0,0,0,0,0,0,0,0,0,0,2,309,0,19,328,533,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1723,C,1,0,C01,0,31,6,150,4,13,10,92,6,3,0,0,0,0,0,0,0,2,0,0,0,3,320,0,23,343,532,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1724,B,1,0,B,0,9,9,107,8,14,11,121,4,2,3,0,0,0,0,0,0,0,0,1,0,7,296,0,15,311,495,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1724,C,1,0,C01,0,12,8,122,6,4,12,117,3,5,1,2,0,0,0,0,0,0,0,1,0,6,299,0,13,312,494,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1725,B,1,0,B,0,8,15,146,3,6,10,134,5,18,3,1,0,0,0,0,0,1,2,0,0,2,354,0,18,372,628,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1726,B,1,0,B,0,12,14,161,7,11,5,135,5,7,2,0,0,0,0,0,0,1,1,0,0,6,367,0,26,393,615,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1731,B,1,0,B,0,14,6,123,9,20,4,150,3,3,1,1,0,0,0,0,0,1,0,0,0,9,344,0,13,357,591,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1732,B,1,0,B,0,3,0,44,1,0,0,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,81,0,7,88,185,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1733,B,1,0,B,0,4,3,36,4,8,4,62,2,2,3,0,0,0,0,0,0,0,0,0,0,5,133,0,13,146,348,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1734,B,1,0,B,0,5,6,46,3,15,5,81,4,1,2,0,0,0,0,0,0,0,0,0,0,9,177,0,11,188,441,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1734,C,1,0,C01,0,7,8,85,4,9,7,80,1,1,3,1,0,0,0,0,0,0,0,0,1,4,211,0,18,229,440,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1735,B,1,0,B,0,4,0,55,1,5,0,26,2,0,2,0,0,0,0,0,0,0,0,0,0,1,96,0,3,99,186,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1736,B,1,0,B,0,3,2,93,2,16,1,120,1,1,1,3,0,0,0,0,0,0,0,0,0,7,250,0,15,265,443,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1737,B,1,0,B,0,7,0,72,1,5,2,112,1,0,3,0,0,0,0,0,0,0,0,0,0,8,211,0,10,221,390,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1738,B,1,0,B,0,1,7,154,3,10,3,64,1,0,1,0,0,0,0,0,0,1,0,0,0,7,252,0,17,269,400,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,55,VILLANUEVA,1759,B,1,0,B,0,3,0,102,6,9,0,88,0,2,2,0,0,0,0,0,0,0,0,0,0,7,219,0,13,232,409,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,0,A,1,0,VA01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1820,B,1,0,B,0,69,28,4,17,30,46,85,5,5,29,4,7,6,1,0,1,0,0,0,0,6,343,0,20,363,681,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1820,C,1,0,C01,0,73,21,5,19,38,47,79,2,3,21,3,14,14,1,1,0,0,0,0,0,16,357,2,18,377,681,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1820,C,2,0,C02,0,69,25,7,19,50,43,89,5,6,20,3,8,9,3,0,0,1,0,0,0,9,366,0,16,382,681,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1820,C,3,0,C03,0,65,30,6,26,46,41,81,7,3,30,4,3,8,0,1,0,0,0,0,0,10,361,0,17,378,681,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1820,C,4,0,C04,0,47,26,2,18,46,61,81,4,2,24,4,9,13,5,0,0,0,0,0,1,11,354,0,11,365,681,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1820,E,1,0,E01,0,72,28,2,14,16,73,88,7,5,33,4,2,12,3,0,0,0,0,0,0,9,368,0,12,380,588,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1820,E,1,1,E01C01,0,66,35,7,13,36,52,97,7,8,29,8,4,9,2,1,0,0,2,0,1,8,385,0,1,386,588,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1841,B,1,0,B,0,39,24,4,12,24,34,64,4,1,11,1,3,4,0,0,0,1,0,0,1,9,236,0,12,248,390,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1841,C,1,0,C01,0,38,21,5,13,18,38,56,3,5,11,6,2,4,1,1,0,2,0,0,0,8,232,0,6,238,390,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1845,B,1,0,B,0,48,18,3,9,21,36,53,5,1,19,4,3,5,0,1,0,0,0,0,0,3,229,0,8,237,391,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1845,C,1,0,C01,0,40,20,4,9,18,54,69,3,0,27,2,1,5,3,0,0,0,0,0,0,4,259,0,3,262,391,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1846,B,1,0,B,0,78,45,6,12,48,50,124,5,5,39,13,11,11,2,0,0,0,1,0,0,14,464,0,18,482,745,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1847,B,1,0,B,0,55,24,10,12,49,37,98,7,5,22,4,7,8,1,0,0,1,0,1,0,12,353,0,11,364,634,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1847,C,1,0,C01,0,58,26,8,9,56,34,96,12,3,20,6,4,10,0,0,0,1,0,0,1,8,352,0,10,362,633,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1847,C,2,0,C02,0,45,19,6,17,63,39,88,8,0,25,2,1,9,1,0,0,1,0,0,1,13,338,1,13,352,633,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1848,B,1,0,B,0,63,23,5,6,26,27,57,8,0,20,4,5,8,0,1,0,1,0,0,0,8,262,0,8,270,449,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1848,C,1,0,C01,0,57,31,5,16,33,30,58,9,1,30,4,1,4,1,1,0,0,0,0,0,7,288,1,9,298,448,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1849,B,1,0,B,0,40,22,3,6,37,51,69,6,2,16,9,7,4,1,0,0,0,0,0,0,3,276,1,14,291,503,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1849,C,1,0,C01,0,45,18,8,9,41,39,56,9,2,14,6,2,7,0,0,0,0,0,0,0,8,264,0,16,280,503,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1850,B,1,0,B,0,51,18,6,9,45,61,69,5,7,22,3,1,9,1,0,0,0,0,0,0,7,314,1,21,336,586,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1851,B,1,0,B,0,79,35,8,14,40,61,93,7,1,22,6,5,14,1,1,0,1,0,0,0,13,401,1,14,416,603,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1852,B,1,0,B,0,103,39,2,17,36,47,89,3,4,31,8,5,14,2,1,0,1,0,4,0,5,411,1,24,436,695,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1853,B,1,0,B,0,86,26,6,9,23,31,58,1,3,12,6,4,5,2,1,0,1,0,0,0,2,276,0,9,285,412,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1853,C,1,0,C01,0,86,30,4,7,9,33,48,0,4,20,6,1,7,2,0,0,0,0,1,0,8,266,3,12,281,411,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1859,B,1,0,B,0,64,28,5,5,27,56,82,2,2,31,6,5,12,0,1,0,0,0,0,1,7,334,1,18,353,675,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1859,C,1,0,C01,0,67,38,8,16,32,51,72,3,3,32,9,4,12,1,0,0,2,0,0,0,4,354,0,14,368,675,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1859,C,2,0,C02,0,75,30,3,17,36,39,75,6,0,19,4,1,15,4,1,0,0,0,0,0,12,337,1,8,346,675,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1859,C,3,0,C03,0,81,32,5,13,23,45,76,5,4,39,5,5,8,0,0,1,0,0,0,0,8,350,0,11,361,675,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1859,C,4,0,C04,0,64,45,3,12,33,50,89,5,7,37,7,2,8,1,0,0,2,0,1,0,10,376,1,18,395,674,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1859,C,5,0,C05,0,63,31,4,18,47,51,65,3,6,40,6,4,10,0,0,0,1,0,0,0,4,353,0,8,361,674,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1860,B,1,0,B,0,49,32,7,14,31,45,81,9,2,28,8,5,10,1,1,0,0,0,0,0,6,329,1,13,343,601,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1860,C,1,0,C01,0,70,34,7,10,42,59,70,5,2,32,2,2,7,0,0,0,0,0,0,0,11,353,1,9,363,601,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1860,C,2,0,C02,0,49,39,6,12,33,65,82,3,3,24,14,4,11,1,1,0,0,0,0,0,6,353,0,10,363,600,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1862,B,1,0,B,0,124,43,5,16,16,55,43,8,3,24,6,8,15,1,0,0,2,0,1,1,6,377,2,10,389,549,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1862,C,1,0,C01,0,145,35,3,13,19,43,44,11,7,28,2,3,10,4,0,0,0,0,0,0,5,372,4,15,391,549,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1862,C,2,0,C02,0,121,41,6,12,13,58,47,4,3,31,8,5,17,1,0,0,1,1,0,0,5,374,1,9,384,548,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1863,B,1,0,B,0,42,9,3,6,37,24,53,3,0,19,4,3,14,0,0,0,0,0,0,0,14,231,0,8,239,380,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1863,C,1,0,C01,0,26,12,4,9,33,38,61,4,2,8,1,3,3,2,0,0,0,0,0,0,4,210,0,1,211,380,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1864,B,1,0,B,0,39,23,5,7,43,41,49,5,1,23,3,1,3,3,0,0,0,0,0,0,10,256,0,9,265,421,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1864,C,1,0,C01,0,37,20,2,16,38,40,63,0,2,16,3,2,3,0,0,0,0,0,0,0,7,249,0,10,259,420,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1865,B,1,0,B,0,62,17,1,6,29,44,78,1,1,23,5,6,9,1,0,2,0,0,0,0,10,295,0,15,310,572,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1866,B,1,0,B,0,53,23,5,11,55,60,78,9,1,15,6,8,4,1,0,1,0,0,0,0,6,336,0,14,350,570,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1867,B,1,0,B,0,41,15,5,7,26,30,47,3,3,18,2,3,8,0,1,0,0,0,0,0,4,213,0,12,225,384,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1868,B,1,0,B,0,71,27,3,15,44,60,86,7,1,28,4,4,12,1,0,0,0,0,0,0,7,370,1,17,388,716,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1868,C,1,0,C01,0,56,35,6,9,54,43,99,8,4,26,8,5,14,3,1,0,0,0,0,0,14,385,0,19,404,715,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1871,B,1,0,B,0,39,40,2,2,25,19,51,23,0,4,0,0,4,1,0,0,0,0,0,0,5,215,0,12,227,412,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1872,B,1,0,B,0,48,54,8,13,55,24,102,7,5,10,2,1,3,0,0,0,0,0,0,0,9,341,0,22,363,586,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1873,B,1,0,B,0,117,52,19,8,42,42,89,9,0,12,2,3,16,3,2,1,0,1,0,0,15,433,1,14,448,725,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1874,B,1,0,B,0,87,25,3,13,54,54,74,13,2,16,1,0,10,2,0,0,0,0,0,0,8,362,0,16,378,701,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1874,C,1,0,C01,0,104,26,6,15,52,77,72,6,4,19,4,3,9,2,0,0,0,0,0,0,10,409,0,10,419,701,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1874,C,2,0,C02,0,102,44,4,14,41,57,73,6,3,25,3,5,15,3,0,0,0,0,0,0,12,407,0,13,420,701,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1874,C,3,0,C03,0,94,54,6,16,51,53,72,8,3,17,3,4,19,3,3,0,0,1,0,0,6,413,0,13,426,700,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1874,E,1,0,E01,0,50,43,6,9,45,32,83,5,10,7,1,1,6,1,3,0,0,0,0,0,11,313,0,13,326,619,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1874,S,1,0,S01,0,11,4,0,5,8,20,17,0,3,4,0,0,0,1,0,0,0,0,0,0,0,73,1,8,82,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1875,B,1,0,B,0,48,14,3,9,39,45,69,8,3,4,2,1,7,1,0,0,0,0,0,0,15,268,0,12,280,548,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1875,C,1,0,C01,0,51,37,3,9,29,27,43,4,2,9,3,2,11,3,0,0,0,0,0,0,14,247,0,23,270,548,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1875,C,2,0,C02,0,39,16,5,5,45,17,73,6,2,13,1,0,2,2,0,0,1,0,0,0,13,240,0,16,256,547,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1876,B,1,0,B,0,22,23,4,12,43,18,59,1,6,9,1,0,2,0,1,0,0,0,0,0,12,213,1,12,226,383,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1877,B,1,0,B,0,70,23,6,7,27,18,59,0,1,4,0,0,8,0,0,1,0,0,0,0,8,232,0,22,254,484,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1877,C,1,0,C01,0,56,31,9,9,31,17,74,3,2,11,0,0,8,1,1,0,0,0,0,0,5,258,0,10,268,483,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1878,B,1,0,B,0,52,11,3,5,101,9,78,4,3,3,1,1,1,1,0,0,1,0,1,0,10,285,0,13,298,501,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1879,B,1,0,B,0,66,44,4,4,35,19,71,2,1,3,0,1,5,2,0,0,0,0,0,0,4,261,0,22,283,473,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1880,B,1,0,B,0,44,27,6,8,101,26,153,6,1,7,2,3,7,1,1,0,0,0,0,0,29,422,1,24,447,673,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1881,B,1,0,B,0,23,23,2,0,14,8,55,1,1,4,0,0,7,1,0,0,0,0,0,0,4,143,0,16,159,264,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1882,B,1,0,B,0,17,11,0,0,33,3,19,1,0,0,3,3,4,1,0,1,0,0,0,0,4,100,0,8,108,158,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1914,B,1,0,B,0,53,16,2,13,46,46,77,2,1,14,2,1,7,0,0,0,0,0,1,0,13,294,0,16,310,679,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1915,B,1,0,B,0,70,18,7,16,37,34,63,8,4,23,9,3,6,1,1,1,0,0,0,0,12,313,0,13,326,608,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1915,C,1,0,C01,0,73,16,4,11,32,51,61,1,2,12,5,3,11,1,1,0,0,0,1,0,10,295,0,18,313,607,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1915,C,2,0,C02,0,65,29,5,14,34,40,66,4,5,11,3,6,6,1,1,0,0,0,0,0,7,297,0,22,319,607,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1915,C,3,0,C03,0,59,13,2,14,31,33,63,7,4,14,7,3,9,3,0,1,1,0,0,1,9,274,0,15,289,607,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1916,B,1,0,B,0,81,17,9,21,32,69,80,5,8,14,8,1,15,2,1,0,1,0,0,0,10,374,0,21,395,717,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1916,C,1,0,C01,0,72,28,8,12,43,68,89,8,4,35,8,1,16,6,0,0,0,0,0,0,9,407,0,18,425,716,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1916,C,2,0,C02,0,62,24,4,25,31,64,74,4,4,30,9,7,9,0,2,2,4,0,0,0,7,362,0,19,381,716,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1916,C,3,0,C03,0,83,27,5,9,34,48,92,5,3,37,2,5,10,0,0,0,0,0,0,0,1,361,12,13,386,716,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1917,B,1,0,B,0,64,29,6,17,41,61,100,7,9,46,7,2,9,2,1,0,0,1,0,0,6,408,0,18,426,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1917,C,1,0,C01,0,74,25,11,19,42,43,82,5,8,30,6,2,10,1,2,0,1,0,0,0,10,371,1,18,390,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1917,C,2,0,C02,0,41,22,5,21,60,45,111,4,2,28,3,2,3,0,2,0,1,0,0,0,11,361,2,32,395,736,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1917,C,3,0,C03,0,39,35,4,19,55,46,99,5,5,34,6,2,6,3,1,0,1,0,0,2,6,368,1,21,390,736,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1918,B,1,0,B,0,81,34,9,11,9,59,90,14,4,39,9,3,7,2,2,1,2,0,0,1,11,388,1,13,402,724,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1918,C,1,0,C01,0,70,30,10,15,40,83,93,12,5,41,8,5,9,2,0,0,0,0,0,0,9,432,0,19,451,724,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1918,C,2,0,C02,0,57,33,5,18,39,59,106,10,3,24,8,6,6,1,0,0,3,0,1,0,7,386,0,18,404,723,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1918,C,3,0,C03,0,81,19,9,12,45,81,107,0,3,31,7,3,4,2,1,0,1,0,0,0,6,412,0,15,427,723,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1919,B,1,0,B,0,47,15,3,12,39,29,63,2,3,10,1,7,9,1,0,0,0,0,0,0,8,249,0,12,261,546,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1920,B,1,0,B,0,104,38,9,12,23,48,51,5,3,24,4,6,6,2,0,0,1,0,0,0,5,341,1,9,351,526,ACTA DE CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1920,C,1,0,C01,0,102,28,7,12,17,41,45,4,5,38,5,5,13,3,1,0,0,1,0,0,6,333,1,2,336,525,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1920,S,1,0,S01,0,10,8,2,2,3,8,14,0,1,1,1,1,1,0,0,0,0,0,0,0,0,52,0,0,52,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1921,B,1,0,B,0,131,45,4,18,31,64,72,7,9,21,8,5,11,1,5,0,2,0,0,0,7,441,1,14,456,638,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1921,C,1,0,C01,0,141,61,8,7,30,55,76,11,9,28,5,6,13,3,1,0,1,0,0,0,5,460,0,12,472,638,GRUPO DE RECUENTO,,,
