CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,CAND_IND_1,CAND_IND_2,CAND_IND_3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2617,3,3,253,7,206,78,14,0,183,0,0,0,0,0,0,400,1141,0,36,1177,1698
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2618,2,2,135,10,89,32,15,0,107,0,0,0,0,0,0,167,555,0,26,581,839
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2619,1,1,144,7,134,35,7,0,67,0,0,0,0,0,0,116,510,0,13,523,731
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2620,3,3,177,19,264,64,17,0,128,0,0,0,0,0,0,306,975,0,39,1014,1194
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2621,3,3,195,21,210,93,19,0,132,0,0,0,0,0,0,319,989,0,31,1020,1543
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2622,2,2,173,14,164,60,26,0,125,0,0,0,0,0,0,236,798,0,35,833,1314
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2623,3,3,131,6,195,57,22,0,184,0,0,0,0,0,0,329,924,0,35,959,1681
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2624,3,3,206,5,249,85,30,0,228,0,0,0,0,0,0,458,1261,0,33,1294,2028
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2625,5,5,315,25,478,165,28,0,366,0,0,0,0,0,0,751,2128,0,70,2198,3609
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2626,9,9,480,40,989,265,60,0,564,0,0,0,0,0,0,1189,3587,0,136,3723,6020
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2627,2,2,160,7,56,19,10,0,25,0,0,0,0,0,0,177,454,0,32,486,847
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2628,2,2,182,13,87,12,8,0,50,0,0,0,0,0,0,149,501,0,42,543,978
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2629,2,2,115,3,133,19,6,0,68,0,0,0,0,0,0,131,475,0,30,505,896
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2630,4,4,640,50,117,47,24,0,114,0,0,0,0,0,0,567,1559,0,47,1606,2668
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2631,4,4,210,18,292,99,20,0,153,0,0,0,0,0,0,525,1317,0,83,1400,2756
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2632,3,3,176,11,111,27,29,0,116,0,0,0,0,0,0,271,741,0,49,790,1520
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2633,3,3,189,14,193,11,9,0,108,0,0,0,0,0,0,637,1161,0,75,1236,2094
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2634,1,1,70,6,71,8,4,0,68,0,0,0,0,0,0,204,431,0,31,462,707
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2635,3,3,58,4,161,27,12,0,56,0,0,0,0,0,0,487,805,0,52,857,1562
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2636,5,5,463,15,271,46,26,0,283,0,0,0,0,0,0,759,1863,0,60,1923,3158
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2637,3,3,233,10,259,28,18,0,183,0,0,0,0,0,0,468,1199,2,54,1255,2151
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2638,4,4,139,35,443,55,26,0,210,0,0,0,0,0,0,387,1295,0,52,1347,2528
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2639,4,4,281,13,312,18,16,0,164,0,0,0,0,0,0,660,1464,0,67,1531,2350
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2640,3,3,117,12,232,15,16,0,118,0,0,0,0,0,0,412,922,0,49,971,1709
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2641,2,2,58,2,268,9,5,0,69,0,0,0,0,0,0,284,695,0,33,728,1172
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2642,2,2,56,7,184,7,13,0,62,0,0,0,0,0,0,516,845,0,47,892,1432
2,11,GUANAJUATO,17,APASEO EL GRANDE,35,SANTA CRUZ DE JUVENTINO ROSAS,2643,2,2,202,12,266,37,24,0,117,0,0,0,0,0,0,172,830,0,24,854,1284
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,567,3,3,355,386,0,35,6,17,74,0,0,0,0,0,0,0,873,0,29,902,1516
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,568,2,2,259,342,0,15,7,6,76,0,0,0,0,0,0,0,705,1,24,730,1217
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,569,2,2,180,268,0,10,1,3,24,0,0,0,0,0,0,0,486,0,22,508,758
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,570,2,2,207,284,0,16,2,13,34,0,0,0,0,0,0,0,556,0,30,586,961
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,571,3,3,416,448,0,30,17,19,60,0,0,0,0,0,0,0,990,1,36,1027,1616
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,572,2,2,287,244,0,32,3,7,56,0,0,0,0,0,0,0,629,0,22,651,1092
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,573,1,1,152,208,0,28,3,3,21,0,0,0,0,0,0,0,415,0,6,421,660
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,574,2,2,268,385,0,24,2,6,54,0,0,0,0,0,0,0,739,0,29,768,1321
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,575,4,4,626,763,0,45,10,14,140,0,0,0,0,0,0,0,1598,0,41,1639,2790
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,576,2,2,217,373,0,20,8,3,52,0,0,0,0,0,0,0,673,0,25,698,1251
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,577,1,1,153,170,0,7,6,2,43,0,0,0,0,0,0,0,381,0,14,395,681
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,578,2,2,258,228,0,16,6,17,42,0,0,0,0,0,0,0,567,0,13,580,857
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,579,2,2,236,306,0,7,5,8,37,0,0,0,0,0,0,0,599,0,26,625,1215
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,580,1,1,36,37,0,2,3,0,26,0,0,0,0,0,0,0,104,0,3,107,235
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,581,1,1,82,113,0,5,0,1,15,0,0,0,0,0,0,0,216,0,5,221,351
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,582,2,2,285,310,0,17,5,8,46,0,0,0,0,0,0,0,671,0,34,705,1156
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,583,2,2,174,190,0,9,2,14,51,0,0,0,0,0,0,0,440,0,18,458,781
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,584,1,1,115,39,0,5,2,2,21,0,0,0,0,0,0,0,184,0,9,193,358
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,585,1,1,42,22,0,3,5,3,3,0,0,0,0,0,0,0,78,0,5,83,180
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,586,2,2,107,121,0,7,10,9,40,0,0,0,0,0,0,0,294,0,29,323,769
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,587,2,2,156,262,0,4,2,3,33,0,0,0,0,0,0,0,460,0,19,479,836
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,588,1,1,74,34,0,3,1,1,4,0,0,0,0,0,0,0,117,0,11,128,211
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,589,2,2,110,128,0,4,10,3,57,0,0,0,0,0,0,0,312,0,24,336,752
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,590,1,1,76,71,0,7,2,1,20,0,0,0,0,0,0,0,177,0,10,187,446
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,591,1,1,114,112,0,7,4,1,25,0,0,0,0,0,0,0,263,0,17,280,574
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,592,1,1,100,88,0,5,1,1,25,0,0,0,0,0,0,0,220,0,8,228,366
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,593,1,1,119,207,0,6,6,1,32,0,0,0,0,0,0,0,371,0,23,394,605
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,594,3,3,407,399,0,12,16,13,65,0,0,0,0,0,0,0,912,0,46,958,1604
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,595,1,1,78,50,0,4,2,2,32,0,0,0,0,0,0,0,168,0,6,174,286
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,596,2,2,239,157,0,12,6,3,108,0,0,0,0,0,0,0,525,0,12,537,1052
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,597,2,2,219,231,0,17,12,7,93,0,0,0,0,0,0,0,579,0,38,617,1221
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,598,1,1,38,78,0,2,2,3,7,0,0,0,0,0,0,0,130,0,4,134,241
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,599,1,1,73,79,0,10,9,3,41,0,0,0,0,0,0,0,215,0,8,223,450
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,600,1,1,54,138,0,6,1,3,11,0,0,0,0,0,0,0,213,0,8,221,369
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,601,2,2,187,274,0,47,6,9,42,0,0,0,0,0,0,0,565,0,27,592,912
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,602,1,1,79,200,0,5,2,1,41,0,0,0,0,0,0,0,328,0,21,349,672
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,603,2,2,140,275,0,9,3,1,18,0,0,0,0,0,0,0,446,0,34,480,945
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,604,2,2,253,279,0,16,8,7,65,0,0,0,0,0,0,0,628,0,29,657,1184
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,606,2,2,186,236,0,18,3,7,37,0,0,0,0,0,0,0,487,0,41,528,958
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,607,1,1,40,64,0,5,3,0,21,0,0,0,0,0,0,0,133,0,4,137,304
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,608,1,1,28,35,0,5,1,1,5,0,0,0,0,0,0,0,75,0,3,78,146
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1912,5,5,369,85,0,72,26,82,521,0,0,0,0,0,0,0,1155,0,84,1239,3071
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1913,3,3,340,97,0,23,46,75,439,0,0,0,0,0,0,0,1020,0,45,1065,2238
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1914,2,2,111,41,0,13,6,17,143,0,0,0,0,0,0,0,331,0,16,347,784
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1915,2,2,271,44,0,29,6,58,244,0,0,0,0,0,0,0,652,0,39,691,1351
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1916,3,3,362,86,0,30,14,48,431,0,0,0,0,0,0,0,971,0,53,1024,2160
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1917,3,3,378,75,0,16,10,49,362,0,0,0,0,0,0,0,890,0,42,932,1737
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1918,2,2,227,47,0,11,1,31,173,0,0,0,0,0,0,0,490,0,35,525,879
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1919,1,1,170,32,0,10,3,19,149,0,0,0,0,0,0,0,383,0,13,396,665
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1920,2,2,155,34,0,19,8,32,221,0,0,0,0,0,0,0,469,1,31,501,1122
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1921,2,2,162,41,0,11,2,23,157,0,0,0,0,0,0,0,396,0,17,413,814
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1922,2,2,205,57,0,21,3,27,227,0,0,0,0,0,0,0,540,0,26,566,1027
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1923,3,3,203,48,0,43,10,28,305,0,0,0,0,0,0,0,637,0,33,670,1675
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1924,2,2,263,48,0,15,3,36,238,0,0,0,0,0,0,0,603,0,27,630,1077
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1925,1,1,190,44,0,5,1,20,91,0,0,0,0,0,0,0,351,0,15,366,596
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1926,2,2,364,60,0,12,3,53,175,0,0,0,0,0,0,0,667,0,8,675,1027
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1927,6,6,876,144,0,27,10,162,702,0,0,0,0,0,0,0,1921,0,56,1977,3051
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1928,2,2,272,50,0,13,6,76,229,0,0,0,0,0,0,0,646,0,24,670,1270
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1929,2,2,404,107,0,17,4,75,267,0,0,0,0,0,0,0,874,0,25,899,1482
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1930,2,2,368,95,0,16,4,66,271,0,0,0,0,0,0,0,820,1,24,845,1431
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1931,6,6,819,194,0,68,14,141,829,0,0,0,0,0,0,0,2065,2,69,2136,4070
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1932,4,4,629,121,0,29,17,103,551,0,0,0,0,0,0,0,1450,1,36,1487,2856
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1933,1,1,73,17,0,2,5,1,39,0,0,0,0,0,0,0,137,0,11,148,263
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1934,1,1,73,3,0,4,1,1,36,0,0,0,0,0,0,0,118,0,7,125,197
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1935,1,1,54,11,0,1,4,2,21,0,0,0,0,0,0,0,93,0,5,98,267
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1936,1,1,28,17,0,0,1,1,11,0,0,0,0,0,0,0,58,0,3,61,158
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1937,1,1,13,5,0,1,3,0,4,0,0,0,0,0,0,0,26,0,4,30,108
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1939,1,1,109,8,0,11,1,8,37,0,0,0,0,0,0,0,174,0,11,185,352
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1940,2,2,241,49,0,12,9,12,170,0,0,0,0,0,0,0,493,0,47,540,1260
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1941,1,1,132,15,0,1,1,8,34,0,0,0,0,0,0,0,191,0,4,195,396
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1942,2,2,249,36,0,11,8,11,127,0,0,0,0,0,0,0,442,0,28,470,1039
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1943,2,2,196,39,0,10,4,17,296,0,0,0,0,0,0,0,562,1,37,600,1181
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1944,2,2,211,59,0,30,22,13,215,0,0,0,0,0,0,0,550,0,27,577,1426
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1945,2,2,155,11,0,8,1,7,140,0,0,0,0,0,0,0,322,0,26,348,933
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1946,1,1,114,8,0,2,2,0,30,0,0,0,0,0,0,0,156,0,14,170,381
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1947,3,3,229,21,0,22,18,16,200,0,0,0,0,0,0,0,506,0,46,552,1720
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1948,2,2,275,36,0,15,10,17,408,0,0,0,0,0,0,0,761,0,27,788,1451
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1949,2,2,138,37,0,22,5,22,98,0,0,0,0,0,0,0,322,0,29,351,1022
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1950,1,1,112,21,0,7,2,6,57,0,0,0,0,0,0,0,205,0,9,214,445
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1951,1,1,79,1,0,0,0,0,36,0,0,0,0,0,0,0,116,0,4,120,228
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1952,2,2,311,14,0,13,8,12,117,0,0,0,0,0,0,0,475,1,16,492,915
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1953,1,1,107,37,0,5,3,10,116,0,0,0,0,0,0,0,278,0,19,297,662
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1954,2,2,310,29,0,11,4,15,158,0,0,0,0,0,0,0,527,0,18,545,1064
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1955,2,2,180,93,0,9,4,32,194,0,0,0,0,0,0,0,512,0,24,536,995
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1956,2,2,212,72,0,14,6,12,404,0,0,0,0,0,0,0,720,0,25,745,1398
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1957,2,2,312,39,0,17,13,11,130,0,0,0,0,0,0,0,522,0,33,555,1137
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1958,1,1,81,22,0,13,3,7,68,0,0,0,0,0,0,0,194,0,10,204,536
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1959,2,2,179,8,0,10,12,7,138,0,0,0,0,0,0,0,354,0,27,381,956
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1960,2,2,163,32,0,11,7,11,359,0,0,0,0,0,0,0,583,0,26,609,1319
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1961,2,2,125,25,0,8,10,22,194,0,0,0,0,0,0,0,384,0,18,402,784
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1962,2,2,228,21,0,15,15,22,288,0,0,0,0,0,0,0,589,0,32,621,1308
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1963,3,3,290,45,0,21,19,39,338,0,0,0,0,0,0,0,752,0,56,808,1715
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1964,2,2,272,39,0,11,5,28,256,0,0,0,0,0,0,0,611,0,18,629,1250
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1965,2,2,148,32,0,16,8,15,204,0,0,0,0,0,0,0,423,0,16,439,909
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1966,2,2,136,16,0,19,8,20,325,0,0,0,0,0,0,0,524,0,20,544,1198
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1967,3,3,247,26,0,15,11,16,200,0,0,0,0,0,0,0,515,0,40,555,1611
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1968,3,3,295,85,0,11,19,41,356,0,0,0,0,0,0,0,807,0,51,858,1922
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1969,3,3,328,106,0,22,14,47,444,0,0,0,0,0,0,0,961,0,28,989,2088
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1970,2,2,173,84,0,17,7,33,355,0,0,0,0,0,0,0,669,0,39,708,1282
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1971,2,2,137,25,0,16,7,24,294,0,0,0,0,0,0,0,503,0,17,520,1358
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1972,2,2,168,19,0,12,7,16,268,0,0,0,0,0,0,0,490,0,17,507,903
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1973,2,2,148,31,0,13,10,13,325,0,0,0,0,0,0,0,540,0,46,586,1290
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1974,4,4,469,54,0,23,12,38,641,0,0,0,0,0,0,0,1237,0,86,1323,2800
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1975,2,2,315,23,0,17,7,20,212,0,0,0,0,0,0,0,594,0,30,624,1407
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1976,3,3,356,85,0,26,8,22,586,0,0,0,0,0,0,0,1083,0,60,1143,2094
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1977,2,2,233,70,0,18,5,16,227,0,0,0,0,0,0,0,569,0,43,612,1350
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1978,1,1,98,25,0,2,3,1,60,0,0,0,0,0,0,0,189,0,15,204,375
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1979,2,2,208,17,0,9,11,14,307,0,0,0,0,0,0,0,566,0,26,592,1095
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1980,1,1,119,44,0,7,6,13,151,0,0,0,0,0,0,0,340,0,15,355,700
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1981,2,2,221,14,0,6,2,8,399,0,0,0,0,0,0,0,650,13,16,679,1102
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1982,4,4,450,83,0,23,26,32,438,0,0,0,0,0,0,0,1052,0,61,1113,2506
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1983,2,2,141,33,0,13,5,16,247,0,0,0,0,0,0,0,455,0,19,474,1011
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1984,2,2,191,42,0,11,6,9,210,0,0,0,0,0,0,0,469,0,28,497,1135
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1985,2,2,100,20,0,5,2,13,306,0,0,0,0,0,0,0,446,0,22,468,998
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1986,3,3,402,34,0,15,6,18,217,0,0,0,0,0,0,0,692,0,24,716,1548
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1987,3,3,301,23,0,18,10,20,527,0,0,0,0,0,0,0,899,0,55,954,1686
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1988,3,3,298,92,0,18,16,44,385,0,0,0,0,0,0,0,853,0,45,898,1832
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1989,2,2,176,44,0,14,9,14,207,0,0,0,0,0,0,0,464,0,24,488,971
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1990,2,2,192,56,0,9,5,34,347,0,0,0,0,0,0,0,643,0,12,655,1422
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1991,2,2,215,40,0,19,5,19,278,0,0,0,0,0,0,0,576,0,25,601,1258
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1992,1,1,144,29,0,10,5,13,163,0,0,0,0,0,0,0,364,0,14,378,746
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1993,2,2,194,61,0,9,8,25,271,0,0,0,0,0,0,0,568,0,32,600,1261
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1994,2,2,184,31,0,10,5,20,169,0,0,0,0,0,0,0,419,0,34,453,968
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1995,2,2,89,33,0,5,8,12,206,0,0,0,0,0,0,0,353,0,30,383,865
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1996,2,2,175,79,0,12,16,7,290,0,0,0,0,0,0,0,579,0,28,607,1444
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1997,2,2,113,14,0,14,2,21,213,0,0,0,0,0,0,0,377,0,27,404,815
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1998,2,2,113,31,0,32,7,17,389,0,0,0,0,0,0,0,589,0,47,636,1321
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1999,1,1,137,16,0,8,2,12,133,0,0,0,0,0,0,0,308,0,8,316,726
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2000,1,1,44,38,0,6,4,7,141,0,0,0,0,0,0,0,240,0,8,248,495
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2001,2,2,153,25,0,13,6,22,273,0,0,0,0,0,0,0,492,0,34,526,1006
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2002,2,2,229,69,0,9,2,16,213,0,0,0,0,0,0,0,538,0,28,566,1175
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2003,2,2,306,86,0,14,6,13,138,0,0,0,0,0,0,0,563,0,21,584,1288
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2004,1,1,110,17,0,12,6,19,165,0,0,0,0,0,0,0,329,0,12,341,679
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2005,2,2,189,5,0,12,6,9,240,0,0,0,0,0,0,0,461,0,14,475,1408
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2006,2,2,216,33,0,18,2,22,181,0,0,0,0,0,0,0,472,0,34,506,1114
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2007,2,2,69,6,0,10,3,4,134,0,0,0,0,0,0,0,226,0,5,231,1053
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2008,2,2,130,5,0,6,2,5,245,0,0,0,0,0,0,0,393,0,22,415,1215
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2009,2,2,102,28,0,14,11,21,225,0,0,0,0,0,0,0,401,0,38,439,1415
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2010,1,1,43,18,0,7,5,9,188,0,0,0,0,0,0,0,270,0,15,285,685
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2011,2,2,57,6,0,27,5,10,275,0,0,0,0,0,0,0,380,0,28,408,1033
2,11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2012,2,2,69,15,0,22,4,10,206,0,0,0,0,0,0,0,326,0,25,351,862
