CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1990,B,1,0,B,0,0,2,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,2,92,134,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1991,B,1,0,B,0,3,10,311,9,1,3,48,0,0,2,0,0,0,0,0,3,0,1,9,0,0,0,0,400,0,20,420,629,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1991,C,1,0,C01,0,3,10,311,9,1,3,48,0,0,2,0,0,0,0,0,3,0,1,9,0,0,0,0,400,0,20,420,629,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1991,E,1,0,E01,0,0,0,65,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,70,0,0,70,104,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1993,B,1,0,B,0,7,24,181,7,2,1,10,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,237,0,6,243,434,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1994,B,1,0,B,0,1,1,84,2,1,1,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,101,0,1,102,151,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1995,B,1,0,B,0,4,6,275,8,1,3,23,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,1,329,0,10,339,546,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1996,B,1,0,B,0,6,11,184,8,10,3,39,0,0,1,0,0,0,0,0,2,0,1,1,2,1,1,0,270,0,9,279,491,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1997,B,1,0,B,0,5,8,199,2,5,2,6,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,233,0,3,236,474,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1998,B,1,0,B,0,0,12,146,4,4,7,36,0,0,0,2,26,0,1,0,0,0,0,1,2,1,0,0,242,0,29,271,288,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1998,E,1,0,E01,0,1,5,68,3,5,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,0,10,106,183,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,1999,B,1,0,B,0,1,1,84,2,1,1,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,101,0,1,102,306,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2000,B,1,0,B,0,2,11,161,0,2,0,27,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,0,211,0,11,222,355,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2001,B,1,0,B,0,0,0,156,2,6,1,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,190,0,3,193,341,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2002,B,1,0,B,0,4,7,292,7,7,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,331,0,6,337,517,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2003,B,1,0,B,0,0,4,124,0,3,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,141,0,7,148,493,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2004,B,1,0,B,0,1,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,122,0,2,124,206,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2005,B,1,0,B,0,1,0,125,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137,0,1,138,247,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2006,B,1,0,B,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,54,183,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2007,B,1,0,B,0,1,0,214,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224,0,5,229,422,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2008,B,1,0,B,0,2,6,124,12,6,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,11,208,364,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2009,B,1,0,B,0,1,2,72,0,0,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,83,0,2,85,214,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2010,B,1,0,B,0,1,7,171,8,3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,2,228,432,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2011,B,1,0,B,0,0,1,56,4,5,0,47,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,119,0,10,129,238,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2012,B,1,0,B,0,1,10,195,2,2,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,220,0,1,221,345,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2013,B,1,0,B,0,0,0,258,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,262,0,2,264,449,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2014,B,1,0,B,0,1,0,273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,5,280,472,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,52,QUECHULTENANGO,2014,C,1,0,C01,0,0,2,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,4,266,471,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2479,B,1,0,B,0,3,45,61,24,5,29,143,1,0,1,0,1,2,4,0,8,1,0,3,2,0,1,1,335,0,13,348,685,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2479,C,1,0,C01,0,1,52,44,35,9,15,122,5,0,1,0,4,1,11,1,2,0,0,3,7,1,1,2,317,0,18,335,685,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2479,C,2,0,C02,0,3,47,58,25,6,19,143,0,0,5,4,3,2,11,1,2,0,0,1,7,0,0,4,341,0,15,356,685,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2479,C,3,0,C03,0,8,56,63,19,4,23,143,1,0,11,0,0,0,3,0,7,0,0,2,5,1,1,1,348,0,25,373,684,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2480,B,1,0,B,0,7,36,65,17,6,22,205,1,0,6,1,0,1,10,0,3,0,0,3,8,1,1,1,394,0,5,399,588,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2480,C,1,0,C01,0,6,39,58,25,15,17,174,1,0,3,1,0,8,3,1,0,0,3,6,0,1,1,0,362,0,13,375,587,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2481,B,1,0,B,0,3,49,50,19,13,16,220,0,0,5,4,0,0,3,2,2,0,0,2,3,1,0,3,395,0,14,409,665,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2481,C,1,0,C01,0,1,37,62,15,10,4,156,1,0,4,0,1,1,13,4,4,0,0,4,8,1,1,2,329,0,18,347,664,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2481,C,2,0,C02,0,6,43,67,13,11,16,181,0,0,2,1,3,9,2,7,0,0,2,5,0,2,0,4,374,0,16,390,664,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2481,C,3,0,C03,0,5,53,70,13,20,17,177,0,0,5,1,2,4,6,2,3,1,0,2,5,3,1,5,395,0,11,406,664,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2481,C,4,0,C04,0,6,29,61,26,11,15,184,0,0,2,1,1,3,5,2,1,0,0,3,6,0,2,1,359,0,25,384,664,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2482,B,1,0,B,0,4,29,37,11,7,18,141,2,0,4,0,0,0,3,3,0,0,0,1,4,0,1,4,269,0,8,277,489,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2482,C,1,0,C01,0,5,36,53,15,5,9,126,1,0,2,3,0,2,3,0,3,0,0,2,2,1,3,1,272,0,10,282,488,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2483,B,1,0,B,0,10,33,60,6,4,12,115,0,0,2,0,1,0,7,0,1,0,0,0,6,1,0,3,261,1,7,269,404,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2483,C,1,0,C01,0,8,29,46,6,4,15,124,0,0,4,0,1,0,8,0,1,0,0,0,7,0,2,1,256,0,9,265,403,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2484,B,1,0,B,0,7,30,68,20,13,9,145,0,0,3,2,0,1,0,0,0,0,0,1,2,0,0,3,304,0,16,320,521,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2484,C,1,0,C01,0,4,29,61,14,9,17,161,0,0,4,0,1,1,8,1,4,0,0,2,0,0,1,1,318,0,13,331,520,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2484,SMR,1,0,SMR01,0,0,3,6,1,0,1,13,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,29,0,2,31,0,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2485,B,1,0,B,0,2,38,58,23,8,20,183,2,0,1,1,0,0,9,0,4,0,0,2,7,7,4,3,372,0,26,398,644,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2485,C,1,0,C01,0,4,46,59,26,8,17,121,2,0,9,0,2,0,8,1,8,0,0,2,4,2,1,1,321,1,17,339,644,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2485,C,2,0,C02,0,4,36,37,27,5,21,154,4,0,5,3,1,1,7,1,1,0,0,2,6,0,1,2,318,0,19,337,644,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2485,C,3,0,C03,0,3,39,49,12,7,20,138,1,0,5,3,0,1,7,0,3,0,0,2,3,0,2,2,297,0,14,311,644,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2486,B,1,0,B,0,11,49,62,9,10,12,132,0,0,3,0,0,1,10,2,3,0,0,3,4,0,0,2,313,1,10,324,530,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2486,C,1,0,C01,0,11,49,62,9,10,12,132,0,0,3,0,0,1,10,2,10,0,0,3,4,0,0,2,320,1,10,331,530,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2487,B,1,0,B,0,6,34,65,11,7,15,113,1,0,3,0,0,0,18,1,2,0,1,2,4,1,0,0,284,0,14,298,413,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2487,C,1,0,C01,0,4,21,62,14,6,14,109,0,0,2,1,0,2,12,2,1,0,0,0,2,0,0,0,252,0,14,266,412,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2488,B,1,0,B,0,11,46,71,18,9,14,177,0,0,3,2,0,0,6,1,5,0,1,3,2,1,2,1,373,1,20,394,674,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2488,C,1,0,C01,0,6,61,61,11,7,11,162,0,0,6,3,2,2,14,0,10,0,0,1,5,1,2,1,366,0,17,383,673,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2489,B,1,0,B,0,6,28,47,13,3,18,173,0,0,1,3,0,1,12,1,6,0,0,1,6,1,3,1,324,0,18,342,543,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2489,C,1,0,C01,0,9,48,39,20,6,20,164,1,0,3,0,2,0,24,2,7,0,0,0,3,2,2,1,353,0,16,369,543,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2490,B,1,0,B,0,10,50,64,12,6,11,147,1,0,3,2,1,1,12,1,7,0,0,0,9,0,0,4,341,0,12,353,565,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2490,C,1,0,C01,0,11,30,46,13,10,13,164,0,0,1,1,3,1,6,2,1,0,0,1,7,1,1,1,313,0,15,328,564,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2490,C,2,0,C02,0,5,26,41,13,9,14,132,0,0,1,1,1,1,5,2,5,1,0,2,9,1,1,3,273,1,23,297,564,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2491,B,1,0,B,0,13,30,58,141,8,24,14,2,0,2,1,0,2,6,1,6,0,0,1,6,0,2,3,320,0,16,336,512,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2491,C,1,0,C01,0,13,40,69,17,7,29,145,1,0,3,2,0,3,5,0,5,0,0,0,3,0,0,1,343,0,18,361,512,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,0,A,25,0,VA25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2492,B,1,0,B,0,3,90,55,20,6,17,124,1,0,1,0,3,1,3,1,1,0,0,2,4,0,0,0,332,0,26,358,623,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2492,C,1,0,C01,0,2,111,64,11,5,13,114,0,0,4,0,3,0,3,3,2,0,0,3,3,1,0,0,342,0,22,364,622,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2492,C,2,0,C02,0,5,106,58,10,5,9,149,0,0,2,0,1,0,2,0,4,0,0,0,6,0,0,0,357,0,22,379,622,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2493,B,1,0,B,0,6,81,33,11,4,16,121,1,0,2,1,2,0,4,0,1,1,1,4,5,1,0,0,295,0,23,318,597,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2493,C,1,0,C01,0,2,64,70,14,10,15,113,0,0,3,2,6,2,3,2,1,0,1,3,3,1,1,2,318,0,28,346,596,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2494,B,1,0,B,0,6,63,39,10,12,16,105,2,0,4,0,2,1,3,1,5,0,0,2,3,0,0,2,276,1,14,291,531,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2494,C,1,0,C01,0,8,71,48,9,7,10,96,0,0,3,0,1,0,8,3,4,1,0,2,4,2,0,0,277,0,22,299,530,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2494,C,2,0,C02,0,2,70,45,10,12,11,97,0,0,4,2,0,2,3,1,2,1,0,4,3,0,0,1,270,1,16,287,530,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2495,B,1,0,B,0,5,119,50,19,13,0,112,0,0,4,0,0,1,3,0,7,1,0,3,7,0,0,0,344,0,34,378,716,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2496,B,1,0,B,0,5,81,25,14,11,10,135,0,0,0,4,0,2,6,3,1,3,0,1,9,2,1,1,314,0,27,341,667,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2497,B,1,0,B,0,1,30,22,22,8,3,129,1,0,0,3,0,0,1,0,6,0,1,0,3,1,0,2,233,0,13,246,551,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2497,C,1,0,C01,0,5,44,37,28,9,8,116,1,0,1,2,0,1,2,0,1,1,0,3,3,1,0,6,269,0,22,291,551,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2499,B,1,0,B,0,7,58,62,60,8,12,118,1,0,1,4,0,1,2,1,3,0,0,2,0,2,2,3,347,0,13,360,636,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2500,B,1,0,B,0,2,37,21,8,5,4,29,0,0,1,1,0,0,2,1,3,0,1,1,0,0,0,0,116,0,8,124,160,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2501,B,1,0,B,0,2,51,33,14,3,0,41,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,150,0,9,159,322,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2502,B,1,0,B,0,4,28,48,15,7,6,69,0,0,0,0,0,0,1,2,5,0,0,1,0,4,1,0,191,0,9,200,322,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2503,B,1,0,B,0,3,27,46,16,9,0,39,0,0,0,0,2,2,0,2,0,0,0,2,1,0,0,1,150,0,10,160,442,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2504,B,1,0,B,0,6,80,19,16,4,0,90,0,0,1,1,0,2,7,1,0,0,1,0,2,2,2,1,235,0,19,254,681,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2504,C,1,0,C01,0,4,71,28,19,13,3,77,1,0,0,5,3,1,8,1,6,2,1,0,2,2,0,2,249,0,32,281,680,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2505,B,1,0,B,0,3,52,9,21,12,4,50,1,0,1,2,0,2,1,0,0,1,0,1,4,0,0,0,164,0,20,184,596,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2505,C,1,0,C01,0,5,63,17,21,15,3,43,2,0,0,0,1,1,0,1,2,0,0,1,3,1,0,0,179,0,31,210,596,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2506,B,1,0,B,0,4,42,35,16,8,6,60,0,0,1,1,0,0,4,1,4,0,0,2,0,0,0,1,185,0,17,202,373,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2507,B,1,0,B,0,14,42,109,12,10,4,66,0,0,0,1,2,0,10,1,1,0,0,2,2,1,0,1,278,0,20,298,529,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2508,B,1,0,B,0,2,36,28,24,8,3,67,0,0,0,1,9,0,1,1,1,0,0,3,2,0,2,0,188,0,12,200,402,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,62,TIXTLA DE GUERRERO,2508,C,1,0,C01,0,5,48,27,27,3,4,26,0,0,0,1,8,1,2,0,5,0,0,2,1,1,0,0,161,0,15,176,402,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2752,B,1,0,B,0,16,64,77,16,22,6,126,1,0,0,3,6,1,2,2,3,0,1,1,5,4,0,0,356,0,26,382,614,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2752,C,1,0,C01,0,19,84,80,7,20,6,118,1,0,1,0,1,1,1,0,1,2,0,4,0,0,0,2,348,0,36,384,614,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2752,C,2,0,C02,0,29,72,92,11,21,5,135,0,0,0,2,2,0,3,2,0,1,0,1,2,0,0,0,378,0,24,402,614,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2753,B,1,0,B,0,26,63,79,12,24,5,117,0,0,0,2,3,1,5,3,1,1,1,0,0,0,0,0,343,1,17,361,536,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2753,C,1,0,C01,0,26,73,81,12,20,7,101,1,0,0,4,0,3,3,2,0,0,0,0,1,0,0,3,337,0,12,349,536,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2753,C,2,0,C02,0,38,67,57,9,22,4,135,0,0,0,1,0,0,2,0,0,1,0,0,3,0,1,0,340,0,21,361,536,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2754,B,1,0,B,0,27,75,74,7,12,5,111,0,0,0,0,0,1,2,1,2,2,0,3,2,2,0,1,327,0,22,349,536,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2754,C,1,0,C01,0,28,89,73,9,13,8,103,0,0,2,3,0,2,6,2,0,0,1,1,0,0,0,0,340,0,11,351,536,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2754,C,2,0,C02,0,47,74,62,11,24,7,113,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,345,0,32,377,536,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2755,B,1,0,B,0,2,23,68,15,9,1,80,1,0,0,1,0,2,2,0,0,0,0,0,2,0,1,1,208,0,16,224,391,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2757,B,1,0,B,0,2,63,5,4,1,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109,0,12,121,206,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2758,B,1,0,B,0,2,49,48,3,3,3,75,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,186,0,13,199,302,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2759,B,1,0,B,0,47,105,105,12,6,2,44,2,0,0,1,0,0,3,1,1,1,3,1,0,0,0,1,335,0,23,358,635,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2759,C,1,0,C01,0,26,96,119,7,4,2,51,0,0,3,0,0,0,0,1,1,1,3,1,0,2,0,0,317,0,29,346,635,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2759,E,1,0,E01,0,6,85,19,2,3,0,16,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,135,0,1,136,203,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2760,B,1,0,B,0,2,69,22,0,3,1,27,0,0,0,1,0,0,0,0,4,1,0,2,0,0,0,1,133,0,2,135,227,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2761,B,1,0,B,0,3,26,237,11,0,2,18,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,301,0,15,316,515,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2762,B,1,0,B,0,1,64,22,4,4,0,37,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,138,0,4,142,222,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2763,B,1,0,B,0,5,77,121,2,3,1,40,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,256,0,14,270,452,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2763,C,1,0,C01,0,7,71,131,6,6,3,23,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,252,0,12,264,452,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2764,B,1,0,B,0,10,147,69,9,7,6,81,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,333,0,26,359,565,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2765,B,1,0,B,0,7,68,46,4,0,1,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,156,0,12,168,260,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2766,B,1,0,B,0,32,232,43,15,17,3,134,0,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,485,0,19,504,717,GRUPO DE RECUENTO,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2767,B,1,0,B,0,3,69,45,11,5,3,21,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,162,0,7,169,270,ACTA CASILLA,,,
4,12,GUERRERO,24,TIXTLA,75,ZITLALA,2768,B,1,0,B,0,6,57,132,8,4,2,131,0,0,0,1,0,1,3,2,0,0,0,0,3,1,1,1,353,0,20,373,576,ACTA CASILLA,,,
