CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,20,TEAPA,16,TEAPA,1081,C,2,0,C02,0,2,2,11,11,84,33,134,3,0,1,4,0,285,0,8,293,553,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1081_C02.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,B,1,0,B,0,2,7,0,14,85,14,233,0,0,0,0,0,355,0,23,378,661,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1082_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,C,1,0,C01,0,3,2,2,7,78,29,266,2,0,0,2,0,391,0,17,408,661,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1082_C01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,C,2,0,C02,0,2,2,2,4,140,50,185,0,0,0,0,0,385,0,30,415,661,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1082_C02.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,C,3,0,C03,0,0,0,6,0,0,22,0,355,0,0,0,17,400,0,26,426,660,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1082_C03.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,C,4,0,C04,0,2,1,6,12,102,24,259,4,0,1,3,0,414,0,15,429,660,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1082_C04.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,C,5,0,C05,0,1,4,3,14,81,34,267,0,0,0,0,0,404,0,22,426,660,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1082_C05.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1083,B,1,0,B,0,2,2,3,16,55,18,197,6,0,0,0,0,299,0,10,309,616,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1083_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1083,C,1,0,C01,0,3,6,5,17,69,36,138,0,0,0,0,0,274,0,25,299,616,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1083_C01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1083,C,2,0,C02,0,4,6,1,11,44,18,160,4,0,3,6,1,258,1,7,266,616,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1083_C02.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1083,C,3,0,C03,0,2,2,2,7,70,22,177,3,2,1,5,0,293,0,7,300,615,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1083_C03.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1084,B,1,0,B,0,1,3,1,9,51,22,140,0,0,0,0,0,227,0,0,227,443,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1084_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1084,C,1,0,C01,0,1,4,4,11,34,20,150,0,0,0,7,0,231,0,18,249,442,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1084_C01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1085,B,1,0,B,0,1,7,8,3,54,20,91,1,0,2,3,0,190,0,6,196,323,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1085_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1086,B,1,0,B,0,0,9,8,6,46,14,124,5,2,2,0,0,216,0,11,227,429,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1086_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1086,C,1,0,C01,0,0,4,1,8,55,25,127,0,0,1,2,0,223,0,13,236,429,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1086_C01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1087,B,1,0,B,0,3,4,9,8,81,16,146,5,1,1,3,0,277,0,21,298,524,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1087_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1088,B,1,0,B,0,3,11,3,10,73,20,257,0,0,0,0,0,377,0,6,383,718,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1088_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1088,C,1,0,C01,0,3,3,4,8,84,23,258,5,1,1,3,0,393,0,18,411,718,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1088_C01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1088,C,2,0,C02,0,3,5,9,19,72,15,277,0,0,0,0,1,401,0,16,417,718,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1088_C02.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1088,C,3,0,C03,0,1,7,4,10,89,16,254,0,0,1,1,0,383,1,17,401,717,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1088_C03.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1180,B,1,0,B,0,3,6,18,13,30,26,210,15,0,0,0,4,325,0,0,325,652,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1180_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1180,C,1,0,C01,0,5,9,4,14,37,27,238,9,1,3,1,1,349,0,9,358,651,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1180_C01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1180,C,2,0,C02,0,4,5,7,13,43,24,217,9,2,2,5,0,331,0,11,342,651,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1180_C02.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1180,S,1,0,S01,0,12,11,13,11,25,16,324,8,0,0,1,2,423,0,12,435,0,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1180_SMR01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1181,B,1,0,B,0,11,10,12,12,45,25,218,0,0,0,0,2,335,0,11,346,614,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1181_B.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1181,C,1,0,C01,0,5,10,5,15,51,26,181,10,0,0,0,0,303,0,16,319,614,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1181_C01.jpg
3,27,TABASCO,20,TEAPA,16,TEAPA,1181,C,2,0,C02,0,8,8,9,11,40,29,187,0,0,0,0,0,292,0,4,296,614,Acta casilla,,,http://iepct.mx/computos/2024/GUB/20/acta_casilla_consejo/GUB_1181_C02.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,1,B,1,0,B,0,10,8,46,18,37,15,246,8,1,5,0,0,394,0,19,413,750,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0001_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,1,C,1,0,C01,0,2,3,58,14,28,19,248,11,1,1,3,0,388,0,16,404,749,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0001_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,1,C,2,0,C02,0,10,6,38,10,28,14,245,5,0,0,4,0,360,0,22,382,749,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0001_C02.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,1,C,3,0,C03,0,4,4,45,15,30,26,273,4,0,3,1,1,406,0,8,414,749,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0001_C03.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,2,B,1,0,B,0,4,7,45,14,28,16,279,10,1,6,3,1,414,0,15,429,714,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0002_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,2,C,1,0,C01,0,16,8,41,16,23,20,276,11,0,2,2,1,416,0,15,431,713,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0002_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,2,C,2,0,C02,0,4,2,45,29,27,19,274,11,0,0,0,0,411,0,9,420,713,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0002_C02.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,3,B,1,0,B,0,4,10,46,14,23,20,238,6,0,2,4,0,367,0,7,374,567,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0003_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,3,C,1,0,C01,0,11,5,33,12,22,18,235,1,0,0,3,1,341,0,9,350,566,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0003_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,4,B,1,0,B,0,5,6,47,9,26,12,225,5,1,2,4,2,344,2,6,352,561,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0004_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,4,C,1,0,C01,0,2,9,47,19,15,16,217,11,2,2,3,1,344,0,7,351,560,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0004_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,5,B,1,0,B,0,8,5,37,15,34,17,231,8,1,1,1,0,358,0,7,365,587,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0005_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,5,C,1,0,C01,0,4,2,54,12,25,19,214,8,0,4,5,0,347,0,8,355,587,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0005_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,5,C,2,0,C02,0,3,5,27,12,33,12,249,11,2,1,4,2,361,0,17,378,586,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,6,B,1,0,B,0,20,12,40,19,25,14,299,13,1,2,1,4,450,0,19,469,745,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0006_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,6,S,1,0,S01,0,6,6,35,17,26,18,297,4,0,1,1,1,412,0,6,418,0,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0006_SMR01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,7,B,1,0,B,0,8,6,41,17,23,12,285,13,0,5,0,0,410,0,12,422,620,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0007_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,7,C,1,0,C01,0,2,4,59,13,14,11,300,5,0,0,0,0,408,0,16,424,620,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0007_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,8,B,1,0,B,0,1,0,13,19,22,26,279,12,0,0,1,0,373,1,24,398,665,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0008_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,8,C,1,0,C01,0,3,3,17,26,25,28,254,8,0,13,2,0,379,0,23,402,664,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0008_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,9,B,1,0,B,0,1,4,13,28,23,11,348,8,1,6,2,1,446,0,19,465,719,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0009_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,9,C,1,0,C01,0,4,0,16,21,23,12,292,14,0,10,1,0,393,0,28,421,718,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0009_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,10,B,1,0,B,0,0,1,10,11,5,7,128,2,0,0,1,0,165,0,7,172,242,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0010_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,11,B,1,0,B,0,4,1,8,24,8,8,304,2,2,3,0,1,365,0,17,382,570,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0011_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,12,B,1,0,B,0,3,1,15,11,114,7,253,2,3,2,5,0,416,0,10,426,653,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0012_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,13,B,1,0,B,0,4,4,29,18,13,14,212,7,3,1,0,0,305,0,26,331,565,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0013_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,13,C,1,0,C01,0,2,2,23,16,11,13,232,5,1,3,4,0,312,0,14,326,565,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0013_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,14,B,1,0,B,0,2,4,18,17,14,9,157,5,0,2,3,0,231,0,15,246,378,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0014_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,14,C,1,0,C01,0,5,1,11,10,5,13,181,3,0,0,1,0,230,0,7,237,377,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0014_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,15,B,1,0,B,0,2,6,12,10,7,8,172,5,0,0,1,0,223,3,10,236,382,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0015_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,15,C,1,0,C01,0,5,6,20,7,9,11,184,4,1,2,1,0,250,0,11,261,382,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0015_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,16,B,1,0,B,0,2,5,19,16,6,9,177,0,0,3,1,0,238,0,8,246,388,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0016_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,16,C,1,0,C01,0,5,6,24,13,5,10,41,2,1,3,0,0,110,0,6,116,387,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0016_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,17,B,1,0,B,0,5,4,12,21,7,16,194,4,0,1,0,0,264,2,13,279,443,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0017_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,17,C,1,0,C01,0,6,2,22,12,24,7,200,3,3,0,0,0,279,0,13,292,443,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0017_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,18,B,1,0,B,0,5,3,9,21,22,13,287,13,1,6,2,0,382,3,17,402,578,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0018_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,18,C,1,0,C01,0,1,0,9,25,25,10,238,11,2,9,2,0,332,0,17,349,577,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0018_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,19,B,1,0,B,0,2,2,9,8,15,4,115,5,2,3,1,0,166,0,7,173,304,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0019_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,20,B,1,0,B,0,2,6,25,39,26,11,338,4,0,5,3,0,459,0,27,486,706,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0020_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,21,B,1,0,B,0,9,4,10,10,10,10,11,140,8,0,1,3,216,0,5,221,318,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0021_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,22,B,1,0,B,0,5,1,16,20,45,5,168,1,0,5,0,1,267,0,10,277,426,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0022_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,22,C,1,0,C01,0,4,2,14,9,43,7,173,4,1,0,3,1,261,0,18,279,426,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0022_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,23,B,1,0,B,0,3,0,8,16,50,14,209,3,3,1,0,0,307,0,17,324,427,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0023_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,23,E,1,0,E01,0,1,0,2,11,35,6,305,6,1,4,3,0,374,0,19,393,537,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0023_E01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,24,B,1,0,B,0,2,1,11,18,20,10,326,6,2,1,1,0,398,0,8,406,666,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,24,C,1,0,C01,0,1,2,4,15,24,15,341,3,0,5,5,0,415,0,9,424,666,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0024_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,24,C,2,0,C02,0,1,2,4,15,24,15,341,3,0,5,5,0,415,0,9,424,666,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0024_C02.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,25,B,1,0,B,0,4,1,14,14,33,5,192,0,0,0,0,0,263,0,19,282,446,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0025_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,25,C,1,0,C01,0,4,5,24,16,31,8,185,9,1,3,1,0,287,2,8,297,446,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0025_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,27,B,1,0,B,0,3,11,23,10,7,27,175,3,1,0,2,1,263,0,18,281,467,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0027_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,28,B,1,0,B,0,2,3,14,13,6,12,184,7,2,1,0,1,245,0,21,266,433,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0028_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,28,C,1,0,C01,0,1,2,26,17,11,11,156,0,0,4,1,0,229,0,19,248,432,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0028_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,29,B,1,0,B,0,0,2,5,7,31,29,365,7,1,2,3,0,452,0,17,469,687,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,30,B,1,0,B,0,2,3,19,22,15,11,223,11,0,4,4,0,314,0,15,329,541,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0030_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,30,C,1,0,C01,0,3,3,20,15,19,11,229,11,1,34,4,0,350,0,19,369,540,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,30,E,1,0,E01,0,1,3,7,2,4,3,81,0,0,0,1,0,102,0,6,108,123,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,31,B,1,0,B,0,1,2,6,10,6,8,90,2,1,1,1,0,128,0,6,134,204,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0031_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,32,B,1,0,B,0,6,6,23,13,18,5,14,7,2,2,2,0,98,0,18,116,314,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0032_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,33,B,1,0,B,0,1,0,11,3,18,4,204,7,0,2,2,0,252,0,5,257,358,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0033_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,34,B,1,0,B,0,0,4,17,11,6,1,173,3,0,2,0,0,217,0,9,226,397,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0034_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,35,B,1,0,B,0,1,3,15,11,24,16,306,8,1,3,1,1,390,0,18,408,566,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,35,C,1,0,C01,0,3,3,16,19,35,14,288,4,0,4,1,0,387,0,0,387,565,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0035_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,36,B,1,0,B,0,2,0,20,51,27,56,353,0,0,0,0,0,509,0,17,526,718,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0036_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,37,B,1,0,B,0,4,4,38,7,14,15,349,9,6,6,1,0,453,0,13,466,660,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0037_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,37,C,1,0,C01,0,4,3,23,20,13,14,385,10,0,4,0,0,476,0,11,487,660,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0037_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,38,B,1,0,B,0,0,0,23,10,14,33,271,8,0,1,0,0,360,0,6,366,503,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0038_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,38,E,1,0,E01,0,3,1,13,12,4,18,230,3,0,2,2,0,288,0,8,296,393,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,39,B,1,0,B,0,4,3,6,14,15,7,190,6,1,2,3,0,251,0,16,267,424,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,39,C,1,0,C01,0,2,3,4,4,3,3,141,7,62,19,6,0,254,0,13,267,423,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0039_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,40,B,1,0,B,0,4,1,15,18,8,9,255,3,0,2,1,0,316,1,6,323,446,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0040_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,40,C,1,0,C01,0,1,1,11,14,10,10,237,3,0,2,2,0,291,0,11,302,446,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0040_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,41,B,1,0,B,0,3,7,9,12,11,14,270,13,2,2,2,0,345,0,0,345,533,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,41,C,1,0,C01,0,4,7,4,20,16,16,266,4,3,7,3,0,350,0,21,371,533,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/21/acta_recuento/GRUPO01.pdf
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,42,B,1,0,B,0,2,1,11,6,16,18,195,1,0,0,0,0,250,0,19,269,445,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0042_B.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,42,C,1,0,C01,0,5,2,18,11,13,20,416,6,0,5,2,0,498,2,25,525,444,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0042_C01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,42,E,1,0,E01,0,5,2,18,11,13,20,416,6,0,5,2,0,498,2,25,525,743,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0042_E01.jpg
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,42,E,2,0,E02,0,0,1,14,7,23,8,184,7,0,0,0,0,244,0,15,259,376,Acta casilla,,,http://iepct.mx/computos/2024/GUB/21/acta_casilla_consejo/GUB_0042_E02.jpg
