CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN_PRI_PRD_PRS_PHBCS,MORENA_PT_PVEM_NABCS,MC,FXMBCS,MLBCS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,525,C,3,0,C03,0,227,132,26,24,16,425,0,6,431,725,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,526,B,1,0,B,0,139,94,19,18,9,279,3,8,290,501,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,526,C,1,0,C01,0,161,89,17,14,10,291,1,3,295,501,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,527,B,1,0,B,0,171,121,24,23,18,357,0,11,368,690,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,527,C,1,0,C01,0,186,102,19,20,16,343,0,9,352,690,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,528,B,1,0,B,0,51,71,7,2,3,134,0,7,141,255,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,529,B,1,0,B,0,152,128,8,17,4,309,0,8,317,606,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,530,B,1,0,B,0,78,106,11,12,7,214,0,6,220,426,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,530,C,1,0,C01,0,80,97,9,13,11,210,1,7,218,426,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,531,B,1,0,B,0,197,161,10,46,13,427,1,22,450,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,531,C,1,0,C01,0,54,58,9,15,6,142,0,17,159,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,531,C,2,0,C02,0,133,111,11,30,13,298,1,15,314,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,532,B,1,0,B,0,153,162,19,23,6,363,0,14,377,734,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,533,B,1,0,B,0,90,94,12,9,6,211,0,6,217,450,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,534,B,1,0,B,0,80,155,13,15,14,277,0,12,289,603,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,535,B,1,0,B,0,139,150,13,26,11,339,1,19,359,744,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,535,C,1,0,C01,0,132,145,13,26,12,328,1,18,347,744,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,536,B,1,0,B,0,127,136,20,21,7,311,1,12,324,665,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,536,C,1,0,C01,0,102,122,17,26,9,276,1,13,290,664,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,536,C,2,0,C02,0,126,102,16,37,14,295,0,21,316,664,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,537,B,1,0,B,0,91,198,27,20,11,347,3,11,361,716,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,537,C,1,0,C01,0,89,200,24,20,15,348,0,9,357,716,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,537,C,2,0,C02,0,86,215,21,33,12,367,1,9,377,716,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,538,B,1,0,B,0,90,234,11,18,12,365,1,8,374,714,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,538,C,1,0,C01,0,95,230,25,24,14,388,0,8,396,714,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,538,C,2,0,C02,0,81,233,18,18,9,359,0,4,363,714,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,539,B,1,0,B,0,71,205,14,11,11,312,0,14,326,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,539,C,1,0,C01,0,58,187,11,11,8,275,0,5,280,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,539,C,2,0,C02,0,67,197,13,14,13,304,0,9,313,639,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,540,B,1,0,B,0,62,189,13,25,9,298,0,20,318,621,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,540,C,1,0,C01,0,65,212,11,18,6,312,0,10,322,620,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,540,C,2,0,C02,0,70,194,19,22,10,315,0,7,322,620,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,541,B,1,0,B,0,58,195,14,26,14,307,0,13,320,620,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,541,C,1,0,C01,0,64,193,19,28,14,318,0,12,330,620,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,541,C,2,0,C02,0,59,175,11,17,18,280,0,14,294,619,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,542,B,1,0,B,0,163,187,29,8,12,399,2,11,412,733,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,543,B,1,0,B,0,71,151,15,6,3,246,0,16,262,598,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,543,C,1,0,C01,0,61,143,8,2,3,217,0,15,232,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,543,C,2,0,C02,0,70,177,10,3,5,265,1,6,272,597,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,543,C,3,0,C03,0,65,161,14,4,6,250,0,19,269,597,Grupo de recuento,,,
