CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_NAY,PAN_PRI,PAN_NAY,PRI_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,31,YUCATAN,11,TECOH,15,CUZAMA,67,C,1,0,C01,0,157,24,0,8,122,9,183,60,2,3,0,0,3,3,1,2,577,0,24,601,702,ACTA DE CASILLA,,,
3,31,YUCATAN,11,TECOH,15,CUZAMA,68,B,1,0,B,0,145,24,5,15,112,16,172,61,1,0,2,1,4,4,0,2,564,0,18,582,682,ACTA DE CASILLA,,,
3,31,YUCATAN,11,TECOH,15,CUZAMA,68,C,1,0,C01,0,171,28,2,21,97,11,164,48,0,1,0,1,3,2,0,5,554,0,16,570,681,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,11,TECOH,15,CUZAMA,68,C,2,0,C02,0,198,21,2,19,105,7,190,0,0,0,0,0,5,0,0,3,550,0,0,550,681,ACTA DE CASILLA,,,
3,31,YUCATAN,11,TECOH,15,CUZAMA,69,B,1,0,B,0,261,12,3,25,74,12,129,46,0,0,0,0,0,0,0,0,562,0,10,572,696,ACTA DE CASILLA,,,
3,31,YUCATAN,20,TEKAX,16,CHACSINKIN,70,B,1,0,B,0,68,249,0,6,0,3,198,0,0,3,0,0,0,0,0,0,527,0,12,539,614,ACTA DE CASILLA,,,
3,31,YUCATAN,20,TEKAX,16,CHACSINKIN,70,C,1,0,C01,0,110,229,1,4,9,1,209,0,0,1,0,0,0,0,1,0,565,0,6,571,614,ACTA DE CASILLA,,,
3,31,YUCATAN,20,TEKAX,16,CHACSINKIN,70,C,2,0,C02,0,78,222,0,13,7,2,226,0,0,0,0,0,0,0,1,2,551,0,10,561,614,ACTA DE CASILLA,,,
3,31,YUCATAN,20,TEKAX,16,CHACSINKIN,70,C,3,0,C03,0,90,289,1,6,10,2,162,0,1,0,0,0,0,0,1,0,562,0,5,567,613,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,71,B,1,0,B,0,302,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,529,0,0,529,581,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,71,C,1,0,C01,0,297,18,1,7,6,3,182,1,2,6,0,0,5,0,0,1,529,0,5,534,580,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,71,E,1,0,E01,0,106,4,0,2,1,1,59,0,0,0,0,0,0,0,0,0,173,0,1,174,180,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,71,E,2,0,E02,0,124,5,0,1,3,1,119,0,0,0,0,0,0,0,0,0,253,0,2,255,269,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,72,B,1,0,B,0,218,5,1,7,4,2,193,1,0,2,0,0,2,0,5,0,440,0,3,443,475,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,72,C,1,0,C01,0,234,6,0,6,7,0,161,0,0,3,0,0,4,0,5,0,426,0,5,431,475,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,73,B,1,0,B,0,331,38,2,1,0,2,234,2,1,7,0,0,0,0,1,0,619,0,12,631,662,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,74,B,1,0,B,0,361,52,0,6,11,1,176,0,0,3,0,0,5,0,0,0,615,0,1,616,676,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,18,CHAPAB,75,B,1,0,B,0,111,0,0,1,1,7,251,1,0,0,0,0,4,0,0,0,376,0,13,389,512,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,18,CHAPAB,75,C,1,0,C01,0,103,60,0,0,0,0,277,0,0,0,0,0,0,0,0,0,440,0,0,440,511,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,18,CHAPAB,76,B,1,0,B,0,150,72,2,13,20,10,245,2,0,0,0,0,3,0,0,0,517,0,12,529,649,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,18,CHAPAB,76,C,1,0,C01,0,149,73,1,13,21,10,242,2,0,0,0,0,3,0,0,2,516,0,3,519,649,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,21,TICUL,18,CHAPAB,77,B,1,0,B,0,108,107,0,7,16,8,173,1,0,0,0,0,1,0,0,0,421,0,3,424,450,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,18,CHAPAB,77,C,1,0,C01,0,93,76,1,7,13,6,220,0,0,1,0,0,1,2,1,0,421,0,3,424,450,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,78,B,1,0,B,0,290,16,5,4,6,14,271,1,0,0,1,0,0,0,0,0,608,0,0,608,747,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,78,C,1,0,C01,0,285,7,3,6,10,11,266,0,0,1,0,0,3,0,0,0,592,0,0,592,747,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,78,C,2,0,C02,0,280,11,2,3,13,12,279,0,0,0,0,0,3,2,1,4,610,0,5,615,747,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,78,C,3,0,C03,0,311,10,5,5,8,9,261,2,0,1,0,0,4,0,0,2,618,0,9,627,747,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,78,C,4,0,C04,0,322,12,5,6,12,0,230,4,0,0,0,0,0,0,0,1,592,0,4,596,747,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,79,B,1,0,B,0,219,9,5,3,7,7,212,0,0,0,0,0,0,0,0,0,462,0,9,471,570,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,79,C,1,0,C01,0,188,27,4,6,14,6,218,0,0,2,0,0,6,0,1,0,472,0,6,478,570,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,79,C,2,0,C02,0,216,8,4,3,8,6,237,3,0,0,0,0,0,0,0,1,486,0,5,491,569,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,79,C,3,0,C03,0,207,15,5,3,10,10,207,0,0,1,0,0,5,1,0,2,466,0,11,477,569,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,80,B,1,0,B,0,255,0,3,0,0,4,243,0,0,0,0,0,0,0,0,0,505,0,7,512,574,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,80,C,1,0,C01,0,0,0,2,0,0,3,0,0,254,0,0,0,222,0,0,0,481,0,5,486,573,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,80,C,2,0,C02,0,239,12,3,2,11,4,207,0,0,1,0,0,1,0,0,0,480,0,8,488,573,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,80,C,3,0,C03,0,237,0,2,0,0,5,246,0,0,0,0,0,0,0,0,0,490,0,4,494,573,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,82,B,1,0,B,0,262,4,1,1,10,7,207,2,0,0,0,0,3,0,0,0,497,0,13,510,571,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,82,C,1,0,C01,0,263,5,5,3,14,8,167,0,0,0,0,0,2,0,0,0,467,0,13,480,571,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,82,E,1,0,E01,0,282,4,1,1,5,5,270,2,0,0,1,0,0,1,0,0,572,0,5,577,622,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,83,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,83,C,1,0,C01,0,184,31,0,6,11,7,277,5,0,0,0,0,3,0,3,1,528,0,2,530,734,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,83,C,2,0,C02,0,170,13,6,4,13,6,318,0,1,0,0,0,1,0,1,0,533,0,0,533,733,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,84,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,84,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,84,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,85,B,1,0,B,0,305,15,5,8,13,6,187,3,0,0,2,0,0,0,0,0,544,0,4,548,665,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,86,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,86,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,86,C,2,0,C02,0,203,2,2,8,7,3,230,0,0,0,0,0,3,0,0,0,458,0,13,471,508,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,86,E,1,0,E01,0,328,7,4,3,5,11,282,1,2,1,0,0,0,0,0,0,644,0,3,647,706,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,86,E,2,0,E02,0,187,10,2,1,7,5,227,1,0,0,0,0,0,0,0,0,440,0,6,446,474,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,87,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,88,B,1,0,B,0,313,0,0,2,6,5,260,1,0,0,0,0,0,0,0,1,588,0,1,589,633,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,88,C,1,0,C01,0,301,7,1,3,11,1,212,0,0,1,0,0,0,2,0,0,539,0,6,545,633,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,88,C,2,0,C02,0,301,2,2,3,8,6,210,0,0,0,0,0,0,0,0,0,532,0,5,537,632,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,89,B,1,0,B,0,359,6,2,3,13,9,179,1,0,0,0,0,0,0,0,0,572,0,6,578,667,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,89,C,1,0,C01,0,305,12,3,4,11,8,207,3,0,0,1,0,4,1,2,1,562,0,10,572,667,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,89,C,2,0,C02,0,305,12,3,4,11,8,207,3,0,0,1,0,4,1,2,1,562,0,10,572,666,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,90,B,1,0,B,0,198,9,1,3,5,0,131,0,0,0,0,0,0,0,0,0,347,0,3,350,441,ACTA DE CASILLA,,,
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,90,C,1,0,C01,0,217,4,1,1,4,2,153,0,0,0,0,0,0,0,0,0,382,0,0,382,440,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,91,B,1,0,B,0,216,12,0,8,7,6,237,0,0,3,1,0,2,2,1,1,496,0,11,507,580,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,91,C,1,0,C01,0,202,8,1,20,11,11,211,0,2,5,0,0,7,0,3,1,482,1,14,497,580,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,91,C,2,0,C02,0,240,5,3,5,6,11,205,0,0,2,0,0,8,1,1,5,492,0,6,498,580,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,91,C,3,0,C03,0,240,12,4,9,10,11,200,0,2,1,0,0,3,1,0,1,494,0,3,497,579,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,92,B,1,0,B,0,296,9,2,13,14,14,272,0,1,2,0,0,10,0,1,3,637,0,17,654,747,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,92,C,1,0,C01,0,270,11,1,6,7,15,336,1,1,2,0,0,6,0,5,5,666,0,8,674,747,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,93,B,1,0,B,0,114,138,1,38,11,6,150,0,0,3,0,0,4,1,0,0,466,0,1,467,584,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,93,C,1,0,C01,0,135,118,1,49,10,1,190,0,0,0,0,0,0,0,0,0,504,0,6,510,584,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,93,C,2,0,C02,0,94,118,0,50,13,3,206,0,0,1,0,0,3,1,1,1,491,0,8,499,583,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,94,B,1,0,B,0,136,102,1,39,11,2,171,1,1,0,0,0,3,0,0,0,467,0,0,467,605,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,94,C,1,0,C01,0,126,124,2,57,20,1,164,1,0,0,0,0,0,0,0,1,496,0,0,496,605,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,94,C,2,0,C02,0,112,131,0,69,6,3,171,0,2,1,1,1,1,2,0,2,502,0,12,514,605,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,95,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,95,C,1,0,C01,0,119,148,1,48,6,4,254,2,0,0,0,1,3,3,3,1,593,0,18,611,683,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,96,B,1,0,B,0,102,251,0,274,3,0,60,0,0,1,0,0,1,0,0,0,692,0,0,692,732,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,96,E,1,0,E01,0,6,98,0,100,1,0,9,0,0,0,0,0,0,0,0,0,214,0,0,214,219,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,97,B,1,0,B,0,99,130,0,119,2,2,63,3,0,0,0,0,0,0,0,0,418,0,1,419,474,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,98,B,1,0,B,0,20,164,0,63,6,0,77,1,0,0,0,0,0,0,0,0,331,0,7,338,360,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,98,E,1,0,E01,0,26,85,1,71,9,1,65,1,0,1,0,0,0,0,0,0,260,0,5,265,272,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,99,B,1,0,B,0,49,201,0,2,7,0,279,0,0,2,0,0,2,0,0,1,543,0,5,548,588,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,99,C,1,0,C01,0,40,242,0,3,3,3,254,0,0,1,0,0,0,0,0,0,546,0,7,553,588,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,99,C,2,0,C02,0,38,241,0,2,2,3,270,1,1,0,0,0,0,0,1,0,559,0,7,566,588,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,99,C,3,0,C03,0,37,238,2,4,3,0,265,0,0,2,0,0,3,0,0,0,554,0,0,554,588,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,101,B,1,0,B,0,11,89,0,4,4,0,244,0,0,2,0,0,1,0,0,1,356,0,3,359,388,ACTA DE CASILLA,,,
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,102,B,1,0,B,0,37,295,0,2,2,2,326,0,0,1,0,0,0,0,0,0,665,0,6,671,717,ACTA DE CASILLA,,,
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,103,B,1,0,B,0,71,178,0,22,19,12,221,1,1,1,0,0,6,1,0,0,533,0,11,544,627,ACTA DE CASILLA,,,
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,103,C,1,0,C01,0,98,166,4,13,17,10,221,2,1,0,1,0,6,1,0,1,541,0,9,550,627,ACTA DE CASILLA,,,
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,104,B,1,0,B,0,88,138,2,14,17,5,209,0,0,2,0,0,7,0,0,1,483,0,12,495,561,ACTA DE CASILLA,,,
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,104,C,1,0,C01,0,103,157,0,14,17,10,189,1,1,2,0,0,6,0,3,0,503,0,6,509,560,ACTA DE CASILLA,,,
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,105,B,1,0,B,0,70,154,1,24,13,16,289,1,0,2,0,0,12,1,2,0,585,0,8,593,746,ACTA DE CASILLA,,,
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,105,C,1,0,C01,0,110,182,3,22,23,26,257,1,0,0,0,0,5,1,2,2,634,0,13,647,746,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,106,B,1,0,B,0,102,14,1,188,3,0,222,0,1,0,0,0,0,0,0,0,531,0,5,536,594,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,106,C,1,0,C01,0,70,22,0,204,3,3,208,0,0,0,0,0,1,0,1,0,512,0,5,517,593,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,107,B,1,0,B,0,73,7,1,159,6,4,201,0,2,0,0,0,1,0,0,1,455,0,4,459,530,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,107,C,1,0,C01,0,100,0,0,168,2,5,188,0,0,0,0,0,0,0,0,0,463,0,4,467,530,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,107,C,2,0,C02,0,82,5,0,189,7,3,187,1,0,6,0,0,1,0,0,0,481,0,5,486,529,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,25,DZAN,108,B,1,0,B,0,109,117,4,5,8,6,216,2,0,3,0,0,3,0,0,0,473,0,7,480,572,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,25,DZAN,108,C,1,0,C01,0,150,106,0,3,7,7,216,2,0,0,0,0,6,0,2,1,500,0,16,516,572,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,25,DZAN,108,C,2,0,C02,0,188,69,4,7,15,10,179,0,0,1,0,0,3,1,0,0,477,0,15,492,572,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,25,DZAN,108,C,3,0,C03,0,139,108,8,5,19,5,174,1,1,1,1,0,2,0,1,1,466,0,16,482,571,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,25,DZAN,109,B,1,0,B,0,171,109,2,13,19,7,295,0,1,1,1,1,1,1,2,1,625,0,16,641,749,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,25,DZAN,109,C,1,0,C01,0,215,131,3,6,9,5,269,1,0,6,0,0,2,0,1,0,648,0,14,662,749,ACTA DE CASILLA,,,
3,31,YUCATAN,21,TICUL,25,DZAN,109,C,2,0,C02,0,170,134,4,5,16,4,268,0,1,3,0,0,6,1,0,1,613,0,18,631,749,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,110,B,1,0,B,0,116,6,1,9,15,140,170,4,1,1,0,0,7,0,0,2,472,0,10,482,534,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,110,C,1,0,C01,0,140,0,0,0,0,101,179,0,0,8,0,0,0,0,0,35,463,0,9,472,533,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,111,B,1,0,B,0,145,4,2,5,20,92,183,2,1,2,0,0,5,0,3,1,465,0,8,473,527,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,111,C,1,0,C01,0,159,11,1,8,12,95,175,0,1,0,0,0,5,1,2,1,471,0,13,484,526,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,112,B,1,0,B,0,151,8,0,6,8,180,202,4,0,1,0,1,2,0,0,3,566,0,16,582,617,ACTA DE CASILLA,,,
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,112,C,1,0,C01,0,157,10,2,11,13,139,197,3,3,0,0,0,2,0,0,0,537,0,10,547,617,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,114,B,1,0,B,0,147,14,3,7,5,8,248,0,0,1,0,0,4,0,3,2,442,0,14,456,556,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,114,C,1,0,C01,0,112,12,1,9,5,18,254,1,2,0,0,0,0,2,1,0,417,1,12,430,556,PUNTO DE RECUENTO,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,115,B,1,0,B,0,133,9,0,12,9,17,233,10,0,1,1,0,6,2,1,1,435,0,11,446,533,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,115,C,1,0,C01,0,136,14,1,10,5,5,265,6,0,0,0,0,0,0,0,0,442,0,12,454,532,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,115,C,2,0,C02,0,149,12,0,6,10,10,236,8,0,4,3,0,3,0,2,1,444,0,4,448,532,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,116,B,1,0,B,0,164,11,0,11,12,13,271,8,1,3,0,0,9,2,3,0,508,0,6,514,602,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,116,C,1,0,C01,0,145,14,0,7,16,6,271,4,2,0,1,0,4,0,3,2,475,0,13,488,602,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,117,B,1,0,B,0,167,6,1,7,13,6,279,1,0,3,0,0,5,0,2,0,490,1,13,504,602,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,117,C,1,0,C01,0,155,9,0,7,7,8,260,2,2,0,1,0,9,0,1,2,463,0,5,468,602,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,117,C,2,0,C02,0,181,11,2,11,8,12,227,3,0,1,0,0,4,1,0,0,461,0,7,468,602,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,118,B,1,0,B,0,170,21,2,12,11,11,208,8,2,0,0,0,4,0,2,0,451,0,7,458,557,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,118,C,1,0,C01,0,143,12,1,3,11,12,252,10,0,6,1,1,4,0,0,1,457,0,5,462,556,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,120,B,1,0,B,0,96,25,0,14,36,68,200,81,3,1,3,0,1,1,1,2,532,0,17,549,607,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,120,C,1,0,C01,0,98,14,1,11,34,79,202,78,4,0,3,0,11,2,1,1,539,0,12,551,607,PUNTO DE RECUENTO,,,
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,121,B,1,0,B,0,108,17,2,12,25,31,187,95,4,1,1,2,12,0,2,0,499,0,12,511,595,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,121,C,1,0,C01,0,100,17,2,8,30,42,171,122,0,1,6,2,6,0,0,4,511,1,10,522,595,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,122,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,122,C,1,0,C01,0,49,10,0,5,2,6,237,154,1,3,2,0,1,1,0,2,473,0,0,473,532,PUNTO DE RECUENTO,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,123,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,123,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,124,B,1,0,B,0,52,16,3,3,5,6,201,138,1,2,1,0,3,0,0,2,433,0,14,447,499,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,124,C,1,0,C01,0,61,21,0,3,11,3,230,100,4,0,0,1,5,2,2,0,443,0,6,449,499,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,125,B,1,0,B,0,81,13,2,5,8,5,230,150,5,0,0,0,5,0,0,0,504,0,9,513,556,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,125,C,1,0,C01,0,119,21,1,8,6,1,213,108,3,0,6,1,2,1,0,0,490,0,8,498,556,ACTA DE CASILLA,,,
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,126,B,1,0,B,0,57,9,0,2,7,5,198,83,0,1,5,1,1,0,0,0,369,0,3,372,406,ACTA DE CASILLA,,,
