CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,420,2,2,85,97,10,38,17,196,40,173,22,1,24,5,24,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,42,813,1129
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,421,1,1,68,74,3,6,8,94,31,127,13,0,19,2,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,21,490,693
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,422,2,2,115,160,11,26,11,93,23,140,38,1,14,6,33,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,1,24,712,986
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,423,3,3,13,3,2,483,140,13,1,452,3,36,12,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,18,1182,1563
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,424,2,2,7,1,0,406,71,15,0,359,0,33,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,13,922,1272
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,425,2,2,9,2,0,370,118,19,3,346,0,79,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,21,980,1314
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,426,4,4,4,5,0,334,786,22,1,547,3,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,3,34,1771,2415
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,427,3,3,2,1,0,281,490,21,0,403,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,21,1231,1664
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,428,3,3,3,3,2,289,551,13,1,308,1,10,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,34,1234,1738
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,429,3,3,3,4,1,655,103,28,2,607,6,12,58,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,14,1502,2131
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,430,3,3,4,4,0,570,341,14,0,285,2,34,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,25,1311,1810
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,431,3,3,142,51,22,65,30,85,13,407,4,6,19,20,6,13,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,1,49,942,1629
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,432,3,3,158,54,27,112,22,83,15,365,2,4,13,21,15,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,1,40,937,1571
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,433,4,4,204,67,78,127,38,136,46,512,2,6,17,31,10,21,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,53,1353,2421
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,434,4,4,251,81,61,112,32,149,45,513,7,2,10,70,3,24,3,1,0,7,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,64,1441,2430
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,435,4,4,231,67,57,140,50,119,32,533,7,11,12,45,7,21,3,1,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,1,70,1415,2294
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,436,5,5,341,118,78,152,49,167,47,743,11,9,24,61,17,29,2,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858,2,95,1955,3310
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,437,4,4,279,95,48,130,46,111,35,649,11,7,13,42,14,23,1,1,0,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1,84,1599,2865
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,438,4,4,313,96,67,75,35,132,25,609,7,8,16,51,10,17,1,0,0,2,2,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,0,83,1560,2432
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,439,3,3,225,87,36,90,45,158,27,466,2,5,16,41,18,16,2,0,0,0,6,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,55,1300,2050
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,440,2,2,176,52,20,27,21,73,17,243,3,3,4,22,9,14,1,0,0,2,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,20,719,961
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,441,2,2,202,60,20,58,27,89,21,217,4,5,8,25,4,22,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,34,806,1107
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,442,1,1,131,36,20,38,10,42,14,180,2,2,8,14,12,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,1,17,537,750
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,443,2,2,171,50,19,32,16,57,12,211,3,3,2,24,4,6,0,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,26,649,892
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,444,2,2,233,84,43,41,26,57,13,310,4,8,10,32,9,18,0,0,0,8,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,36,937,1448
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,445,4,4,311,97,73,65,43,112,22,596,6,7,12,31,23,14,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,73,1493,2529
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,446,2,2,85,34,20,43,14,34,12,212,2,6,7,40,2,13,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,30,559,760
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,447,1,1,120,46,13,23,6,32,14,209,3,2,9,19,5,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,13,526,706
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,448,4,4,293,147,51,86,46,78,45,630,3,9,33,111,26,27,0,0,0,7,0,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,94,1695,2865
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,450,4,4,438,137,71,76,45,196,26,607,2,10,16,89,7,45,2,1,1,11,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,1,71,1859,2716
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,451,2,2,208,55,23,39,19,51,9,220,3,1,3,45,5,7,0,1,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,25,728,1027
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,452,2,2,248,62,14,29,19,40,19,216,2,2,3,33,15,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,23,730,950
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,6,6,408,142,108,231,62,182,52,923,9,8,25,124,20,37,1,0,0,8,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348,0,123,2471,4200
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,5,5,364,104,94,116,48,107,36,577,5,11,15,179,28,16,1,2,2,7,4,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,85,1807,3296
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,8,8,324,136,93,261,50,115,45,868,3,10,28,202,26,28,7,0,0,7,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,1,132,2344,5599
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,5,5,286,117,82,92,32,104,35,728,8,15,23,223,33,25,2,1,2,3,2,4,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,1,96,1923,3457
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,457,4,4,319,101,70,76,33,66,34,507,3,34,8,256,23,16,4,1,0,10,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,52,1619,2575
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,458,3,3,164,80,42,45,27,55,26,297,4,7,7,125,18,6,4,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,24,937,1590
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,459,3,3,116,46,26,59,12,43,13,175,1,3,1,62,7,4,2,1,0,2,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,29,611,1532
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,460,2,2,103,36,23,29,14,36,11,176,2,4,3,24,11,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,21,500,773
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,461,2,2,149,46,30,31,12,42,14,195,0,6,3,42,10,8,1,0,0,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,34,632,934
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,462,2,2,130,41,30,36,8,50,12,192,3,1,4,33,20,7,0,1,0,2,3,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,24,606,958
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,463,2,2,144,69,55,51,18,50,18,237,2,4,6,88,15,16,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,32,811,1358
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,464,5,5,432,154,90,100,57,125,20,559,6,21,17,160,35,30,6,0,0,10,5,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,36,1871,2892
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,466,2,2,137,66,20,28,10,27,18,191,3,2,5,19,7,12,3,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,12,566,894
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,467,2,2,183,53,43,71,34,39,11,248,2,6,2,81,14,10,5,0,1,4,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,39,856,1236
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,468,6,6,798,268,106,79,48,204,44,745,13,6,14,134,54,21,4,0,0,7,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552,0,77,2629,4024
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,469,3,3,239,79,61,64,28,58,18,472,5,6,12,70,10,24,2,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1,51,1207,2040
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,470,3,3,228,103,54,69,38,66,14,463,2,5,6,68,16,11,1,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,48,1201,1976
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,471,3,3,221,77,25,75,29,90,20,515,5,7,17,34,14,22,3,0,0,3,0,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,159,1327,2133
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,472,5,5,402,210,86,75,61,122,22,794,9,7,15,104,15,40,0,0,1,9,3,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,0,50,2033,3599
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,473,3,3,629,138,51,27,12,55,9,347,3,2,8,51,26,17,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,22,1404,1988
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,474,2,2,156,80,40,29,28,43,13,396,2,6,12,44,3,21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,13,890,1265
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,475,2,2,93,34,42,22,16,43,6,189,2,6,2,49,4,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,32,549,949
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,3,3,340,114,58,29,23,91,20,395,5,5,8,76,12,30,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,3,31,1247,2103
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,477,8,8,969,272,190,123,83,233,48,1307,11,14,29,260,77,70,5,2,1,13,6,2,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725,1,112,3838,5927
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,478,2,2,111,46,34,21,5,38,15,210,2,2,7,50,16,13,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1,32,609,945
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,479,2,2,155,52,41,26,25,63,8,287,6,2,10,44,12,9,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,32,777,1237
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,480,2,2,111,34,28,25,16,33,10,189,2,3,5,36,4,3,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,16,520,843
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,481,7,7,835,250,173,84,50,122,37,809,12,3,16,203,56,47,13,1,7,18,11,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,3,77,2835,4610
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,482,3,3,400,121,66,39,29,66,17,446,9,7,3,158,24,28,0,2,0,5,5,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,17,1452,2144
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,483,4,4,701,189,108,52,22,60,15,448,4,3,11,276,34,59,4,2,0,6,6,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,53,2060,2968
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,487,10,10,424,232,144,405,99,204,44,1458,18,18,41,221,55,36,6,2,0,4,0,2,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423,2,188,3613,7004
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,7,7,597,247,181,119,45,129,87,944,8,7,29,251,53,54,3,5,1,17,8,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,1,112,2909,4827
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,7,7,461,276,186,107,66,112,87,1146,10,18,32,186,48,46,0,0,0,18,8,3,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,0,77,2894,5233
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,490,2,2,98,70,34,24,15,40,21,247,0,4,10,78,10,13,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,46,718,1363
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,491,2,2,96,69,34,36,10,21,31,337,4,4,12,41,17,13,2,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,38,771,1445
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,492,2,2,110,61,55,29,16,41,20,347,0,5,7,70,21,15,0,1,0,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,51,860,1489
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,3,3,192,62,51,30,31,62,25,485,7,4,3,114,24,16,3,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,1,37,1154,2136
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,494,2,2,98,58,26,22,17,40,17,231,1,4,5,35,1,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,29,593,1037
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,3,3,155,62,55,36,21,43,36,444,2,5,5,104,17,15,4,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,78,1096,1941
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,5,5,463,158,109,64,36,220,26,566,3,2,7,258,42,24,2,5,0,7,4,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,57,2062,3531
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,497,6,6,348,233,133,62,19,89,33,915,17,7,26,165,75,35,2,2,2,11,5,1,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,89,2285,4445
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,498,4,4,231,107,100,34,29,56,15,410,9,3,20,130,23,27,8,2,2,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,59,1281,2459
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,499,3,3,184,90,63,45,18,56,13,320,2,6,9,86,31,12,4,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,37,985,1633
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,500,1,1,124,43,39,17,7,33,9,134,2,4,4,33,12,12,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,19,497,710
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,4,4,127,61,66,20,335,22,26,604,0,35,2,58,19,17,4,3,3,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,0,43,1446,2287
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,2,2,90,62,53,29,121,11,16,319,1,9,8,43,8,13,3,0,0,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,7,796,1165
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,1,1,21,17,18,6,78,1,7,98,0,5,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,4,286,392
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,3,3,64,47,71,43,231,6,10,409,2,22,2,51,7,11,0,1,0,0,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,28,1008,1611
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,2,2,46,30,19,11,118,4,9,203,0,5,0,21,2,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,470,586
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,1,1,46,32,25,12,98,4,8,204,0,23,2,9,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,13,486,662
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,2,2,45,43,37,17,124,8,9,222,0,22,0,32,7,3,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,14,584,960
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,1,1,7,2,3,0,25,0,1,35,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,83,119
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,3,3,88,42,99,24,225,9,14,397,2,13,1,44,15,8,1,0,0,1,0,2,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,30,1017,1605
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,2,2,71,56,48,19,130,5,20,313,0,24,2,35,1,5,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,2,18,754,1120
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,2,2,56,46,55,17,159,7,10,341,1,18,1,52,9,12,2,3,0,0,1,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,17,809,1357
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,2,2,54,35,56,52,93,5,5,210,0,14,1,29,4,6,0,0,0,4,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,14,583,841
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,1,1,23,21,35,46,75,1,8,151,7,7,0,34,4,2,0,2,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1,15,435,632
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,3,3,73,59,72,37,309,5,11,496,7,20,4,56,11,10,1,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,10,1183,1824
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,1,1,16,11,12,3,48,0,0,84,0,4,1,11,1,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,4,198,263
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,3,3,70,76,52,16,146,16,4,447,1,13,1,13,4,9,0,1,2,3,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,26,901,1478
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,2,2,60,56,57,12,141,15,15,433,0,2,1,20,7,11,0,0,0,1,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,27,860,1365
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,2,2,97,90,52,12,137,8,2,355,3,14,1,35,6,14,1,1,0,4,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,38,873,1376
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,3,3,86,62,65,39,169,14,6,610,1,30,2,59,4,6,0,0,0,4,2,2,1,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,43,1211,1959
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,1,1,49,43,26,12,77,6,6,202,0,16,0,20,9,6,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,17,490,687
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,1,1,62,33,26,8,42,11,12,228,0,14,0,10,4,2,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,10,463,705
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,2,2,79,32,28,20,86,17,12,290,1,19,0,22,1,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,7,619,910
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,7,7,187,108,206,75,777,15,11,982,1,36,4,99,22,19,1,1,0,3,2,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,2,68,2620,4593
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,3,3,75,33,84,33,614,2,3,244,2,3,0,26,4,7,0,0,0,2,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,23,1159,1718
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,2,2,39,16,60,25,51,5,1,293,1,29,0,40,3,3,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,1,11,580,1071
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,2,2,47,35,23,11,92,4,1,339,0,13,1,40,6,2,0,0,0,3,1,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,7,627,1212
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,4,4,79,41,79,39,258,18,1,515,2,71,2,76,14,8,3,0,0,0,0,1,2,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,42,1254,2328
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,4,4,103,81,152,42,287,8,2,499,2,34,0,98,11,15,3,0,4,2,1,1,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,0,34,1382,2439
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,3,3,67,74,150,23,121,3,6,443,1,45,1,62,6,5,0,0,1,1,3,0,14,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,48,1075,1934
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,2,2,52,19,55,8,128,2,26,201,1,33,0,37,1,9,0,0,0,8,3,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,24,609,1134
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,3,3,44,27,34,17,71,17,116,413,1,22,3,66,3,6,2,0,1,0,1,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,1,47,895,1725
