CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,222,C,1,0,C01,0,0,0,0,54,42,53,0,0,28,208,385,0,20,405,539,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,222,C,2,0,C02,0,0,0,0,51,43,49,0,0,62,183,388,0,24,412,538,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,223,B,1,0,B,0,0,0,0,51,59,52,0,0,49,236,447,0,24,471,624,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,223,C,1,0,C01,0,0,0,0,59,62,63,0,0,40,207,431,0,23,454,624,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1262,B,1,0,B,0,0,0,0,25,59,10,0,0,41,249,384,0,19,403,660,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1262,C,1,0,C01,0,0,0,0,33,66,18,0,0,31,207,355,0,9,364,660,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1262,C,2,0,C02,0,0,0,0,25,65,14,0,0,34,251,389,0,16,405,660,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1262,C,3,0,C03,0,0,0,0,31,77,16,0,0,34,220,378,0,11,389,660,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1263,B,1,0,B,0,0,0,0,53,63,23,0,0,52,200,391,1,16,408,628,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1263,C,1,0,C01,0,0,0,0,45,68,16,0,0,55,199,383,0,13,396,628,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1263,C,2,0,C02,0,0,0,0,47,56,25,0,0,47,211,386,0,9,395,627,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1263,C,3,0,C03,0,0,0,0,50,67,27,0,0,69,208,421,0,13,434,627,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1264,B,1,0,B,0,0,0,0,33,84,16,0,0,57,286,476,0,18,494,736,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1264,C,1,0,C01,0,0,0,0,37,81,27,0,0,65,275,485,0,20,505,735,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1265,B,1,0,B,0,0,0,0,18,74,17,0,0,29,158,296,0,9,305,562,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1265,C,1,0,C01,0,0,0,0,28,78,14,0,0,36,172,328,0,9,337,561,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1265,C,2,0,C02,0,0,0,0,42,79,12,0,0,28,169,330,0,9,339,561,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1266,B,1,0,B,0,0,0,0,40,66,31,0,0,42,188,367,0,13,380,608,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1266,C,1,0,C01,0,0,0,0,43,66,21,0,0,42,207,379,1,9,389,608,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1266,C,2,0,C02,0,0,0,0,44,48,21,0,0,40,175,328,0,22,350,608,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1267,B,1,0,B,0,0,0,0,46,97,1,0,0,75,192,411,0,19,430,659,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1267,C,1,0,C01,0,0,0,0,42,115,19,0,0,55,192,423,0,22,445,658,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1267,C,2,0,C02,0,0,0,0,45,99,15,0,0,58,182,399,0,16,415,658,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1268,B,1,0,B,0,0,0,0,43,50,12,0,0,75,128,308,0,18,326,460,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1268,C,1,0,C01,0,0,0,0,37,63,14,0,0,63,129,306,0,9,315,459,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1269,B,1,0,B,0,0,0,0,38,98,19,0,0,60,203,418,0,13,431,638,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1269,C,1,0,C01,0,0,0,0,50,84,23,0,0,66,219,442,0,16,458,638,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1269,C,2,0,C02,0,0,0,0,35,82,14,0,0,61,203,395,1,16,412,637,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,B,1,0,B,0,0,0,0,49,106,25,0,0,38,213,431,0,18,449,718,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,C,1,0,C01,0,0,0,0,64,81,11,0,0,59,198,413,0,16,429,718,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,C,2,0,C02,0,0,0,0,35,105,20,0,0,51,220,431,0,8,439,718,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,C,3,0,C03,0,0,0,0,43,81,24,0,0,46,238,432,2,10,444,717,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,C,4,0,C04,0,0,0,0,41,89,21,0,0,74,216,441,1,15,457,717,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,C,5,0,C05,0,0,0,0,38,84,19,0,0,63,213,417,0,14,431,717,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,C,6,0,C06,0,0,0,0,61,91,19,0,0,60,203,434,0,15,449,717,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1271,B,1,0,B,0,0,0,0,28,61,23,0,0,91,143,346,0,9,355,529,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1271,C,1,0,C01,0,0,0,0,28,71,20,0,0,81,149,349,0,10,359,529,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1271,C,2,0,C02,0,0,0,0,40,66,16,0,0,71,135,328,0,29,357,529,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1272,B,1,0,B,0,0,0,0,29,125,15,0,0,38,203,410,0,24,434,695,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1272,C,1,0,C01,0,0,0,0,36,103,21,0,0,23,199,382,0,22,404,695,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1272,C,2,0,C02,0,0,0,0,33,71,20,0,0,40,232,396,0,11,407,695,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1272,C,3,0,C03,0,0,0,0,28,94,14,0,0,30,230,396,0,13,409,695,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1272,C,4,0,C04,0,0,0,0,39,97,14,0,0,21,233,404,0,22,426,695,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1272,C,5,0,C05,0,0,0,0,28,115,18,0,0,32,216,409,0,11,420,694,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1273,B,1,0,B,0,0,0,0,36,43,17,0,0,122,165,383,0,11,394,576,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1273,C,1,0,C01,0,0,0,0,45,58,20,0,0,100,175,398,0,13,411,575,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1274,B,1,0,B,0,0,0,0,37,75,25,0,0,81,203,421,0,25,446,653,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1274,C,1,0,C01,0,0,0,0,49,72,24,0,0,68,206,419,0,17,436,653,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1274,C,2,0,C02,0,0,0,0,46,76,19,0,0,53,231,425,0,27,452,653,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1274,SMR,1,0,SMR01,0,0,0,0,2,4,2,0,0,6,20,34,0,4,38,0,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1275,B,1,0,B,0,0,0,0,47,57,16,0,0,51,170,341,0,17,358,564,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1275,C,1,0,C01,0,0,0,0,35,63,10,0,0,44,184,336,0,12,348,564,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1275,C,2,0,C02,0,0,0,0,47,62,14,0,0,37,187,347,0,7,354,564,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1275,C,3,0,C03,0,0,0,0,43,54,20,0,0,52,196,365,0,7,372,563,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1276,B,1,0,B,0,0,0,0,34,60,21,0,0,102,214,431,0,15,446,661,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1276,C,1,0,C01,0,0,0,0,43,71,21,0,0,95,212,442,2,17,461,661,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1276,C,2,0,C02,0,0,0,0,57,79,21,0,0,98,213,468,0,17,485,660,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1277,B,1,0,B,0,0,0,0,31,59,13,0,0,24,188,315,0,8,323,556,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1277,C,1,0,C01,0,0,0,0,40,85,12,0,0,33,172,342,0,21,363,556,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1278,B,1,0,B,0,0,0,0,71,59,11,0,0,27,271,439,0,21,460,666,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1278,C,1,0,C01,0,0,0,0,88,65,23,0,0,23,258,457,0,20,477,665,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1278,C,2,0,C02,0,0,0,0,75,67,15,0,0,20,246,423,0,21,444,665,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1278,C,3,0,C03,0,0,0,0,88,73,10,0,0,17,218,406,0,1,407,665,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1278,C,4,0,C04,0,0,0,0,89,66,21,0,0,22,230,428,0,24,452,665,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1278,C,5,0,C05,0,0,0,0,69,53,20,0,0,22,253,417,0,25,442,665,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1279,B,1,0,B,0,0,0,0,46,62,12,0,0,36,252,408,0,13,421,615,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1279,C,1,0,C01,0,0,0,0,42,53,26,0,0,40,232,393,0,24,417,614,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1279,C,2,0,C02,0,0,0,0,34,71,27,0,0,38,234,404,0,16,420,614,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1280,B,1,0,B,0,0,0,0,34,59,49,0,0,44,179,365,0,11,376,572,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1280,C,1,0,C01,0,0,0,0,27,49,32,0,0,33,201,342,0,10,352,571,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1280,C,2,0,C02,0,0,0,0,41,43,43,0,0,72,167,366,0,12,378,571,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1281,B,1,0,B,0,0,0,0,29,94,14,0,0,57,210,404,0,18,422,653,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1281,C,1,0,C01,0,0,0,0,28,64,22,0,0,53,224,391,0,21,412,653,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1281,C,2,0,C02,0,0,0,0,39,79,36,0,0,46,197,397,0,28,425,652,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1282,B,1,0,B,0,0,0,0,32,61,17,0,0,36,218,364,0,16,380,567,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1282,C,1,0,C01,0,0,0,0,29,69,14,0,0,31,183,326,0,13,339,567,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1282,C,2,0,C02,0,0,0,0,34,57,18,0,0,20,190,319,0,10,329,566,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1282,C,3,0,C03,0,0,0,0,36,58,17,0,0,33,192,336,0,11,347,566,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1283,B,1,0,B,0,0,0,0,60,52,13,0,0,36,172,333,0,10,343,577,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1283,C,1,0,C01,0,0,0,0,49,46,10,0,0,70,178,353,0,8,361,577,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1283,C,2,0,C02,0,0,0,0,47,63,18,0,0,80,166,374,0,11,385,576,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1284,B,1,0,B,0,0,0,0,34,62,24,0,0,64,236,420,0,18,438,697,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1284,C,1,0,C01,0,0,0,0,42,69,17,0,0,63,222,413,0,15,428,697,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1284,C,2,0,C02,0,0,0,0,40,69,10,0,0,59,250,428,1,28,457,697,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1284,C,3,0,C03,0,0,0,0,39,77,22,0,0,112,192,442,0,9,451,696,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1285,B,1,0,B,0,0,0,0,37,57,23,0,0,81,159,357,1,12,370,607,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1285,C,1,0,C01,0,0,0,0,34,64,20,0,0,74,156,348,0,19,367,607,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1286,B,1,0,B,0,0,0,0,56,84,17,0,0,26,235,418,0,16,434,669,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1286,C,1,0,C01,0,0,0,0,51,78,16,0,0,32,221,398,0,21,419,668,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1287,B,1,0,B,0,0,0,0,47,76,16,0,0,48,244,431,0,10,441,711,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1287,C,1,0,C01,0,0,0,0,52,82,9,0,0,27,222,392,1,19,412,711,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1287,C,2,0,C02,0,0,0,0,59,125,17,0,0,41,197,439,0,21,460,711,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1287,C,3,0,C03,0,0,0,0,41,88,21,0,0,33,236,419,0,24,443,711,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1287,C,4,0,C04,0,0,0,0,53,78,21,0,0,35,196,383,0,17,400,711,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1287,C,5,0,C05,0,0,0,0,45,91,12,0,0,43,198,389,0,15,404,710,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1288,B,1,0,B,0,0,0,0,16,44,8,0,0,44,239,351,0,30,381,625,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1289,B,1,0,B,0,0,0,0,37,61,12,0,0,36,218,364,0,8,372,550,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1289,C,1,0,C01,0,0,0,0,33,54,9,0,0,43,212,351,0,10,361,549,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1289,C,2,0,C02,0,0,0,0,43,41,6,0,0,58,211,359,0,13,372,549,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1290,B,1,0,B,0,0,0,0,36,45,14,0,0,16,166,277,0,17,294,509,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1290,C,1,0,C01,0,0,0,0,25,32,14,0,0,21,158,250,0,11,261,509,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1290,C,2,0,C02,0,0,0,0,38,46,15,0,0,13,150,262,0,13,275,509,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1291,B,1,0,B,0,0,0,0,64,41,8,0,0,23,215,351,0,19,370,659,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1291,C,1,0,C01,0,0,0,0,55,58,4,0,0,35,223,375,0,24,399,659,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1291,C,2,0,C02,0,0,0,0,60,48,10,0,0,26,229,373,0,25,398,658,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1292,B,1,0,B,0,0,0,0,44,50,11,0,0,22,130,257,0,14,271,623,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1292,C,1,0,C01,0,0,0,0,48,67,13,0,0,30,145,303,5,14,322,622,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1292,C,2,0,C02,0,0,0,0,32,75,15,0,0,28,133,283,0,11,294,622,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1293,B,1,0,B,0,0,0,0,62,66,6,0,0,48,151,333,0,21,354,634,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1293,C,1,0,C01,0,0,0,0,66,69,12,0,0,41,148,336,0,23,359,634,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1293,C,2,0,C02,0,0,0,0,63,75,9,0,0,33,164,344,0,26,370,633,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1293,C,3,0,C03,0,0,0,0,77,48,6,0,0,43,137,311,0,30,341,633,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1294,B,1,0,B,0,0,0,0,46,45,12,0,0,36,97,236,0,13,249,530,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1294,C,1,0,C01,0,0,0,0,45,39,18,0,0,22,92,216,0,29,245,530,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1294,C,2,0,C02,0,0,0,0,34,45,10,0,0,43,102,234,0,17,251,530,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1823,B,1,0,B,0,0,0,0,17,66,26,0,0,35,126,270,0,17,287,553,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1823,C,1,0,C01,0,0,0,0,21,60,25,0,0,46,141,293,0,14,307,552,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1823,C,2,0,C02,0,0,0,0,19,72,26,0,0,37,141,295,0,10,305,552,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1824,B,1,0,B,0,0,0,0,16,43,29,0,0,21,195,304,0,21,325,624,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1824,C,1,0,C01,0,0,0,0,22,40,26,0,0,24,200,312,0,26,338,623,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1824,C,2,0,C02,0,0,0,0,22,40,26,0,0,24,200,312,0,26,338,623,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1824,C,3,0,C03,0,0,0,0,18,40,27,0,0,21,186,292,0,20,312,623,Acta casilla,,,
