CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1028,B,1,0,B,0,34,34,5,0,0,26,0,0,0,22,2,1,0,0,0,158,0,0,0,0,0,0,282,0,10,292,562,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1028,C,1,0,C01,0,46,27,4,0,0,25,0,0,0,15,12,0,0,0,0,181,0,0,0,0,0,0,310,0,9,319,561,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1029,B,1,0,B,0,22,32,7,0,0,20,0,0,0,12,2,1,0,0,0,130,0,0,0,0,0,0,226,0,3,229,431,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1029,C,1,0,C01,0,29,23,1,0,0,23,0,0,0,11,4,0,0,0,0,151,0,0,0,0,0,0,242,0,6,248,431,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1030,B,1,0,B,0,18,12,1,0,0,5,0,0,0,9,1,1,0,0,0,77,0,0,0,0,0,0,124,0,1,125,267,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1031,B,1,0,B,0,18,10,1,0,0,3,0,0,0,3,1,0,0,0,0,96,0,0,0,0,0,0,132,0,3,135,301,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1031,E,1,0,E01,0,8,7,1,0,0,8,0,0,0,5,2,0,0,0,0,79,0,0,0,0,0,0,110,2,4,116,286,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1032,B,1,0,B,0,14,10,5,0,0,17,0,0,0,11,4,1,0,1,0,181,0,0,0,0,0,0,244,0,17,261,600,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1032,C,1,0,C01,0,17,9,8,0,0,17,0,0,0,19,2,0,0,0,0,186,0,0,0,0,0,0,258,0,7,265,599,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1033,B,1,0,B,0,13,15,7,0,0,22,0,0,0,11,2,0,0,0,0,185,0,0,0,0,0,0,255,1,8,264,650,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1034,B,1,0,B,0,31,46,6,0,0,36,0,0,0,31,2,0,0,0,0,242,0,0,0,0,0,0,394,0,9,403,709,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1034,E,1,0,E01,0,10,7,2,0,0,18,0,0,0,7,0,0,1,1,0,138,0,0,0,0,0,0,184,0,8,192,416,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1035,B,1,0,B,0,15,10,5,0,0,9,0,0,0,11,0,0,0,0,0,127,0,0,0,0,0,0,177,2,2,181,386,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1035,C,1,0,C01,0,14,18,4,0,0,13,0,0,0,11,1,0,0,0,0,131,0,0,0,0,0,0,192,0,9,201,385,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1036,B,1,0,B,0,25,11,3,0,0,11,0,0,0,25,0,0,0,0,0,146,0,0,0,0,0,0,221,0,8,229,468,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1036,C,1,0,C01,0,25,17,5,0,0,8,0,0,0,13,0,0,0,0,0,139,0,0,0,0,0,0,207,1,5,213,468,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1037,B,1,0,B,0,22,14,5,0,0,14,0,0,0,11,1,1,1,0,0,132,0,0,0,0,0,0,201,0,9,210,412,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1037,C,1,0,C01,0,16,8,7,0,0,10,0,0,0,8,0,1,0,0,0,140,0,0,0,0,0,0,190,0,3,193,411,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1038,B,1,0,B,0,44,45,4,0,0,21,0,0,0,23,0,0,0,0,0,173,0,0,0,0,0,0,310,0,8,318,668,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1039,B,1,0,B,0,25,33,5,0,0,9,0,0,0,15,6,0,0,0,0,121,0,0,0,0,0,0,214,0,3,217,416,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1039,C,1,0,C01,0,28,34,5,0,0,12,0,0,0,10,8,1,0,0,0,134,0,0,0,0,0,0,232,1,1,234,415,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1040,B,1,0,B,0,63,47,3,0,0,13,0,0,0,10,4,0,0,0,0,99,0,0,0,0,0,0,239,0,5,244,442,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1040,C,1,0,C01,0,59,48,5,0,0,15,0,0,0,15,7,2,0,0,0,84,0,0,0,0,0,0,235,0,5,240,442,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1041,B,1,0,B,0,121,109,10,0,0,26,0,0,0,7,22,1,0,0,0,136,0,0,0,0,0,0,432,1,1,434,689,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1041,C,1,0,C01,0,118,91,6,0,0,30,0,0,0,9,8,1,0,0,0,148,0,0,0,0,0,0,411,0,2,413,689,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1041,C,2,0,C02,0,106,85,7,0,0,29,0,0,0,18,18,6,0,0,0,150,0,0,0,0,0,0,419,1,4,424,689,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1041,C,3,0,C03,0,115,100,7,0,0,37,0,0,0,13,10,1,0,0,0,145,0,0,0,0,0,0,428,0,7,435,688,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1042,B,1,0,B,0,76,60,13,0,0,34,0,0,0,18,10,1,0,0,0,215,0,0,0,0,0,0,427,0,5,432,731,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1042,C,1,0,C01,0,67,75,14,0,0,47,0,0,0,20,6,0,1,1,0,202,0,0,0,0,0,0,433,0,7,440,731,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1043,B,1,0,B,0,59,63,7,0,0,34,0,0,0,19,3,0,0,0,0,182,0,0,0,0,0,0,367,0,9,376,622,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1043,C,1,0,C01,0,37,42,7,0,0,32,0,0,0,20,6,0,0,2,0,205,0,0,0,0,0,0,351,0,4,355,622,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1043,C,2,0,C02,0,38,38,4,0,0,27,0,0,0,24,8,1,0,1,0,205,0,0,0,0,0,0,346,0,6,352,621,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1044,B,1,0,B,0,58,62,11,0,0,29,0,0,0,15,6,6,0,0,0,193,0,0,0,0,0,0,380,3,7,390,716,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1044,C,1,0,C01,0,56,46,11,0,0,27,0,0,0,16,7,1,0,0,0,199,0,0,0,0,0,0,363,0,7,370,716,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1044,C,2,0,C02,0,67,35,9,0,0,28,0,0,0,25,12,0,0,0,0,196,0,0,0,0,0,0,372,0,3,375,716,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1045,B,1,0,B,0,63,57,10,0,0,41,0,0,0,19,5,0,0,0,0,179,0,0,0,0,0,0,374,0,4,378,701,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1045,C,1,0,C01,0,60,32,4,0,0,34,0,0,0,14,15,3,0,0,0,193,0,0,0,0,0,0,355,0,5,360,701,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1045,C,2,0,C02,0,52,53,19,0,0,40,0,0,0,19,9,2,0,0,0,170,0,0,0,0,0,0,364,0,3,367,701,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1045,C,3,0,C03,0,60,63,11,0,0,29,0,0,0,14,11,2,0,0,0,176,0,0,0,0,0,0,366,0,14,380,701,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1046,B,1,0,B,0,35,35,4,0,0,19,0,0,0,10,4,0,1,0,0,137,0,0,0,0,0,0,245,0,5,250,506,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1046,C,1,0,C01,0,36,25,8,0,0,28,0,0,0,12,7,0,0,0,0,144,0,0,0,0,0,0,260,1,8,269,506,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1047,B,1,0,B,0,18,7,5,0,0,8,0,0,0,9,1,0,0,0,0,132,0,0,0,0,0,0,180,0,8,188,480,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1047,C,1,0,C01,0,12,12,8,0,0,6,0,0,0,9,0,1,0,0,0,140,0,0,0,0,0,0,188,0,5,193,479,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1047,S,1,0,S01,0,18,22,0,0,0,1,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,65,0,1,66,0,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1048,B,1,0,B,0,38,33,5,0,0,17,0,0,0,10,3,1,0,0,0,175,0,0,0,0,0,0,282,2,2,286,553,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1048,C,1,0,C01,0,49,40,5,0,0,17,0,0,0,13,3,2,0,0,0,131,0,0,0,0,0,0,260,0,2,262,553,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1048,S,1,0,S01,0,4,4,1,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,18,0,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1049,B,1,0,B,0,47,49,6,0,0,20,0,0,0,17,4,2,0,0,0,206,0,0,0,0,0,0,351,1,6,358,666,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1050,B,1,0,B,0,51,47,9,0,0,21,0,0,0,16,10,4,0,0,0,172,0,0,0,0,0,0,330,3,3,336,601,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1051,B,1,0,B,0,16,28,3,0,0,12,0,0,0,32,2,0,0,0,0,146,0,0,0,0,0,0,239,0,8,247,494,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1051,C,1,0,C01,0,17,34,4,0,0,12,0,0,0,38,3,1,2,0,0,143,0,0,0,0,0,0,254,0,8,262,493,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1052,B,1,0,B,0,45,29,3,0,0,22,0,0,0,3,5,0,0,0,0,124,0,0,0,0,0,0,231,0,3,234,382,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1053,B,1,0,B,0,31,31,7,0,0,7,0,0,0,31,4,1,0,0,0,185,0,0,0,0,0,0,297,0,6,303,630,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1054,B,1,0,B,0,21,26,8,0,0,7,0,0,0,6,2,2,0,0,0,125,0,0,0,0,0,0,197,0,6,203,426,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1054,C,1,0,C01,0,22,17,6,0,0,9,0,0,0,10,3,2,0,0,0,143,0,0,0,0,0,0,212,0,4,216,425,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1055,B,1,0,B,0,35,32,4,0,0,13,0,0,0,17,7,0,2,0,0,173,0,0,0,0,0,0,283,0,10,293,575,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1056,B,1,0,B,0,25,12,6,0,0,10,0,0,0,10,1,2,0,0,0,172,0,0,0,0,0,0,238,0,7,245,470,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1056,C,1,0,C01,0,28,15,2,0,0,19,0,0,0,7,4,0,0,0,0,142,0,0,0,0,0,0,217,0,3,220,470,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1057,B,1,0,B,0,28,13,7,0,0,21,0,0,0,28,7,0,0,0,0,180,0,0,0,0,0,0,284,1,3,288,554,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1058,B,1,0,B,0,142,114,7,0,0,23,0,0,0,12,13,7,0,0,0,130,0,0,0,0,0,0,448,1,4,453,692,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1058,C,1,0,C01,0,139,113,6,0,0,23,0,0,0,14,11,2,0,0,0,137,0,0,0,0,0,0,445,0,6,451,691,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1058,C,2,0,C02,0,153,103,13,0,0,44,0,0,0,18,11,1,0,0,0,124,0,0,0,0,0,0,467,0,4,471,691,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1059,B,1,0,B,0,33,19,9,0,0,30,0,0,0,27,3,1,1,0,0,163,0,0,0,0,0,0,286,0,10,296,608,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1059,C,1,0,C01,0,28,28,7,0,0,21,0,0,0,23,2,2,1,0,0,191,0,0,0,0,0,0,303,0,7,310,608,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1059,C,2,0,C02,0,34,0,0,0,0,0,0,0,0,22,0,0,0,0,0,158,0,0,0,0,0,0,214,0,10,224,608,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1059,C,3,0,C03,0,45,22,8,0,0,25,0,0,0,23,2,2,0,0,0,177,0,0,0,0,0,0,304,3,6,313,608,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1060,B,1,0,B,0,34,20,10,0,0,24,0,0,0,22,1,1,0,0,0,159,0,0,0,0,0,0,271,0,4,275,555,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1060,C,1,0,C01,0,35,23,5,0,0,14,0,0,0,13,3,0,1,0,0,135,0,0,0,0,0,0,229,0,2,231,554,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1061,B,1,0,B,0,47,40,16,0,0,23,0,0,0,11,6,1,0,0,0,170,0,0,0,0,0,0,314,0,7,321,650,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1062,B,1,0,B,0,2,34,12,0,0,12,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,203,0,8,211,433,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1062,C,1,0,C01,0,31,25,7,0,0,10,0,0,0,22,7,0,0,0,0,140,0,0,0,0,0,0,242,0,0,242,432,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1063,B,1,0,B,0,36,35,5,0,0,14,0,0,0,30,2,1,0,0,0,172,0,0,0,0,0,0,295,0,5,300,527,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1064,B,1,0,B,0,37,17,7,0,0,10,0,0,0,4,1,0,0,0,0,145,0,0,0,0,0,0,221,0,10,231,490,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1064,C,1,0,C01,0,25,19,5,0,0,13,0,0,0,11,5,2,0,0,0,161,0,0,0,0,0,0,241,0,5,246,489,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1065,B,1,0,B,0,15,25,4,0,0,5,0,0,0,4,7,1,0,0,0,99,0,0,0,0,0,0,160,0,5,165,402,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1065,C,1,0,C01,0,28,25,2,0,0,6,0,0,0,7,4,1,0,0,0,117,0,0,0,0,0,0,190,0,6,196,402,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1066,B,1,0,B,0,32,22,3,0,0,15,0,0,0,13,2,0,1,0,0,188,0,0,0,0,0,0,276,0,12,288,623,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1066,C,1,0,C01,0,34,31,6,0,0,17,0,0,0,9,3,1,0,0,0,181,0,0,0,0,0,0,282,0,6,288,622,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
