CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,MORENA,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,714,B,1,0,B,0,74,31,9,58,0,17,9,0,0,0,0,86,284,0,10,294,736,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,714,C,1,0,C01,0,71,39,16,61,0,13,6,2,1,0,0,107,316,1,16,333,735,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,715,B,1,0,B,0,78,27,5,37,0,18,8,1,0,0,0,83,257,0,4,261,588,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,715,C,1,0,C01,0,75,43,5,47,0,14,9,3,1,0,0,93,290,0,9,299,587,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,716,B,1,0,B,0,55,27,5,57,0,9,4,2,0,0,0,85,244,1,10,255,481,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,716,C,1,0,C01,0,42,17,4,26,0,7,3,1,0,0,0,51,151,2,1,154,481,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,717,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,GRUPO DE RECUENTO,ANULADA,SG-JDC-0564-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JDC-0564-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,717,C,1,0,C01,0,36,22,4,42,0,12,4,0,0,0,0,80,200,0,9,209,438,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,718,B,1,0,B,0,48,27,11,42,0,12,8,1,0,0,0,64,213,0,9,222,615,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,718,C,1,0,C01,0,42,22,9,43,0,6,7,0,1,0,0,111,241,0,14,255,615,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,718,C,2,0,C02,0,45,29,10,54,0,11,3,2,0,0,0,105,259,0,4,263,615,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,B,1,0,B,0,52,26,6,43,0,11,4,3,0,0,0,70,215,1,8,224,607,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,1,0,C01,0,57,23,7,35,0,11,4,1,1,0,0,77,216,1,6,223,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,2,0,C02,0,43,25,5,47,0,15,6,3,0,0,0,102,246,0,14,260,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,3,0,C03,0,33,12,6,48,0,10,0,0,0,0,0,66,175,0,3,178,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,4,0,C04,0,58,25,7,38,0,10,0,0,0,0,0,94,232,0,8,240,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,720,B,1,0,B,0,67,22,12,38,0,6,0,0,0,0,0,70,215,0,11,226,472,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,720,C,1,0,C01,0,43,15,3,25,0,4,1,2,0,0,0,68,161,0,5,166,471,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,B,1,0,B,0,58,15,9,53,0,8,2,0,1,0,0,112,258,1,4,263,746,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,C,1,0,C01,0,51,28,5,54,0,5,4,0,0,0,0,115,262,0,19,281,745,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,C,2,0,C02,0,58,20,7,50,0,11,6,0,0,0,0,119,271,1,9,281,745,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,C,3,0,C03,0,49,22,11,60,0,9,1,3,0,0,0,96,251,0,12,263,745,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,722,B,1,0,B,0,41,15,4,44,0,11,4,2,1,0,0,81,203,0,18,221,542,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,722,C,1,0,C01,0,41,25,8,54,0,15,2,1,1,0,0,92,239,1,9,249,542,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,722,C,2,0,C02,0,45,23,14,41,0,12,3,1,0,0,0,78,217,0,5,222,541,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,B,1,0,B,0,50,25,9,65,0,8,6,2,0,0,0,122,287,0,12,299,749,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,1,0,C01,0,65,22,9,45,0,12,3,1,0,0,0,107,264,0,3,267,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,2,0,C02,0,65,21,5,54,0,10,5,2,0,0,0,118,280,0,10,290,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,3,0,C03,0,58,19,9,38,0,9,4,0,0,1,0,101,239,1,7,247,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,4,0,C04,0,64,19,12,48,0,8,3,0,0,0,0,93,247,0,17,264,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,5,0,C05,0,59,22,15,58,0,15,8,2,0,0,0,97,276,0,14,290,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,B,1,0,B,0,63,25,9,42,0,13,6,1,0,0,0,88,247,1,11,259,735,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,1,0,C01,0,48,19,6,59,0,11,1,0,0,0,0,114,258,0,6,264,735,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,GRUPO DE RECUENTO,ANULADA,RQ-PP-12/2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-PP-12-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,3,0,C03,0,42,16,8,57,0,11,4,0,0,0,0,95,233,0,13,246,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,4,0,C04,0,45,19,9,46,0,6,6,0,0,0,0,106,237,0,11,248,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,5,0,C05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,GRUPO DE RECUENTO,ANULADA,RQ-PP-12/2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-PP-12-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,6,0,C06,0,55,20,2,44,0,14,5,1,0,1,0,101,243,0,10,253,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,7,0,C07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,GRUPO DE RECUENTO,ANULADA,SG-JDC-0564-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JDC-0564-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,8,0,C08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,GRUPO DE RECUENTO,ANULADA,RQ-PP-12/2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-PP-12-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,725,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,GRUPO DE RECUENTO,ANULADA,RQ-PP-12/2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-PP-12-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,725,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,GRUPO DE RECUENTO,ANULADA,RQ-PP-12/2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-PP-12-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,726,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,GRUPO DE RECUENTO,ANULADA,RQ-PP-12/2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-PP-12-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,726,C,1,0,C01,0,56,17,16,52,0,15,0,0,0,0,0,75,231,0,12,243,643,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,727,B,1,0,B,0,78,18,12,55,0,6,3,1,0,0,0,126,299,1,10,310,708,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,727,C,1,0,C01,0,73,27,9,59,0,17,3,1,1,0,0,103,293,0,14,307,708,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,B,1,0,B,0,48,18,12,41,0,11,2,0,0,0,0,74,206,0,11,217,635,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,C,1,0,C01,0,59,19,6,49,0,11,0,2,1,0,0,84,231,0,11,242,635,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,C,2,0,C02,0,48,15,9,41,0,10,2,2,0,0,0,86,213,0,10,223,634,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,C,3,0,C03,0,44,23,11,34,0,15,5,2,0,0,0,75,209,0,7,216,634,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,B,1,0,B,0,45,18,9,55,0,10,5,0,0,0,0,83,225,0,13,238,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,1,0,C01,0,39,26,6,32,0,6,6,0,0,0,0,117,232,1,8,241,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,2,0,C02,0,39,13,12,40,0,9,6,1,0,0,0,113,233,0,7,240,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,3,0,C03,0,32,16,9,54,0,15,3,2,1,0,0,85,217,0,14,231,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,4,0,C04,0,34,20,11,30,0,6,4,1,0,0,0,104,210,0,12,222,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,5,0,C05,0,36,11,5,38,0,5,2,1,0,0,0,110,208,1,11,220,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,6,0,C06,0,36,13,13,34,0,12,5,0,0,0,0,84,197,1,9,207,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,7,0,C07,0,34,18,4,55,0,16,4,1,0,0,0,103,235,2,13,250,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,8,0,C08,0,33,6,7,31,0,8,2,1,0,0,0,88,176,1,4,181,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,9,0,C09,0,45,21,4,34,0,4,2,0,0,0,0,75,185,2,8,195,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,10,0,C10,0,28,19,4,41,0,10,4,0,2,0,0,77,185,0,9,194,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,11,0,C11,0,32,25,7,42,0,6,4,1,0,0,0,79,196,0,10,206,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,12,0,C12,0,30,16,6,41,0,15,2,2,0,0,0,96,208,0,10,218,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,13,0,C13,0,36,25,5,43,0,9,4,2,0,0,0,85,209,0,14,223,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,14,0,C14,0,38,15,6,47,0,2,3,1,0,0,0,96,208,0,9,217,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,15,0,C15,0,36,11,5,38,0,5,2,1,0,0,0,110,208,1,11,220,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,16,0,C16,0,16,16,9,32,0,6,2,0,0,0,0,93,174,0,9,183,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,17,0,C17,0,40,18,7,49,0,8,7,1,0,0,0,73,203,0,3,206,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,18,0,C18,0,28,13,8,39,0,7,4,3,0,0,0,95,197,0,7,204,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,19,0,C19,0,35,24,1,41,0,12,2,0,0,0,0,107,222,0,7,229,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,20,0,C20,0,30,16,9,36,0,2,3,0,0,0,0,90,186,0,5,191,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,B,1,0,B,0,47,19,4,48,0,12,1,0,0,0,0,100,231,0,7,238,738,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,1,0,C01,0,30,14,7,38,0,11,6,1,0,0,0,103,210,1,8,219,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,2,0,C02,0,37,22,3,40,0,8,4,0,0,0,0,91,205,0,6,211,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,3,0,C03,0,42,21,7,56,0,10,2,4,0,0,0,97,239,0,5,244,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,4,0,C04,0,52,22,15,44,0,14,1,1,0,0,0,100,249,0,6,255,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,5,0,C05,0,49,25,8,54,0,11,4,0,1,0,0,85,237,0,7,244,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,6,0,C06,0,48,28,12,47,0,11,5,1,0,1,0,84,237,0,8,245,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,7,0,C07,0,32,27,12,41,0,12,3,2,0,0,0,89,218,0,9,227,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,8,0,C08,0,40,19,12,43,0,9,6,2,0,0,0,104,235,1,11,247,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,9,0,C09,0,40,21,6,45,0,8,3,0,0,0,0,101,224,0,1,225,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,10,0,C10,0,45,18,8,37,0,12,0,0,0,0,0,97,217,0,9,226,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,11,0,C11,0,29,25,9,43,0,11,5,0,1,1,0,109,233,0,12,245,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,12,0,C12,0,36,17,7,57,0,12,8,3,0,0,0,75,215,0,10,225,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,13,0,C13,0,42,13,7,47,0,6,2,1,1,0,0,90,209,0,9,218,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,14,0,C14,0,40,24,12,51,0,10,1,1,2,0,0,86,227,0,21,248,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,15,0,C15,0,37,15,8,40,0,9,1,0,1,0,0,93,204,0,6,210,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,16,0,C16,0,47,14,13,51,0,9,2,0,0,0,0,90,226,0,7,233,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,734,B,1,0,B,0,36,27,9,30,0,1,2,0,0,0,0,58,163,0,13,176,430,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,735,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,GRUPO DE RECUENTO,ANULADA,SG-JDC-0564-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JDC-0564-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,736,B,1,0,B,0,20,20,2,9,0,24,0,1,0,0,0,47,123,0,5,128,269,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,B,1,0,B,0,32,15,5,35,0,15,1,1,0,0,0,97,201,0,10,211,689,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,1,0,C01,0,33,15,8,50,0,14,1,2,0,0,0,95,218,0,9,227,689,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,2,0,C02,0,19,15,3,50,0,15,0,0,0,0,0,113,215,0,10,225,689,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,GRUPO DE RECUENTO,ANULADA,SG-JDC-0564-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JDC-0564-2024.pdf
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,4,0,C04,0,24,15,7,37,0,16,1,1,0,0,0,97,198,0,8,206,688,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,5,0,C05,0,33,13,7,34,0,10,4,0,0,0,0,91,192,1,13,206,688,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,6,0,C06,0,46,20,9,34,0,15,1,0,1,0,0,100,226,0,5,231,688,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,E,1,0,E01,0,46,18,6,44,0,14,1,0,0,0,0,121,250,0,11,261,617,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,E,1,1,E01C01,0,53,17,8,34,0,6,2,0,1,0,0,109,230,1,12,243,617,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,E,1,2,E01C02,0,38,21,5,36,0,8,4,0,0,0,0,135,247,0,11,258,617,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1323,B,1,0,B,0,0,0,0,52,0,92,0,0,0,0,55,161,360,0,9,369,706,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1323,C,1,0,C01,0,0,0,0,52,0,101,0,0,0,0,49,160,362,0,12,374,706,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1323,C,2,0,C02,0,0,0,0,40,0,101,0,0,0,0,48,166,355,0,9,364,706,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1324,B,1,0,B,0,0,0,0,54,0,100,0,0,0,0,40,132,326,0,15,341,635,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1324,C,1,0,C01,0,0,0,0,51,0,88,0,0,0,0,48,159,346,0,11,357,635,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1324,C,2,0,C02,0,0,0,0,42,0,89,0,0,0,0,52,148,331,1,12,344,634,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1325,B,1,0,B,0,0,0,0,46,0,97,0,0,0,0,53,115,311,0,11,322,530,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1325,C,1,0,C01,0,0,0,0,43,0,85,0,0,0,0,52,105,285,0,2,287,529,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1325,C,2,0,C02,0,0,0,0,43,0,72,0,0,0,0,64,127,306,0,4,310,529,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1326,B,1,0,B,0,0,0,0,52,0,92,0,0,0,0,55,161,360,0,9,369,689,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1326,C,1,0,C01,0,0,0,0,39,0,110,0,0,0,0,45,167,361,0,6,367,689,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1326,C,2,0,C02,0,0,0,0,59,0,87,0,0,0,0,67,166,379,0,11,390,688,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1327,B,1,0,B,0,0,0,0,45,0,52,0,0,0,0,24,98,219,0,10,229,405,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1327,C,1,0,C01,0,0,0,0,43,0,52,0,0,0,0,29,94,218,0,5,223,404,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1328,B,1,0,B,0,0,0,0,29,0,49,0,0,0,0,62,104,244,0,0,244,412,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1328,SMR,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1329,B,1,0,B,0,0,0,0,44,0,91,0,0,0,0,42,165,342,0,12,354,610,GRUPO DE RECUENTO,,,
