CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,557,5,5,15,130,15,0,1177,132,18,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1963,0,62,2025,3006
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,558,3,3,6,13,5,0,358,77,6,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,1,48,736,1479
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,559,1,1,3,8,0,0,170,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,11,224,407
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,560,3,3,3,34,6,0,287,42,4,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550,0,19,569,1042
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,561,2,2,1,5,0,0,112,13,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,11,161,282
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,562,1,1,1,13,4,0,160,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,1,216,287
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,563,3,3,312,56,8,65,41,525,45,54,0,0,0,0,0,0,0,0,44,18,0,3,0,0,0,0,1171,0,40,1211,1989
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,564,7,7,642,107,22,127,54,704,53,131,0,0,0,0,0,0,0,0,75,9,6,6,0,0,0,0,1936,0,57,1993,3501
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,567,3,3,548,53,17,55,28,342,38,101,0,0,0,0,0,0,0,0,29,7,3,5,0,0,0,0,1226,0,43,1269,2142
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,568,4,4,719,62,18,128,42,428,32,132,0,0,0,0,0,0,0,0,35,4,4,7,0,0,0,0,1611,3,45,1659,2484
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,569,2,2,280,28,7,44,9,179,10,93,0,0,0,0,0,0,0,0,10,6,1,2,0,0,0,0,669,1,17,687,981
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,570,4,4,811,81,12,83,23,376,28,93,0,0,0,0,0,0,0,0,36,2,2,6,0,0,0,0,1553,0,37,1590,2370
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,571,5,5,1190,92,10,121,24,518,35,154,0,0,0,0,0,0,0,0,30,5,2,2,0,0,0,0,2183,1,53,2237,3324
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,572,2,2,469,62,9,54,11,164,10,41,0,0,0,0,0,0,0,0,9,4,2,0,0,0,0,0,835,1,26,862,1162
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,573,2,2,472,45,8,60,10,146,19,38,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,823,0,24,847,1185
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,574,3,3,529,64,10,67,22,324,22,93,0,0,0,0,0,0,0,0,22,9,1,2,0,0,0,0,1165,1,26,1192,1919
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,575,2,2,271,34,7,47,19,181,16,52,0,0,0,0,0,0,0,0,23,5,3,0,0,0,0,0,658,0,15,673,1165
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,576,2,2,389,47,3,51,21,248,17,104,0,0,0,0,0,0,0,0,17,2,0,2,0,0,0,0,901,0,24,925,1404
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,577,2,2,335,37,5,44,9,158,15,72,0,0,0,0,0,0,0,0,15,1,1,2,0,0,0,0,694,0,21,715,1039
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,578,2,2,258,29,5,47,7,109,9,41,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,0,517,0,14,531,782
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,579,2,2,413,39,8,34,7,129,10,49,0,0,0,0,0,0,0,0,10,1,0,2,0,0,0,0,702,0,15,717,1012
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,580,2,2,488,45,4,53,13,228,12,56,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,927,0,25,952,1364
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,581,1,1,238,17,2,39,6,104,3,48,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,468,0,11,479,739
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,582,2,2,253,18,2,39,9,146,11,70,0,0,0,0,0,0,0,0,18,2,0,5,0,0,0,0,573,0,12,585,891
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,583,3,3,473,42,9,60,22,298,25,98,0,0,0,0,0,0,0,0,55,9,3,5,0,0,0,0,1099,1,22,1122,1787
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,584,7,7,1342,116,25,184,58,1047,42,246,0,0,0,0,0,0,0,0,72,18,5,11,0,0,0,0,3166,5,77,3248,5069
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,586,13,13,1800,212,57,244,114,1668,107,398,0,0,0,0,0,0,0,0,154,41,10,19,0,0,0,0,4824,2,112,4938,9031
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,587,2,2,269,27,4,36,10,173,9,82,0,0,0,0,0,0,0,0,22,3,1,4,0,0,0,0,640,0,14,654,1133
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,588,2,2,243,27,1,29,13,161,9,64,0,0,0,0,0,0,0,0,15,2,1,4,0,0,0,0,569,0,20,589,871
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,589,2,2,332,37,5,37,7,162,8,92,0,0,0,0,0,0,0,0,14,1,2,3,0,0,0,0,700,0,26,726,1134
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,590,2,2,396,54,6,38,18,189,24,127,0,0,0,0,0,0,0,0,12,3,2,4,0,0,0,0,873,0,26,899,1339
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,591,4,4,634,55,9,52,11,246,15,74,0,0,0,0,0,0,0,0,30,6,3,3,0,0,0,0,1138,0,23,1161,1351
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,592,2,2,283,20,5,26,6,115,10,113,0,0,0,0,0,0,0,0,10,5,1,2,0,0,0,0,596,0,19,615,980
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,593,2,2,201,22,5,22,12,193,16,92,0,0,0,0,0,0,0,0,9,4,2,2,0,0,0,0,580,0,24,604,992
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,594,2,2,170,36,5,27,12,208,10,101,0,0,0,0,0,0,0,0,20,6,2,4,0,0,0,0,601,0,14,615,1037
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,595,7,7,1298,121,30,167,58,877,69,292,0,0,0,0,0,0,0,0,64,19,8,9,0,0,0,0,3012,0,86,3098,5078
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,596,2,2,214,18,6,26,8,181,10,55,0,0,0,0,0,0,0,0,18,3,0,1,0,0,0,0,540,0,12,552,864
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,597,2,2,237,15,6,18,12,169,9,54,0,0,0,0,0,0,0,0,12,6,0,4,0,0,0,0,542,0,20,562,798
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,598,2,2,292,41,7,30,17,219,14,83,0,0,0,0,0,0,0,0,15,3,0,2,0,0,0,0,723,1,21,745,1183
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,599,9,9,1364,160,41,178,97,1228,82,269,0,0,0,0,0,0,0,0,105,29,4,13,0,0,0,0,3570,2,108,3680,6542
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,600,3,3,467,71,17,60,28,423,28,140,0,0,0,0,0,0,0,0,33,6,3,4,0,0,0,0,1280,1,49,1330,2118
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,601,2,2,248,30,9,28,21,182,6,63,0,0,0,0,0,0,0,0,24,2,2,2,0,0,0,0,617,0,23,640,911
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,602,2,2,265,27,8,39,15,155,12,95,0,0,0,0,0,0,0,0,15,2,1,3,0,0,0,0,637,0,17,654,1032
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,603,2,2,207,40,6,35,9,164,12,94,0,0,0,0,0,0,0,0,10,3,1,1,0,0,0,0,582,0,29,611,1048
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,604,2,2,358,28,7,36,5,125,10,56,0,0,0,0,0,0,0,0,9,1,0,2,0,0,0,0,637,0,7,644,986
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,605,5,5,659,85,15,91,45,539,44,119,0,0,0,0,0,0,0,0,48,6,3,4,0,0,0,0,1658,1,56,1715,2942
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,606,5,5,590,63,14,85,28,335,20,159,0,0,0,0,0,0,0,0,27,5,0,2,0,0,0,0,1328,5,28,1361,1781
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,607,5,5,660,85,17,90,49,623,51,196,0,0,0,0,0,0,0,0,59,9,14,8,0,0,0,0,1861,1,67,1929,3473
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,608,5,5,816,71,7,50,53,576,46,19,0,0,0,0,0,0,0,0,33,12,6,3,0,0,0,0,1692,0,46,1738,3040
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,609,3,3,638,30,5,35,44,385,24,22,0,0,0,0,0,0,0,0,28,7,4,4,0,0,0,0,1226,0,55,1281,2142
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,610,2,2,284,23,8,33,33,291,33,24,0,0,0,0,0,0,0,0,33,10,2,7,0,0,0,0,781,0,26,807,1397
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,611,5,5,560,107,10,58,58,630,50,54,0,0,0,0,0,0,0,0,57,16,12,9,0,0,0,0,1621,0,54,1675,2956
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,612,4,4,355,75,18,42,71,591,56,53,0,0,0,0,0,0,0,0,67,20,5,10,0,0,0,0,1363,0,36,1399,2618
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,613,4,4,396,54,19,62,56,663,50,60,0,0,0,0,0,0,0,0,73,18,6,10,0,0,0,0,1467,0,61,1528,2994
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,614,9,9,953,113,32,175,88,1292,135,156,0,0,0,0,0,0,0,0,150,26,13,12,0,0,0,0,3145,2,75,3222,6015
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,615,5,5,526,91,10,35,61,386,54,28,0,0,0,0,0,0,0,0,50,13,8,6,0,0,0,0,1268,1,83,1352,3093
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,616,5,5,1000,94,17,102,56,519,31,47,0,0,0,0,0,0,0,0,37,12,4,6,0,0,0,0,1925,1,49,1975,2920
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,618,3,3,244,33,11,50,39,463,34,60,0,0,0,0,0,0,0,0,40,11,4,4,0,0,0,0,993,0,29,1022,1820
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,619,6,6,570,85,19,92,100,985,83,114,0,0,0,0,0,0,0,0,78,28,12,17,0,0,0,0,2183,0,72,2255,3829
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,620,5,5,574,152,24,106,73,482,48,37,0,0,0,0,0,0,0,0,28,12,6,10,0,0,0,0,1552,0,111,1663,3358
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,621,3,3,358,108,11,25,27,130,18,10,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,698,0,56,754,1708
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,622,4,4,531,67,13,64,61,397,37,42,0,0,0,0,0,0,0,0,33,9,6,4,0,0,0,0,1264,0,67,1331,2731
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,624,12,12,1494,171,73,194,125,1392,111,362,0,0,0,0,0,0,0,0,136,35,11,18,0,0,0,0,4122,0,124,4246,7501
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,625,3,3,371,27,9,33,39,281,23,16,0,0,0,0,0,0,0,0,19,10,4,4,0,0,0,0,836,0,36,872,1891
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,626,3,3,392,89,14,81,40,298,42,40,0,0,0,0,0,0,0,0,33,8,1,7,0,0,0,0,1045,1,41,1087,1872
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,628,1,1,160,17,4,13,14,45,7,2,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,269,0,23,292,733
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,629,3,3,294,125,18,58,45,246,47,17,0,0,0,0,0,0,0,0,19,8,5,8,0,0,0,0,890,1,46,937,2075
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,630,6,6,387,92,16,59,60,262,30,18,0,0,0,0,0,0,0,0,26,10,3,3,0,0,0,0,966,0,61,1027,1858
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,631,2,2,467,40,5,29,51,165,31,12,0,0,0,0,0,0,0,0,13,5,8,4,0,0,0,0,830,0,37,867,1430
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,633,3,3,370,71,15,44,76,393,28,69,0,0,0,0,0,0,0,0,31,10,4,4,0,0,0,0,1115,1,28,1144,1840
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,634,4,4,456,103,15,59,70,405,52,72,0,0,0,0,0,0,0,0,36,16,8,6,0,0,0,0,1298,0,42,1340,2323
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,635,4,4,658,153,5,61,69,315,36,81,0,0,0,0,0,0,0,0,20,5,2,6,0,0,0,0,1411,0,54,1465,2397
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,636,3,3,350,81,21,45,40,204,26,51,0,0,0,0,0,0,0,0,20,7,3,0,0,0,0,0,848,0,47,895,1507
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,637,4,4,688,66,7,43,45,347,32,61,0,0,0,0,0,0,0,0,24,6,1,2,0,0,0,0,1322,0,66,1388,2248
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,638,3,3,476,114,12,52,77,303,23,41,0,0,0,0,0,0,0,0,29,10,2,0,0,0,0,0,1139,0,48,1187,1938
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,639,6,6,676,115,12,35,102,451,59,26,0,0,0,0,0,0,0,0,33,12,13,1,0,0,0,0,1535,0,71,1606,2882
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,640,4,4,820,73,29,54,48,498,63,57,0,0,0,0,0,0,0,0,31,12,3,5,0,0,0,0,1693,0,56,1749,2998
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,641,4,4,774,134,18,56,41,267,38,45,0,0,0,0,0,0,0,0,25,9,7,1,0,0,0,0,1415,3,58,1476,2447
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,642,4,4,784,108,17,58,43,454,33,62,0,0,0,0,0,0,0,0,28,14,4,5,0,0,0,0,1610,0,62,1672,2962
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,643,3,3,302,96,18,24,33,198,23,19,0,0,0,0,0,0,0,0,12,10,5,1,0,0,0,0,741,0,47,788,1255
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,644,2,2,377,23,9,24,0,74,18,5,0,0,0,0,6,0,36,0,0,0,0,10,22,4,1,0,609,0,7,616,771
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,645,3,3,348,40,5,59,47,513,92,5,0,0,0,0,26,0,35,0,0,0,0,77,66,7,5,0,1325,0,33,1358,1886
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,646,3,3,314,45,10,47,68,694,156,15,0,0,0,0,31,0,47,0,0,0,0,118,36,4,2,0,1587,0,45,1632,2196
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,647,4,4,336,54,12,54,69,649,142,9,0,0,0,0,99,0,27,0,0,0,0,155,86,24,5,1,1722,0,49,1771,2574
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,648,5,5,360,76,14,48,154,887,147,10,0,0,0,0,81,0,33,0,0,0,0,188,113,9,4,0,2124,3,57,2184,3109
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,649,2,2,174,34,7,28,54,368,66,3,0,0,0,0,37,0,14,0,0,0,0,75,40,3,2,0,905,0,26,931,1275
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,650,2,2,193,54,9,22,77,408,86,3,0,0,0,0,48,0,19,0,0,0,0,71,52,5,1,1,1049,0,17,1066,1439
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,651,2,2,222,38,10,21,33,349,60,5,0,0,0,0,22,0,22,0,0,0,0,65,49,9,0,0,905,0,20,925,1287
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,652,1,1,129,18,1,12,13,60,5,1,0,0,0,0,6,0,15,0,0,0,0,11,21,0,2,0,294,0,5,299,393
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,653,3,3,288,30,7,44,55,381,81,7,0,0,0,0,63,0,24,0,0,0,0,88,46,13,0,0,1127,0,29,1156,1661
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,654,2,2,254,17,10,24,42,366,77,11,0,0,0,0,39,0,41,0,0,0,0,94,61,5,7,0,1048,0,20,1068,1497
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,655,1,1,172,15,9,14,33,160,31,0,0,0,0,0,3,0,4,0,0,0,0,23,20,1,0,0,485,1,14,500,731
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,656,5,5,425,78,10,38,67,582,82,7,0,0,0,0,79,0,41,0,0,0,0,106,81,6,4,0,1606,0,27,1633,2246
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,657,2,2,268,33,11,23,50,395,57,14,0,0,0,0,24,0,20,0,0,0,0,74,50,3,3,0,1025,0,24,1049,1471
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,658,4,4,371,41,6,49,95,620,150,7,0,0,0,0,43,0,26,0,0,0,0,93,65,2,2,0,1570,0,56,1626,2305
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,659,6,6,500,56,12,53,182,1116,258,10,0,0,0,0,59,0,45,0,0,0,0,278,125,13,7,1,2715,0,77,2792,4021
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,660,4,4,257,87,17,152,222,450,118,7,0,0,0,0,49,0,11,0,0,0,0,82,78,8,4,1,1543,0,65,1608,2331
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,661,3,3,206,47,4,82,77,506,109,2,0,0,0,0,15,0,6,0,0,0,0,71,28,6,1,0,1160,0,58,1218,1890
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,662,2,2,158,51,4,56,104,323,68,1,0,0,0,0,9,0,8,0,0,0,0,54,15,2,2,0,855,0,32,887,1302
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,663,2,2,142,24,8,62,86,245,70,2,0,0,0,0,20,0,11,0,0,0,0,38,33,4,1,0,746,0,28,774,1104
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,664,2,2,287,24,2,30,25,151,44,5,0,0,0,0,2,0,16,0,0,0,0,31,11,7,1,0,636,0,12,648,885
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,665,4,4,538,56,15,83,110,666,130,5,0,0,0,0,29,0,26,0,0,0,0,135,54,3,3,0,1853,0,54,1907,2667
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,666,5,5,190,40,9,112,72,1019,170,5,0,0,0,0,23,0,25,0,0,0,0,117,28,2,1,0,1813,10,62,1885,3012
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,667,4,4,206,106,11,119,103,774,157,6,0,0,0,0,23,0,8,0,0,0,0,120,36,5,5,0,1679,0,62,1741,2866
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,668,4,4,345,30,9,173,161,619,198,11,0,0,0,0,22,0,23,0,0,0,0,144,76,10,6,0,1827,1,54,1882,2793
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,669,3,3,189,24,15,27,58,508,127,8,0,0,0,0,20,0,33,0,0,0,0,141,56,8,2,0,1216,0,38,1254,1747
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,670,3,3,211,32,14,70,68,481,103,6,0,0,0,0,47,0,22,0,0,0,0,83,28,4,3,1,1173,0,37,1210,1697
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,671,4,4,272,33,12,17,135,748,103,11,0,0,0,0,30,0,26,0,0,0,0,132,54,9,1,0,1583,0,64,1647,2588
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,672,4,4,383,43,23,73,119,685,157,12,0,0,0,0,30,0,9,0,0,0,0,126,80,9,5,0,1754,0,51,1805,2712
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,673,5,5,389,65,14,62,118,794,161,5,0,0,0,0,47,0,12,0,0,0,0,160,90,9,6,0,1932,0,60,1992,3092
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,674,3,3,551,20,1,176,453,46,5,9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1264,0,33,1297,1688
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,675,3,3,578,9,3,171,589,30,6,4,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1402,0,26,1428,1888
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,676,2,2,71,3,0,23,69,11,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,187,0,7,194,255
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,677,4,4,309,7,4,124,850,49,15,2,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1367,0,70,1437,1931
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,678,2,2,301,5,0,91,243,35,11,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,690,0,21,711,912
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,679,4,4,432,5,1,134,1471,38,9,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2101,0,90,2191,2855
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,680,2,2,344,7,0,131,346,33,15,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,885,0,29,914,1191
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,681,2,2,362,8,1,76,336,29,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,820,0,24,844,1067
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,682,4,4,458,31,3,323,767,91,16,1,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,1711,0,58,1769,2476
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,683,3,3,332,26,4,141,621,151,29,9,0,0,0,0,0,29,0,0,0,0,0,7,0,0,0,0,1349,0,42,1391,1841
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,684,5,5,658,9,2,189,919,173,19,62,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,2045,0,96,2141,3172
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,686,2,2,122,9,3,163,172,113,27,1,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,635,0,34,669,988
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,687,4,4,532,37,14,397,686,162,24,11,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,1884,0,48,1932,2462
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,688,6,6,2419,142,21,97,31,460,34,54,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3284,2,76,3362,4455
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,689,1,1,82,19,1,14,7,121,6,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,264,0,36,300,524
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,690,2,2,219,19,6,21,10,179,19,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,500,0,24,524,1016
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,691,2,2,142,23,4,36,21,122,16,12,0,0,0,0,0,0,0,0,15,3,1,0,12,3,4,1,415,0,15,430,799
