CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,590,15,17,2103,1481,87,53,26,656,509,7,5,162,176,55,3,0,,1817,7140,2,222,7364,9345
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,591,1,1,7,2,1,,,7,,,,0,1,0,0,0,,41,59,0,0,59,261
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,597,1,1,2,3,2,,,1,,,,0,2,0,0,0,,39,49,0,6,55,250
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,598,7,7,241,192,18,,,64,,,,187,12,12,0,1,,1237,1964,0,74,2038,4584
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,599,3,3,28,64,7,,,36,,,,1,2,3,2,0,,306,449,0,25,474,1800
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,600,1,1,12,13,1,,,30,,,,4,3,1,0,0,,131,195,0,14,209,610
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,601,17,17,228,426,62,,,374,,,,28,95,16,0,2,,2222,3453,0,194,3647,12092
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,602,3,3,69,54,10,,,91,,,,5,6,2,0,0,,406,643,0,31,674,1722
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,603,4,4,68,106,13,,,128,,,,6,8,1,2,1,,573,906,1,45,952,2392
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,604,4,4,74,166,12,,,102,,,,6,5,4,0,0,,595,964,1,34,999,2891
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,605,7,7,89,143,19,,,217,,,,21,3,4,1,0,,1067,1564,2,80,1646,5151
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,616,2,2,10,26,8,,,21,,,,6,1,1,0,0,,161,234,0,16,250,790
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,618,1,1,46,22,3,,,13,,,,4,5,0,0,0,,294,387,0,9,396,715
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1442,8,8,414,423,17,,,376,,,,122,60,12,0,0,,1269,2693,2,60,2755,5582
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1443,6,6,296,316,22,,,320,,,,59,35,6,2,0,,944,2000,2,49,2051,4184
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1444,6,6,70,89,14,,,128,,,,20,8,6,0,1,,862,1198,0,34,1232,4296
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1451,1,1,35,44,2,,,53,,,,20,3,1,0,0,,162,320,1,11,332,631
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1452,1,1,57,52,3,,,41,,,,10,6,0,1,0,,136,306,1,10,317,487
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1453,1,1,10,19,4,,,18,,,,5,1,0,0,0,,104,161,0,4,165,357
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1454,1,1,17,24,2,,,20,,,,4,2,0,0,0,,124,193,0,9,202,462
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1455,1,1,25,26,3,,,23,,,,9,5,0,0,0,,135,226,0,3,229,554
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1456,3,3,225,229,11,,,174,,,,41,24,9,0,0,,497,1210,0,22,1232,1887
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1457,2,2,37,33,4,,,42,,,,23,3,5,0,0,,295,442,0,14,456,1279
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1458,1,1,13,34,7,,,32,,,,6,1,0,0,1,,165,259,1,8,268,560
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1459,1,1,11,18,0,,,19,,,,2,1,1,0,0,,111,163,0,1,164,420
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1460,1,1,15,23,3,,,25,,,,8,1,0,0,0,,142,217,0,9,226,447
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1461,1,1,31,42,2,,,36,,,,14,7,3,0,0,,161,296,1,2,299,506
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1462,1,1,24,27,2,,,16,,,,6,1,0,0,0,,135,211,1,6,218,401
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1463,1,1,25,14,2,,,30,,,,5,2,0,0,0,,108,186,0,7,193,405
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1464,1,1,58,14,3,,,24,,,,2,4,0,0,0,,117,222,0,9,231,429
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1465,1,1,7,15,1,,,24,,,,6,1,0,0,0,,91,145,0,4,149,313
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1466,1,1,23,34,0,,,38,,,,10,1,1,0,0,,158,265,0,4,269,499
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1467,1,1,61,34,3,,,48,,,,16,6,2,0,1,,106,277,0,6,283,446
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1468,1,1,53,49,7,,,54,,,,18,4,0,1,1,,178,365,0,7,372,604
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1469,1,1,72,77,14,,,47,,,,11,6,0,0,0,,171,398,0,9,407,644
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1470,2,2,78,91,10,,,62,,,,29,3,11,0,0,,261,545,1,14,560,971
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1471,1,1,39,39,4,,,44,,,,10,0,0,0,0,,152,288,0,5,293,517
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1472,1,1,5,21,2,,,17,,,,5,1,0,0,0,,134,185,1,6,192,544
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1473,1,1,18,12,2,,,24,,,,6,1,0,0,0,,166,229,0,2,231,571
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1474,1,1,59,72,10,,,52,,,,14,11,3,0,0,,173,394,0,9,403,670
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1475,1,1,28,17,7,,,17,,,,4,1,2,0,0,,71,147,0,4,151,242
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1476,1,1,46,40,4,,,31,,,,9,5,1,0,1,,111,248,0,4,252,340
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1477,1,1,49,44,1,,,36,,,,11,3,0,0,2,,137,283,1,3,287,461
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1478,1,1,67,63,10,,,31,,,,13,12,2,1,0,,122,321,1,7,329,513
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1479,2,2,52,66,8,,,67,,,,20,5,0,0,0,,289,507,0,17,524,1113
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1480,1,1,56,51,9,,,49,,,,10,0,0,0,0,,119,294,0,5,299,491
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1481,2,2,42,49,3,,,34,,,,16,6,1,1,0,,229,381,0,8,389,828
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1482,1,1,32,55,0,,,39,,,,0,8,1,0,0,,131,266,8,9,283,471
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1483,1,1,47,42,6,,,34,,,,12,6,0,0,0,,174,321,1,7,329,630
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1484,2,2,107,115,12,,,70,,,,19,18,6,1,0,,285,633,0,17,650,1182
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1485,1,1,41,39,1,,,20,,,,7,7,1,0,0,,134,250,1,4,255,408
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1486,1,1,71,56,4,,,49,,,,10,15,3,0,0,,140,348,0,9,357,548
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1487,1,1,49,61,7,,,42,,,,9,4,1,0,0,,120,293,1,6,300,521
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1488,1,1,10,16,3,,,16,,,,6,1,1,0,0,,148,201,0,7,208,696
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1489,1,1,67,60,4,,,47,,,,16,3,0,0,0,,97,294,1,3,298,419
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1490,1,1,11,9,1,,,11,,,,0,0,1,0,0,,82,115,0,7,122,358
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1491,1,1,12,25,3,,,14,,,,4,1,0,0,0,,122,181,0,4,185,536
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1492,2,2,127,133,11,,,79,,,,31,13,5,0,0,,217,616,1,12,629,902
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1493,1,1,13,26,2,,,26,,,,3,1,0,0,0,,155,226,0,9,235,659
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1494,1,1,21,21,3,,,15,,,,4,0,0,0,0,,141,205,0,3,208,576
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1495,2,2,35,29,4,,,31,,,,8,4,0,0,0,,241,352,0,11,363,855
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1496,2,2,11,25,2,,,16,,,,4,4,0,0,0,,156,218,0,13,231,755
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1497,2,2,27,28,7,,,36,,,,7,3,1,0,0,,223,332,0,8,340,904
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1498,1,1,45,55,5,,,37,,,,10,10,3,0,0,,190,355,1,5,361,673
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1499,1,1,3,11,1,,,7,,,,3,0,0,0,0,,83,108,0,4,112,300
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1500,1,1,66,43,8,,,36,,,,0,11,2,9,0,,168,343,0,8,351,603
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1501,2,2,28,25,5,,,46,,,,15,6,2,0,1,,246,374,1,7,382,1021
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1502,1,1,24,23,4,,,28,,,,9,2,0,0,0,,120,210,0,7,217,365
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1503,1,1,44,17,5,,,38,,,,7,5,0,0,1,,119,236,0,7,243,429
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1504,2,2,317,234,14,,,126,,,,17,31,10,0,0,,227,976,0,12,988,1383
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1509,2,2,381,266,10,,,83,,,,21,45,5,1,0,,200,1012,2,10,1024,1367
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1513,2,2,201,201,12,,,92,,,,23,30,12,0,0,,220,791,0,11,802,1077
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1514,2,2,324,261,18,,,80,,,,27,37,6,0,0,,187,940,1,18,959,1260
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,0,0,1,0,0,0,,,0,0,,,0,0,0,0,0,0,3,3,0,0,3,3
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,10,10,,,,,,337,,,,67,,,,,647,2031,3082,3,102,3187,6935
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,337,6,6,,,,,,235,,,,46,,,,,244,1079,1604,0,55,1659,3887
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,9,9,,,,,,400,,,,95,,,,,639,1559,2693,7,82,2782,6144
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,339,5,5,,,,,,244,,,,53,,,,,364,1015,1676,0,51,1727,3574
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,14,14,,,,,,588,,,,142,,,,,886,2662,4278,5,133,4416,9413
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,347,3,3,,,,,,132,,,,44,,,,,199,732,1107,0,45,1152,2210
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,348,2,2,,,,,,64,,,,11,,,,,86,403,564,0,30,594,1239
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,349,2,2,,,,,,61,,,,9,,,,,68,298,436,0,16,452,986
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,350,3,3,,,,,,106,,,,24,,,,,152,688,970,1,41,1012,2215
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,351,4,4,,,,,,123,,,,22,,,,,166,649,960,0,33,993,2369
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,357,3,3,,,,,,85,,,,24,,,,,146,549,804,0,22,826,1670
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1333,4,4,,,,,,164,,,,48,,,,,352,660,1224,1,38,1263,2624
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1334,3,3,,,,,,121,,,,27,,,,,178,360,686,1,27,714,1517
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1335,3,3,,,,,,127,,,,21,,,,,184,501,833,0,16,849,1810
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1336,3,3,,,,,,126,,,,26,,,,,219,445,816,0,19,835,1744
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1337,2,2,,,,,,66,,,,9,,,,,60,358,493,1,14,508,1417
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1338,3,3,,,,,,100,,,,19,,,,,113,485,717,0,15,732,1796
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1339,3,3,,,,,,94,,,,25,,,,,138,544,801,2,18,821,1810
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1340,3,3,,,,,,76,,,,21,,,,,117,475,689,0,21,710,1603
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1341,2,2,,,,,,90,,,,18,,,,,149,366,623,0,10,633,1308
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1342,2,2,,,,,,92,,,,21,,,,,181,372,666,3,13,682,1349
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1343,5,5,,,,,,241,,,,53,,,,,418,791,1503,0,38,1541,3065
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1344,2,2,,,,,,106,,,,25,,,,,175,397,703,1,14,718,1372
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1345,2,2,,,,,,101,,,,18,,,,,132,327,578,1,12,591,1192
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1346,3,3,,,,,,170,,,,40,,,,,279,620,1109,2,34,1145,2183
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1347,2,2,,,,,,38,,,,20,,,,,108,268,434,1,16,451,1079
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1348,2,2,,,,,,52,,,,9,,,,,75,354,490,0,19,509,1315
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1349,2,2,,,,,,67,,,,9,,,,,69,311,456,0,10,466,1234
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1350,2,2,,,,,,67,,,,14,,,,,78,345,504,0,17,521,1247
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1351,2,2,,,,,,34,,,,12,,,,,87,339,472,1,23,496,1220
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1352,2,2,,,,,,65,,,,16,,,,,105,371,557,0,29,586,1451
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1353,2,2,,,,,,64,,,,14,,,,,712,384,1174,1,20,1195,1391
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1354,2,2,,,,,,62,,,,13,,,,,103,367,545,1,34,580,1472
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1355,3,3,,,,,,89,,,,14,,,,,176,442,721,1,14,736,1660
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1445,1,1,,,,,,18,,,,3,,,,,21,122,164,0,9,173,451
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1446,1,1,,,,,,21,,,,4,,,,,34,129,188,0,10,198,590
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1447,1,1,,,,,,15,,,,1,,,,,21,111,148,0,5,153,472
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1448,1,1,,,,,,25,,,,7,,,,,25,155,212,0,7,219,547
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1449,1,1,,,,,,13,,,,7,,,,,25,111,156,0,7,163,372
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1450,1,1,,,,,,10,,,,1,,,,,19,84,114,0,1,115,210
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1598,3,3,,,,,,59,,,,15,,,,,65,321,460,0,15,475,1588
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1599,3,3,,,,,,108,,,,17,,,,,98,438,661,0,13,674,2033
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1600,3,3,,,,,,80,,,,13,,,,,74,443,610,0,5,615,2237
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1601,3,3,,,,,,60,,,,12,,,,,168,459,699,1,15,715,2192
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1602,4,4,,,,,,75,,,,18,,,,,115,512,720,0,24,744,2506
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1603,3,3,,,,,,80,,,,11,,,,,112,400,603,0,14,617,2163
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1604,4,4,,,,,,47,,,,16,,,,,103,531,697,0,17,714,2708
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1605,4,4,,,,,,81,,,,10,,,,,100,561,752,2,28,782,2497
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1606,3,3,,,,,,95,,,,16,,,,,116,438,665,0,13,678,2063
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1607,2,2,,,,,,100,,,,20,,,,,275,308,703,1,14,718,1141
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1608,2,2,,,,,,80,,,,15,,,,,97,397,589,1,14,604,1445
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1609,2,2,,,,,,44,,,,5,,,,,52,200,301,0,9,310,873
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,0,0,1,1,1,2,,,0,0,,,0,0,0,0,0,0,7,11,0,1,12,11
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1024,2,2,151,164,12,,,66,,,,35,15,2,0,0,,170,615,1,10,626,982
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1025,1,1,63,74,10,,,43,,,,21,8,0,1,0,,187,407,0,4,411,639
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1026,1,1,34,61,7,,,28,,,,10,4,2,0,0,,211,357,0,5,362,726
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1027,1,1,49,89,14,,,33,,,,26,0,0,0,0,,212,423,0,5,428,749
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1028,2,2,54,65,9,,,60,,,,31,15,0,0,1,,357,592,0,22,614,1123
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1029,2,2,32,54,10,,,46,,,,16,5,2,0,0,,305,470,0,7,477,862
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1030,1,1,15,13,3,,,5,,,,9,1,1,0,0,,79,126,0,1,127,267
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1031,2,2,20,29,10,,,29,,,,12,8,1,1,0,,255,365,0,8,373,587
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1032,2,2,22,28,13,,,36,,,,14,7,1,0,1,,381,503,0,25,528,1199
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1033,1,1,10,15,6,,,18,,,,8,5,1,0,0,,197,260,0,0,260,650
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1034,2,2,29,56,5,,,38,,,,19,4,1,1,0,,428,581,0,13,594,1125
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1035,2,2,19,30,9,,,22,,,,10,0,1,0,0,,279,370,1,12,383,771
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1036,2,2,28,39,7,,,24,,,,20,0,0,0,0,,315,433,0,12,445,936
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1037,2,2,31,38,8,,,21,,,,10,4,1,2,0,,283,398,0,8,406,823
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1038,1,1,36,35,5,,,22,,,,11,5,2,0,0,,193,309,0,11,320,668
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1039,2,2,49,68,12,,,25,,,,8,15,1,0,0,,271,449,1,2,452,831
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1040,2,2,93,101,9,,,42,,,,28,11,5,0,0,,185,474,0,9,483,884
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1041,4,4,369,435,27,,,180,,,,67,48,8,0,0,,554,1688,0,17,1705,2755
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1042,2,2,118,154,24,,,71,,,,46,17,2,0,1,,426,859,0,13,872,1462
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1043,3,3,109,179,31,,,78,,,,44,15,4,1,1,,599,1061,0,16,1077,1865
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1044,3,3,146,174,23,,,95,,,,48,21,2,0,0,,611,1120,1,15,1136,2148
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1045,4,4,140,167,26,,,117,,,,57,34,8,0,0,,532,1081,0,25,1106,2804
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1046,2,2,53,77,12,,,41,,,,25,12,1,2,0,,283,506,0,12,518,1012
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1047,3,4,106,101,14,13,6,56,169,4,4,20,1,1,0,1,,283,779,0,39,818,959
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1048,3,4,93,103,12,0,0,99,2,0,0,27,10,1,0,0,,458,805,0,12,817,1106
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1049,1,1,33,59,9,,,28,,,,18,4,2,0,0,,196,349,0,9,358,666
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1050,1,1,37,52,8,,,30,,,,8,10,1,0,0,,184,330,1,5,336,601
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1051,2,2,30,70,6,,,18,,,,31,7,0,0,0,,341,503,0,14,517,987
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1052,1,1,22,39,2,,,11,,,,7,7,0,0,0,,139,227,0,6,233,382
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1053,1,1,24,34,8,,,19,,,,11,0,0,0,0,,204,300,0,11,311,630
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1054,2,2,34,47,10,,,18,,,,23,5,3,0,0,,271,411,0,10,421,851
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1055,1,1,20,39,6,,,22,,,,13,6,0,1,0,,181,288,0,6,294,575
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1056,2,2,42,31,6,,,43,,,,11,4,1,0,0,,312,450,0,15,465,940
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1057,1,1,24,28,6,,,25,,,,11,7,0,0,0,,183,284,0,6,290,554
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1058,3,3,401,330,13,,,145,,,,66,32,7,0,0,,354,1348,2,24,1374,2074
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1059,4,4,98,119,35,,,121,,,,54,19,2,0,0,,747,1195,1,21,1217,2432
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1060,2,2,46,47,14,,,37,,,,33,5,3,0,0,,316,501,0,10,511,1109
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1061,1,1,33,55,10,,,26,,,,9,6,0,1,0,,176,316,0,7,323,650
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1062,2,2,53,77,7,,,30,,,,28,6,0,0,0,,305,506,3,0,509,865
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1063,1,1,33,47,9,,,21,,,,16,1,1,0,0,,169,297,0,4,301,527
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1064,2,2,44,48,13,,,18,,,,7,4,4,0,0,,327,465,0,7,472,979
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1065,2,2,36,44,6,,,15,,,,6,13,2,0,0,,266,388,0,9,397,804
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1066,2,2,54,45,9,,,38,,,,21,4,1,2,0,,378,552,0,26,578,1245
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1067,2,2,43,58,16,,,34,,,,40,11,3,0,1,,314,520,0,15,535,984
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1068,2,2,41,71,12,,,25,,,,12,10,7,1,0,,376,555,0,13,568,1145
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1069,5,5,111,161,30,,,135,,,,68,26,1,1,2,,1009,1544,0,32,1576,3488
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1070,2,2,47,72,16,,,38,,,,30,6,1,0,1,,324,535,1,19,555,993
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1071,2,2,48,80,12,,,35,,,,31,3,1,0,0,,314,524,0,14,538,988
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1072,2,2,86,63,11,,,33,,,,23,15,0,0,0,,268,499,0,10,509,1001
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1073,2,2,84,108,15,,,67,,,,41,11,1,0,0,,491,818,1,13,832,1439
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1074,1,1,39,41,12,,,36,,,,16,8,1,0,1,,216,370,0,10,380,724
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1075,3,3,84,102,14,,,58,,,,36,6,2,0,0,,451,753,0,12,765,1518
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1076,4,4,98,93,19,,,86,,,,38,11,7,2,0,,791,1145,0,27,1172,2545
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1078,2,2,52,35,8,,,40,,,,14,67,1,0,0,,349,566,0,11,577,1144
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1079,5,5,123,142,25,,,113,,,,48,19,3,0,1,,996,1470,0,45,1515,3325
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1080,2,2,20,51,11,,,25,,,,8,10,2,0,0,,264,391,0,12,403,825
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1081,2,2,27,43,15,,,35,,,,17,7,3,1,0,,315,463,0,13,476,979
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1082,5,5,325,260,24,,,137,,,,99,32,7,3,0,,605,1492,0,29,1521,3227
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1083,3,3,46,69,9,,,43,,,,11,3,1,0,0,,490,672,0,29,701,1667
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1084,2,2,16,18,5,,,30,,,,12,1,0,0,0,,294,376,0,18,394,965
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1090,5,5,63,112,24,,,119,,,,55,9,3,0,0,,714,1099,0,36,1135,3133
