CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMV,PVEM_PT_MORENA,PVEM_PT_FXMV,PVEM_MORENA_FXMV,PT_MORENA_FXMV,PVEM_PT,PVEM_MORENA,PVEM_FXMV,PT_MORENA,PT_FXMV,MORENA_FXMV,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4365,4,4,274,61,10,46,20,97,683,6,8,7,0,0,7,25,0,2,0,3,9,0,3,0,2,1263,0,28,1291,2563
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4387,1,1,135,19,2,7,6,46,157,4,8,1,0,0,0,27,0,0,0,0,2,0,6,0,0,420,0,4,424,632
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4388,1,1,110,20,0,6,5,24,117,3,3,4,1,0,0,5,0,0,0,0,0,0,2,0,0,300,0,4,304,487
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4473,2,2,111,19,8,20,5,41,441,3,8,1,0,0,0,20,1,1,1,1,5,0,1,0,1,688,0,18,706,1122
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4474,19,19,1353,250,29,130,69,423,2525,29,86,20,1,0,51,137,1,8,3,8,26,4,16,0,3,5172,0,112,5284,11834
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4476,5,5,425,83,13,39,21,180,888,13,30,8,1,1,34,80,2,2,0,2,21,2,6,0,2,1853,1,33,1887,3727
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4477,2,2,195,31,4,14,1,74,425,3,13,7,0,0,5,27,0,0,0,1,10,0,4,0,1,815,0,12,827,1347
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4478,1,1,106,19,3,7,7,30,223,1,6,2,0,0,10,1,1,6,0,6,11,0,6,0,0,445,0,3,448,642
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4479,1,1,114,31,0,19,7,37,243,3,7,5,0,0,1,7,0,1,0,2,3,0,1,0,0,481,0,3,484,740
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4480,2,2,125,24,3,3,7,44,272,3,9,8,0,0,3,32,0,0,0,5,11,0,5,0,0,554,1,6,561,947
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4481,2,2,191,13,3,7,9,24,358,2,9,6,0,0,1,8,0,0,1,1,3,0,2,0,2,640,0,6,646,911
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4482,2,2,219,30,3,15,14,37,413,4,5,7,0,0,1,34,0,1,0,0,5,0,4,0,1,793,0,9,802,1224
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4483,1,1,138,11,3,8,2,20,183,0,2,2,0,0,1,11,0,0,1,0,5,0,3,0,1,391,0,6,397,552
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4484,2,2,240,23,4,13,9,35,377,0,11,6,0,0,2,9,13,0,0,1,5,0,4,0,0,752,1,7,760,1082
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4485,15,15,1157,166,30,120,59,459,2475,19,71,14,0,0,18,143,2,6,1,2,39,1,16,1,6,4805,2,83,4890,10570
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4486,7,7,673,99,16,58,25,242,1158,11,48,9,0,0,18,68,0,3,3,4,10,1,11,0,1,2458,0,34,2492,4606
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4487,2,2,253,41,7,25,16,71,405,4,17,4,2,0,3,38,0,1,1,2,15,0,7,0,0,912,1,20,933,634
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4488,2,2,151,25,0,14,3,28,289,3,5,2,0,0,0,13,0,0,0,2,8,0,6,0,0,549,0,3,552,883
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4499,2,2,171,20,2,19,4,36,290,4,7,0,0,0,1,23,0,0,0,2,6,2,4,0,0,591,0,16,607,921
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4766,2,2,123,24,2,15,10,50,200,5,11,1,0,0,2,29,0,0,0,0,4,0,5,0,0,481,0,4,485,780
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4767,1,1,185,36,3,4,4,30,127,1,15,2,0,0,1,6,0,0,0,0,0,0,0,0,0,414,0,5,419,667
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4768,1,1,70,23,2,10,4,33,168,3,10,1,0,0,2,16,0,0,0,0,4,0,0,0,0,346,2,5,353,671
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4769,1,1,108,23,2,3,2,36,130,0,7,2,0,0,0,12,0,0,0,0,0,0,1,0,0,326,0,4,330,575
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4770,1,1,83,11,1,8,2,31,149,1,4,0,0,0,1,8,0,1,0,0,1,0,2,0,1,304,0,5,309,558
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4771,1,1,138,25,2,5,5,38,164,0,12,2,1,0,1,11,0,0,0,1,3,0,1,0,0,409,0,2,411,700
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4772,1,1,103,18,2,4,5,23,163,4,3,1,0,0,1,16,0,0,0,0,2,0,0,1,0,346,0,13,359,569
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4773,2,2,181,27,3,13,6,60,208,2,13,2,0,0,4,8,0,0,0,1,5,0,0,0,0,533,1,11,545,864
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4774,2,2,257,35,6,16,13,63,282,3,14,4,1,0,0,25,0,0,0,0,3,0,2,0,0,724,0,5,729,1117
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4775,2,2,200,31,7,9,4,57,230,6,11,0,0,0,2,13,1,0,0,0,1,0,0,0,0,572,1,19,592,883
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4776,1,1,116,32,0,9,7,34,172,2,11,1,0,0,0,7,0,0,0,0,1,0,2,0,0,394,0,7,401,699
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4777,2,2,142,17,1,12,3,55,199,2,12,2,0,0,1,10,0,0,2,6,2,0,2,0,0,468,0,7,475,856
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4778,2,2,190,24,1,24,5,69,306,3,12,3,0,0,0,17,0,0,0,0,2,0,3,0,2,661,2,8,671,1027
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4779,1,1,120,11,1,5,5,45,198,3,4,1,0,0,1,5,0,0,1,0,1,0,3,0,0,404,2,6,412,747
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4780,1,1,171,61,2,5,3,33,181,5,10,6,0,0,1,11,0,0,0,0,3,0,2,0,0,494,0,7,501,713
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4781,2,2,220,38,1,10,2,63,235,9,19,4,0,0,2,16,0,2,0,0,5,0,1,0,0,627,0,7,634,1014
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4782,2,2,152,31,1,18,6,76,232,3,14,3,0,0,1,27,0,0,0,0,3,0,0,0,0,567,1,7,575,943
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4783,1,1,87,20,3,9,5,36,186,2,6,3,0,0,2,7,0,1,0,0,2,0,0,0,0,369,0,3,372,719
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4784,1,1,90,17,4,6,7,35,164,1,5,1,0,1,1,9,0,0,0,1,2,0,2,0,0,346,1,4,351,680
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4785,2,2,301,42,2,8,7,51,210,1,17,1,0,0,14,23,0,0,0,1,2,0,3,0,0,683,0,5,688,960
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4786,1,1,75,13,1,9,4,34,119,1,7,1,0,0,2,11,0,0,0,0,2,0,0,0,0,279,0,7,286,414
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4787,1,1,79,16,0,10,3,32,110,1,4,1,1,0,0,18,0,0,0,0,3,0,2,0,1,281,1,12,294,517
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4788,2,2,138,18,4,2,5,41,177,1,1,7,1,0,1,8,5,0,0,0,1,0,2,0,0,412,0,7,419,797
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4789,2,2,269,26,5,14,6,81,257,3,15,1,0,0,3,20,0,0,1,0,2,0,2,0,0,705,1,9,715,1058
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4790,2,2,104,18,1,0,6,50,255,3,3,3,0,0,2,18,0,0,0,2,7,0,2,0,1,475,0,9,484,972
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4791,2,2,354,46,5,14,6,69,300,6,15,3,1,0,2,13,0,1,2,0,6,0,1,0,1,845,1,7,853,1230
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4792,2,2,270,39,2,15,4,76,232,3,11,4,0,0,2,13,0,1,2,2,3,0,0,0,0,679,1,5,685,991
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4793,2,2,161,17,3,12,2,61,321,9,12,3,0,0,5,26,0,0,0,3,5,0,1,0,1,642,0,14,656,1269
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4794,2,2,167,15,3,19,5,38,322,8,5,5,1,0,1,22,0,0,0,5,3,0,4,0,0,623,0,16,639,1083
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4795,1,1,99,13,1,7,7,23,192,1,1,3,0,0,0,16,0,0,0,2,3,0,1,0,0,369,0,4,373,668
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4796,2,2,91,18,0,11,4,42,120,2,3,3,0,0,3,11,1,0,1,1,2,0,2,0,0,315,0,9,324,850
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4797,2,2,130,11,4,15,7,71,324,3,11,2,0,1,0,20,0,0,1,1,2,0,4,0,0,607,0,9,616,1160
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4798,1,1,68,11,2,6,1,26,181,2,3,2,0,0,0,7,0,0,0,0,1,1,1,0,0,312,0,8,320,590
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4799,2,2,133,23,1,11,3,54,261,3,12,3,3,0,1,13,0,0,0,0,15,0,4,0,0,540,0,4,544,968
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4800,2,2,126,31,5,13,5,56,301,3,11,0,1,0,1,16,0,1,0,0,4,0,1,0,0,575,1,10,586,1146
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4801,2,2,156,30,0,13,6,46,222,2,7,0,0,0,1,10,0,0,0,1,1,0,3,0,0,498,0,5,503,855
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4802,2,2,170,20,4,14,10,56,272,4,13,2,1,0,12,14,0,0,1,2,4,0,3,0,0,602,0,9,611,955
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4803,2,2,98,12,4,18,4,45,220,2,5,1,0,0,0,10,0,4,2,0,3,0,0,0,0,428,1,6,435,961
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4804,2,2,121,31,2,11,4,44,232,3,14,2,0,0,0,24,0,1,0,0,2,0,0,0,0,491,0,11,502,1039
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4805,7,7,605,81,13,53,17,252,1008,14,38,9,0,0,7,52,0,3,0,0,17,0,13,0,2,2184,1,18,2203,4700
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4806,2,2,150,26,2,6,5,66,280,3,7,3,2,0,3,18,0,0,0,0,7,0,2,0,2,582,0,7,589,1015
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4807,2,2,171,24,1,9,3,73,240,3,5,2,0,0,1,19,0,2,0,0,0,1,0,0,1,555,1,10,566,1028
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4808,1,1,110,9,4,7,3,45,183,2,6,1,0,0,3,8,0,0,0,0,2,0,1,0,1,385,2,3,390,716
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4809,1,1,109,9,3,6,9,36,182,2,15,1,0,0,0,12,0,0,0,0,3,0,0,0,0,387,0,5,392,651
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4810,2,2,161,14,0,14,5,58,323,3,5,0,0,0,1,21,0,1,0,1,8,0,3,0,0,618,0,10,628,1351
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4811,2,2,128,10,5,20,8,49,333,2,12,4,0,0,4,22,0,0,0,1,2,0,4,0,1,605,1,10,616,1325
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4812,2,2,154,18,1,14,5,64,332,9,13,1,0,0,3,18,0,1,1,0,5,0,1,0,1,641,0,6,647,1110
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4813,2,2,178,33,0,5,6,61,279,1,7,2,0,0,1,21,0,0,0,1,8,0,0,0,0,603,0,7,610,1102
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4814,2,2,179,15,3,8,9,48,235,0,13,2,0,0,2,12,0,1,0,1,3,0,2,0,0,533,0,9,542,921
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4815,3,3,177,29,4,18,8,66,348,5,3,3,0,0,0,17,0,0,1,0,5,0,1,0,1,686,0,10,696,1583
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4816,2,2,254,34,3,16,12,81,374,5,13,0,0,0,2,18,0,0,0,1,0,0,2,0,0,815,1,8,824,1390
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4817,2,2,214,31,2,11,13,70,348,5,13,0,0,0,3,14,0,0,1,0,3,0,3,0,0,731,0,6,737,1283
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4818,2,2,213,30,2,10,4,61,248,1,19,5,2,0,1,19,0,0,1,1,6,0,5,0,0,628,0,5,633,1065
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4819,2,2,186,24,6,11,12,80,304,1,6,2,2,2,3,19,0,0,1,0,1,0,4,0,0,664,1,2,667,1370
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4820,7,7,606,80,15,56,44,281,1184,11,22,9,2,0,12,66,0,3,2,3,17,0,10,0,1,2424,0,30,2454,5134
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4821,4,4,270,24,6,44,14,123,655,5,9,1,1,0,4,25,0,1,0,1,4,1,2,0,0,1190,0,18,1208,2503
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4956,4,4,359,53,6,58,20,108,692,6,21,6,0,0,9,47,0,2,1,4,18,0,8,0,1,1419,0,36,1455,2797
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4957,2,2,171,26,1,20,12,47,309,5,8,4,0,0,3,35,0,0,0,1,16,0,3,0,0,661,0,24,685,1321
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4958,4,4,339,50,9,44,15,101,706,9,21,5,2,0,4,55,0,0,2,3,20,0,3,0,1,1389,0,41,1430,2862
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4959,4,4,356,60,8,48,17,77,627,12,15,11,1,0,6,44,1,10,0,1,11,0,7,1,2,1315,0,31,1346,2691
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4960,2,2,150,21,4,20,7,31,247,1,12,4,0,0,1,19,0,1,0,4,4,1,5,0,1,533,0,21,554,1194
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4961,2,2,250,54,16,11,10,41,327,5,22,4,0,0,0,21,1,0,1,1,8,0,2,0,1,775,0,22,797,1366
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4962,3,3,505,43,5,25,13,138,465,5,29,3,0,0,5,30,0,1,1,0,4,0,0,0,0,1272,0,13,1285,2004
3,30,VERACRUZ,15,VERACRUZ,0,VOTO ANTICIPADO,0,0,1,2,0,2,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,13
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4272,2,2,262,74,5,15,5,57,266,5,29,5,0,0,5,8,0,0,0,1,4,0,3,0,0,744,1,12,757,395
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4273,1,1,62,21,1,3,2,6,40,0,5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,144,2,0,146,206
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4274,1,1,150,47,2,2,5,14,117,2,10,1,0,0,0,9,0,0,0,0,3,0,1,0,0,363,0,9,372,562
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4289,1,1,97,38,2,6,2,16,92,0,4,3,0,0,0,9,1,0,0,0,1,0,0,0,1,272,0,2,274,408
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4290,1,1,152,43,1,10,2,20,110,1,6,0,0,0,0,2,0,0,0,0,1,0,1,0,0,349,0,6,355,541
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4291,1,1,113,21,1,4,3,12,81,1,6,3,0,0,0,6,0,1,0,1,1,0,3,0,0,257,0,2,259,393
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4292,1,1,137,34,1,3,3,32,111,1,7,2,0,0,3,11,0,0,0,0,4,1,3,0,0,353,0,7,360,620
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4293,1,1,92,16,1,2,2,13,75,0,7,1,0,0,1,3,0,0,0,0,0,0,1,0,0,214,0,0,214,315
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4294,1,1,74,10,1,8,2,15,67,1,8,3,0,0,0,2,0,0,0,2,0,0,1,0,0,194,0,4,198,316
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4295,1,1,127,24,1,6,3,19,80,1,11,0,0,0,1,2,0,0,0,0,1,0,0,0,0,276,0,4,280,420
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4296,1,1,75,20,4,6,2,16,83,1,9,0,0,0,0,16,0,1,0,0,0,0,0,0,0,233,0,6,239,373
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4297,1,1,146,31,2,13,3,28,125,2,5,2,0,0,3,12,1,0,0,0,0,0,2,0,0,375,0,4,379,557
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4298,1,1,133,19,3,5,3,23,103,0,7,2,0,0,2,4,0,0,0,0,3,0,1,0,0,308,0,2,310,476
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4299,1,1,57,9,1,8,2,12,83,4,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,186,0,4,190,323
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4300,1,1,137,38,3,6,4,37,136,2,10,1,0,0,1,4,0,0,0,0,3,1,0,1,0,384,0,7,391,595
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4301,1,1,132,22,1,6,4,23,133,2,9,1,0,0,1,9,0,1,0,0,6,0,0,0,0,350,0,2,352,472
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4302,1,1,106,15,2,8,2,32,120,2,2,0,0,0,5,11,0,0,0,0,2,0,3,0,0,310,0,2,312,479
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4303,1,1,102,19,4,6,3,23,101,3,8,0,1,0,1,5,0,0,0,0,0,0,1,0,0,277,1,1,279,422
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4314,1,1,91,15,1,4,4,19,108,1,4,4,0,0,3,9,0,1,0,0,0,0,0,1,0,265,0,5,270,466
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4315,1,1,95,16,1,8,7,25,119,3,5,1,0,0,0,7,0,0,0,0,3,0,0,0,2,292,1,3,296,462
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4316,1,1,144,28,2,5,7,24,113,1,7,0,0,0,0,8,0,0,0,0,0,0,2,0,0,341,0,8,349,539
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4317,1,1,135,30,1,6,2,25,136,2,10,1,0,0,1,7,0,0,0,0,0,0,2,0,0,358,0,7,365,576
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4318,1,1,98,16,1,4,4,17,155,3,0,3,0,0,2,11,4,0,1,0,1,0,0,0,0,320,0,3,323,571
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4319,1,1,77,13,1,4,3,19,128,1,5,1,1,0,0,5,0,0,0,0,0,0,1,0,0,259,0,2,261,469
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4320,1,1,84,18,4,10,3,17,81,1,8,1,0,0,0,3,0,0,0,0,5,0,0,0,0,235,0,2,237,376
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4321,1,1,133,26,2,8,3,42,141,4,2,4,0,0,0,8,0,0,0,0,2,0,2,0,0,377,0,6,383,583
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4322,1,1,194,38,3,5,3,35,175,3,6,5,0,1,1,8,0,0,1,0,1,0,3,0,0,482,0,9,491,737
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4323,1,1,226,54,5,2,3,31,109,1,11,6,0,0,0,7,0,1,0,0,2,0,0,0,0,458,0,7,465,695
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4324,1,1,275,36,4,5,4,26,101,1,9,2,1,9,0,0,0,0,0,0,0,0,0,0,0,473,0,2,475,702
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4325,1,1,234,54,0,6,5,31,105,1,21,4,0,0,3,6,0,0,0,0,1,0,0,0,0,471,0,4,475,642
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4326,1,1,149,26,0,4,2,19,69,1,8,3,1,0,0,4,0,0,1,0,1,0,0,0,1,289,0,4,293,416
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4327,1,1,169,36,2,7,0,28,88,2,5,1,0,0,0,4,0,0,0,0,4,0,0,0,0,346,0,5,351,494
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4328,1,1,133,24,2,2,2,17,103,0,5,5,0,0,1,4,0,0,0,0,0,0,0,0,1,299,0,3,302,493
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4329,1,1,138,30,5,2,4,31,144,0,8,5,0,0,4,8,0,0,0,0,5,0,0,0,1,385,0,4,389,619
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4330,1,1,89,23,4,0,3,18,100,1,10,1,0,0,0,11,0,0,0,0,2,0,1,0,0,263,0,2,265,446
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4331,1,1,118,31,1,7,3,41,151,2,6,3,1,0,0,13,0,0,0,0,2,1,3,0,0,383,0,7,390,607
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4332,1,1,144,39,1,12,7,46,156,5,14,5,0,0,9,4,0,0,0,0,0,0,2,0,0,444,0,8,452,722
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4333,1,1,139,21,3,6,6,37,157,3,13,2,0,0,0,12,0,0,1,0,3,0,1,0,0,404,0,6,410,649
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4334,1,1,117,23,5,6,3,40,165,2,7,3,0,1,5,9,0,0,1,0,3,0,0,0,0,390,0,5,395,621
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4335,1,1,125,15,3,9,4,23,143,2,5,2,0,1,1,8,0,0,0,0,5,0,0,0,0,346,0,2,348,578
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4344,2,2,172,33,4,21,13,54,387,3,14,3,0,0,1,34,0,1,0,1,3,0,6,0,1,751,0,6,757,1455
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4345,2,2,152,48,10,26,16,68,300,0,18,4,0,0,4,12,0,0,0,2,12,0,4,0,0,676,0,20,696,1255
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4346,2,2,216,24,2,8,6,39,213,2,13,2,1,0,3,12,0,1,0,0,7,1,4,0,0,554,0,8,562,908
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4347,1,1,155,32,0,6,5,25,113,2,7,1,2,0,1,1,0,0,0,0,1,0,1,0,0,352,0,1,353,579
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4348,1,1,156,32,2,11,4,41,158,0,11,3,0,0,2,10,1,0,1,0,0,0,2,0,0,434,1,4,439,682
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4349,1,1,158,38,4,9,2,41,201,2,8,0,0,0,1,9,0,0,0,0,1,0,2,0,1,477,0,8,485,745
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4350,1,1,170,23,2,5,3,43,150,2,8,1,1,0,2,6,0,1,0,0,2,0,0,0,0,419,0,6,425,649
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4351,1,1,150,37,3,5,5,24,90,2,6,3,1,0,2,5,0,0,0,0,2,0,0,0,0,335,0,4,339,558
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4352,1,1,176,27,0,1,4,22,106,3,8,3,0,0,3,11,0,0,0,0,2,0,1,0,0,367,0,3,370,570
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4353,2,2,387,82,7,10,4,63,250,2,32,5,0,0,2,11,0,0,0,0,3,0,2,0,0,860,0,6,866,595
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4354,2,2,266,77,1,6,5,30,159,2,11,4,0,1,3,3,0,1,0,0,2,0,2,0,0,573,0,6,579,834
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4355,1,1,161,38,0,8,7,42,131,0,10,2,0,0,4,15,0,0,0,0,1,0,2,0,0,421,0,8,429,644
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4356,1,1,164,39,6,8,4,49,135,2,8,1,2,0,1,7,2,1,1,0,3,0,1,0,0,434,0,3,437,657
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4357,1,1,108,18,0,4,3,14,84,0,7,1,0,0,2,6,0,0,0,0,1,0,1,0,0,249,0,7,256,393
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4358,1,1,131,31,1,8,2,25,117,2,8,0,1,0,1,5,0,0,0,0,2,0,1,0,1,336,0,3,339,483
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4359,1,1,140,31,3,8,4,33,139,3,8,0,0,0,0,3,0,0,0,0,2,0,3,0,0,377,0,6,383,582
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4360,2,2,209,63,7,19,9,51,252,6,11,5,0,2,1,13,0,0,0,1,5,0,1,0,0,655,0,0,655,1106
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4361,1,1,144,16,1,11,5,31,168,3,8,1,1,0,3,11,0,0,0,0,1,0,2,0,0,406,1,0,407,708
3,30,VERACRUZ,15,VERACRUZ,192,VERACRUZ,4362,4,4,353,58,16,33,15,127,654,5,34,7,2,0,6,38,0,0,3,0,4,5,1,0,1,1362,0,30,1392,2332
